preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 550.000,Rua Doutor Alves Maciel,"Casa para comprar com 205 m², 2 quartos, 2 banheiros, 2 vagas emOficinas, Ponta Grossa",2.0,2.0,205.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-oficinas-ponta-grossa-205m2-id-2847000018/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 300.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 361 m² emJardim Carvalho, Ponta Grossa",,,361.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-361m2-id-2800278447/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 449.000,Rua Prefeito Brasílio Ribas,"Apartamento para comprar com 100 m², 4 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",4.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-centro-ponta-grossa-100m2-id-2817391522/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 740.000,Rua Marquês de Olinda,"Lote/Terreno para comprar com 10 m² emOrfãs, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-10m2-id-2707599301/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 480.000,Rua General Carneiro,"Apartamento para comprar com 171 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,171.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-171m2-id-2672908893/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 820.000,Rua Fagundes Varela,"Apartamento para comprar com 270 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,270.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-270m2-id-2787502514/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 550.000,Rua Pandiá Calógeras,"Casa para comprar com 110 m², 2 quartos, 3 banheiros, 22 vagas emUvaranas, Ponta Grossa",2.0,3.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-escritorio-uvaranas-ponta-grossa-110m2-id-2800284023/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 1.590.000,Rua Bento Ribeiro,"Apartamento para comprar com 178 m², 3 quartos, 3 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,3.0,178.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nova-russia-ponta-grossa-178m2-id-2825649329/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 430.000,Rua Francisco Otaviano,"Ponto comercial/Loja/Box para comprar com 330 m² emNova Rússia, Ponta Grossa",,,330.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-nova-russia-ponta-grossa-330m2-id-2826514227/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
R$ 850.000,Rua Sinhara Natel de Paula,"Apartamento para comprar com 148 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,148.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-148m2-id-2746664318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:53:41
