preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 9.500,Rua Joaquim de Paula Xavier,"Casa de condomínio para alugar com 319 m², 4 quartos, 3 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,3.0,319.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-estrela-ponta-grossa-319m2-id-2865571870/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 15.000.000,Avenida Visconde de Taunay,"Lote/Terreno para comprar com 23421 m² emContorno, Ponta Grossa",,,23421.0,https://www.zapimoveis.com.br/imovel/venda-contorno-ponta-grossa-23421m2-id-2825646488/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 2.500.000,Rua Augusto Ribas,"Apartamento para comprar com 412 m², 3 quartos, 6 banheiros, 4 vagas emCentro, Ponta Grossa",3.0,6.0,412.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ponta-grossa-412m2-id-2672911084/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 1.800.000,Rua República de São Salvador,"Casa para comprar com 400 m², 1 quarto, 5 banheiros, 2 vagas emNova Rússia, Ponta Grossa",1.0,5.0,400.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-churrasqueira-nova-russia-ponta-grossa-400m2-id-2725004993/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 1.500.000,Rua Francisco Otaviano,"Imóvel comercial para comprar com 230 m², 1 quarto, 2 banheiros emNova Rússia, Ponta Grossa",1.0,2.0,230.0,https://www.zapimoveis.com.br/imovel/venda-1-quarto-nova-russia-ponta-grossa-230m2-id-2823515545/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 970.000,,"Casa para comprar com 165 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,165.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-cara-cara-ponta-grossa-165m2-id-2797384766/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 2.500.000,Rua Coronel Dulcídio,"Ponto comercial/Loja/Box para comprar com 963 m², 1 banheiro emCentro, Ponta Grossa",,1.0,963.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-centro-ponta-grossa-963m2-id-2672907409/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 60.000.000,Avenida Visconde de Taunay,"Lote/Terreno para comprar com 78960 m² emContorno, Ponta Grossa",,,78960.0,https://www.zapimoveis.com.br/imovel/venda-contorno-ponta-grossa-78960m2-id-2825649430/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 1.600.000,Rua Comendador Miró,"Imóvel comercial para comprar com 471 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1.0,1.0,471.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-centro-ponta-grossa-471m2-id-2790139649/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
R$ 850.000,Rua Aderly Turek,"Casa de condomínio para comprar com 122 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,122.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-cara-cara-ponta-grossa-122m2-id-2864962683/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:22:05
