preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.250.000,,"Casa para comprar com 616 m², 3 quartos, 1 banheiro, 4 vagas emColônia Dona Luíza, Ponta Grossa",3.0,1.0,616.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-colonia-dona-luiza-ponta-grossa-616m2-id-2797387943/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 2.000.000,,"Casa para comprar com 263 m², 4 quartos, 4 banheiros, 4 vagas emColônia Dona Luíza, Ponta Grossa",4.0,4.0,263.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-263m2-id-2797388843/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 2.400.000,,"Casa de condomínio para comprar com 250 m², 3 quartos, 4 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,4.0,250.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-250m2-id-2797388444/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 383.050,,"Lote/Terreno para comprar com 347 m² emColônia Dona Luíza, Ponta Grossa",,,347.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-347m2-id-2797383986/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 360.000,,"Lote/Terreno para comprar com 312 m² emJardim Carvalho, Ponta Grossa",,,312.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-312m2-id-2797383979/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 780.000,Rua Benjamin Constant,"Apartamento para comprar com 150 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-150m2-id-2700310575/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 313.900,Rua Tomazina,"Apartamento para comprar com 78 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,78.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-78m2-id-2782010161/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 330.000,Rua Riachuelo,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-escada-centro-ponta-grossa-100m2-id-2840823833/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 210.000,Rua Jacob Faintyck,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-50m2-id-2696745895/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
R$ 374.000,Avenida Olindo Justus,"Apartamento para comprar com 79 m², 2 quartos, 2 banheiros, 1 vaga emCará-cará, Ponta Grossa",2.0,2.0,79.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-cara-cara-ponta-grossa-79m2-id-2808597318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:41:08
