preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.000.000,Rua Comendador Miró,"Imóvel comercial para comprar com 210 m² emCentro, Ponta Grossa",,,210.0,https://www.zapimoveis.com.br/imovel/venda-casa-centro-ponta-grossa-210m2-id-2725001480/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 900.000,Rua Joaquim de Paula Xavier,"Lote/Terreno para comprar com 10 m² emEstrela, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-estrela-ponta-grossa-10m2-id-2672911088/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 2.800.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 386 m², 4 quartos, 7 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,7.0,386.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-estrela-ponta-grossa-386m2-id-2769263757/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 2.200.000,Avenida Visconde de Mauá,"Lote/Terreno para comprar com 653 m² emOficinas, Ponta Grossa",,,653.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-oficinas-ponta-grossa-653m2-id-2838590714/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 1.680.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 202 m², 3 quartos, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,2.0,202.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-cozinha-jardim-carvalho-ponta-grossa-202m2-id-2863926859/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 1.100.000,Rua Benjamin Constant,"Sala/Conjunto para comprar com 181 m², 2 banheiros emCentro, Ponta Grossa",,2.0,181.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-181m2-id-2839263713/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 9.000.000,Rodovia BR-376,"Lote/Terreno para comprar com 30000 m² emColônia Dona Luíza, Ponta Grossa",,,30000.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-30000m2-id-2725006036/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 524.280,Rua Quinze de Novembro,"Apartamento para comprar com 113 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,113.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-113m2-id-2868097285/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 1.280.000,Rua Joaquim de Paula Xavier,"Apartamento para comprar com 285 m², 4 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,3.0,285.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-estrela-ponta-grossa-285m2-id-2769263753/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 1.300.000,Rua Balduíno Taques,"Apartamento para comprar com 210 m², 3 quartos, 4 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,4.0,210.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-estrela-ponta-grossa-210m2-id-2769265315/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 1.350.000,Rua Doutor Manoel Antônio Braga Ramos,"Lote/Terreno para comprar com 10 m² emEstrela, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-estrela-ponta-grossa-10m2-id-2782202718/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 2.200.000,Avenida Bonifácio Vilela,"Imóvel comercial para comprar com 413 m², 3 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,3.0,413.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-413m2-id-2709521082/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 4.950.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 700 m², 5 quartos, 7 banheiros, 3 vagas emOrfãs, Ponta Grossa",5.0,7.0,700.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-mobiliado-orfas-ponta-grossa-700m2-id-2740068429/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 2.700.000,Rua Miguel Dropa,"Fazenda/Sítio/Chácara para comprar com 293 m², 3 quartos, 2 banheiros emCará-cará, Ponta Grossa",3.0,2.0,293.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-cara-cara-ponta-grossa-293m2-id-2769261478/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 2.450.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 231 m², 4 quartos, 5 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,5.0,231.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-centro-ponta-grossa-231m2-id-2793647051/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 3.980.000,Rua Euzébio Batista Rosas,"Imóvel comercial para comprar com 782 m², 1 quarto, 3 banheiros, 10 vagas emJardim Carvalho, Ponta Grossa",1.0,3.0,782.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-jardim-carvalho-ponta-grossa-782m2-id-2859859878/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
R$ 750.000,Rua Bento Ribeiro,"Lote/Terreno para comprar com 90 m², 1 quarto, 1 banheiro, 1 vaga emNova Rússia, Ponta Grossa",1.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-1-quarto-nova-russia-ponta-grossa-90m2-id-2672910690/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:16:46
