preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 240.000,Rua Arnaldo José de Moraes,"Casa para comprar com 60 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-60m2-id-2640458159/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 752.000,Rua General Ramon,"Sobrado para comprar com 289 m², 3 quartos, 2 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,289.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-colonia-dona-luiza-ponta-grossa-289m2-id-2618735053/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 8.500,Rua Ermelino de Leão,"Apartamento para alugar com 450 m², 3 quartos, 6 banheiros, 4 vagas emOlarias, Ponta Grossa",3.0,6.0,450.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-olarias-ponta-grossa-450m2-id-2733409465/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 92.000,Avenida General Carlos Cavalcanti,"Kitnet/Conjugado para comprar com 24 m², 1 quarto, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",1.0,1.0,24.0,https://www.zapimoveis.com.br/imovel/venda-quitinete-1-quarto-uvaranas-ponta-grossa-24m2-id-2866911550/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 285.000,Rua Doutor Paula Xavier,"Casa de Vila para comprar com 95 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,95.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-3-quartos-centro-ponta-grossa-95m2-id-2559401752/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 180.000,Rua Doutor Paula Xavier,"Casa para comprar com 70 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-70m2-id-2559398449/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 145.000,Rua Doutor Paula Xavier,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-45m2-id-2559401765/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 250.000,Rua Brigadeiro Rocha Loures,"Lote/Terreno para comprar com 305 m² emJardim Carvalho, Ponta Grossa",,,305.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-305m2-id-2847572441/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 590.000,,"Lote/Terreno para comprar com 405 m² emEstrela, Ponta Grossa",,,405.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-405m2-id-2797389459/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 899.000,Avenida Antônio Rodrigues Teixeira Júnior,"Casa para comprar com 170 m², 3 quartos, 2 banheiros emJardim Carvalho, Ponta Grossa",3.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-carvalho-ponta-grossa-170m2-id-2669786493/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 350.000,Rua Sete de Setembro,"Sala/Conjunto para comprar com 65 m², 1 banheiro emCentro, Ponta Grossa",,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-65m2-id-2590917425/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 2.500.000,Rua Teixeira Mendes,"Galpão/Depósito/Armazém para comprar com 3646 m² emUvaranas, Ponta Grossa",,,3646.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-uvaranas-ponta-grossa-3646m2-id-2823891445/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 135.000,Rua Doutor Paula Xavier,"Casa para comprar com 70 m², 2 quartos, 1 banheiro, 3 vagas emCentro, Ponta Grossa",2.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-70m2-id-2559398431/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 410.000,Rua Renê Ramos,"Casa para comprar com 62 m², 2 quartos, 3 banheiros, 2 vagas emCará-cará, Ponta Grossa",2.0,3.0,62.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-62m2-id-2811031024/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 1.500.000,Rua Assis Brasil,"Sobrado para comprar com 10 m², 4 quartos, 4 banheiros, 3 vagas emOrfãs, Ponta Grossa",4.0,4.0,10.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-mobiliado-orfas-ponta-grossa-10m2-id-2686098112/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 310.000,,"Apartamento para comprar com 68 m², 3 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",3.0,1.0,68.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-oficinas-ponta-grossa-68m2-id-2797388556/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 690.000,,"Sobrado para comprar com 212 m², 4 quartos, 2 banheiros, 3 vagas emCentro, Ponta Grossa",4.0,2.0,212.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-churrasqueira-centro-ponta-grossa-212m2-id-2797389835/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 200.000,Rua Januário de Napoli,"Apartamento para comprar com 55 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-55m2-id-2852990613/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 1.747.000,Rua Valério Ronchi,"Casa de condomínio para comprar com 259 m², 4 quartos, 5 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,5.0,259.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-uvaranas-ponta-grossa-259m2-id-2800282072/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 480.000,Rua Álvares de Azevedo,"Sobrado para comprar com 130 m², 3 quartos, 2 banheiros, 2 vagas emRonda, Ponta Grossa",3.0,2.0,130.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-ronda-ponta-grossa-130m2-id-2800280167/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 275.000,Rua César Haddad,"Casa para comprar com 146 m², 4 quartos, 1 banheiro, 3 vagas emUvaranas, Ponta Grossa",4.0,1.0,146.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-uvaranas-ponta-grossa-146m2-id-2867392861/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 299.000,,"Sobrado para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",2.0,2.0,64.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-estrela-ponta-grossa-64m2-id-2797389231/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 420.000,Rua Ucrânia,"Sobrado para comprar com 80 m², 3 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",3.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-uvaranas-ponta-grossa-80m2-id-2725006372/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 92.000,Avenida General Carlos Cavalcanti,"Kitnet/Conjugado para comprar com 27 m², 1 quarto, 1 banheiro emUvaranas, Ponta Grossa",1.0,1.0,27.0,https://www.zapimoveis.com.br/imovel/venda-quitinete-1-quarto-uvaranas-ponta-grossa-27m2-id-2825648563/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 380.000,Avenida Doutor Vicente Machado,"Apartamento para comprar com 128 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,128.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-128m2-id-2827002114/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 270.000,Rua Coronel Bittencourt,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-centro-ponta-grossa-100m2-id-2778573553/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 100.000,Avenida General Carlos Cavalcanti,"Apartamento para comprar com 30 m², 1 quarto, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-uvaranas-ponta-grossa-30m2-id-2769262864/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 930.000,,"Casa para comprar com 175 m², 3 quartos, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,175.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-175m2-id-2797390224/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 270.000,,"Casa para comprar com 55 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-neves-ponta-grossa-55m2-id-2826650514/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
R$ 498.000,Rua Marechal Mallet,"Sobrado para comprar com 100 m², 3 quartos, 3 banheiros, 4 vagas emOficinas, Ponta Grossa",3.0,3.0,100.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-na-varanda-oficinas-ponta-grossa-100m2-id-2854271542/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:20:38
