preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 400.000,Rua Barão de Ramalho,"Casa para comprar com 164 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,164.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-164m2-id-2687303682/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 1.100.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 151 m², 4 quartos, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",4.0,4.0,151.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-jardim-carvalho-ponta-grossa-151m2-id-2788551846/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 2.400.000,Rua Visconde de Baraúna,"Casa de condomínio para comprar com 286 m², 4 quartos, 5 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",4.0,5.0,286.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-jardim-carvalho-ponta-grossa-286m2-id-2795476920/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 380.000,Rua Antônio Saad,"Casa de condomínio para comprar com 108 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,108.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-area-de-servico-jardim-carvalho-ponta-grossa-108m2-id-2766846121/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 320.000,Rua Luiz Montes,"Apartamento para comprar com 78 m², 3 quartos, 2 banheiros, 1 vaga emOlarias, Ponta Grossa",3.0,2.0,78.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-olarias-ponta-grossa-78m2-id-2846122517/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 650.000,Rua Padre Nóbrega,"Apartamento para comprar com 118 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,118.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-118m2-id-2672908047/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 379.000,Avenida Dom Pedro II,"Apartamento para comprar com 83 m², 3 quartos, 2 banheiros, 1 vaga emNova Rússia, Ponta Grossa",3.0,2.0,83.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-nova-russia-ponta-grossa-83m2-id-2856670858/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 229.000,Rua Sezinho Mattos de Souza,"Casa para comprar com 75 m², 2 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",2.0,1.0,75.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-orfas-ponta-grossa-75m2-id-2722717188/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 75.000,,"Lote/Terreno para comprar com 220 m² emUvaia, Ponta Grossa",,,220.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaia-ponta-grossa-220m2-id-2765839093/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
R$ 149.000,Rua Jonir Capri,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-neves-ponta-grossa-45m2-id-2648461787/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:59:27
