preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.500.000,Rua Chefe Inácio de Lara,"Casa para comprar com 251 m², 4 quartos, 2 banheiros, 3 vagas emOficinas, Ponta Grossa",4.0,2.0,251.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-oficinas-ponta-grossa-251m2-id-2825649228/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 550.000,Avenida Anita Garibaldi,"Lote/Terreno para comprar com 10 m² emOrfãs, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-orfas-ponta-grossa-10m2-id-2713417097/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 850.000,Rua Ludgero Pavão,"Casa para comprar com 265 m², 5 quartos, 4 banheiros, 2 vagas emNeves, Ponta Grossa",5.0,4.0,265.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-neves-ponta-grossa-265m2-id-2686102201/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 999.000,Rua General Carneiro,"Apartamento para comprar com 352 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,352.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-352m2-id-2825649736/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 675.000,Rua Marquês de Olinda,"Sobrado para comprar com 271 m², 4 quartos, 4 banheiros, 3 vagas emOrfãs, Ponta Grossa",4.0,4.0,271.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-orfas-ponta-grossa-271m2-id-2769262226/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 550.000,Rua Paulo Frontin,"Lote/Terreno para comprar com 600 m² emOrfãs, Ponta Grossa",,,600.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-600m2-id-2725006464/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 2.500.000,Rua Professor Ivon Zardo,"Casa para comprar com 426 m², 4 quartos, 2 banheiros, 3 vagas emEstrela, Ponta Grossa",4.0,2.0,426.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-estrela-ponta-grossa-426m2-id-2863923896/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 590.000,Rua Dario Veloso,"Casa para comprar com 288 m², 4 quartos, 3 banheiros, 6 vagas emUvaranas, Ponta Grossa",4.0,3.0,288.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-uvaranas-ponta-grossa-288m2-id-2614393465/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 1.700.000,Rua Félix Pacheco,"Lote/Terreno para comprar com 5782 m², 150 vagas emUvaranas, Ponta Grossa",,,5782.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-5782m2-id-2823109436/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
R$ 1.500.000,Rua Vidal de Negreiros,"Apartamento para comprar com 186 m², 3 quartos, 2 banheiros, 3 vagas emOficinas, Ponta Grossa",3.0,2.0,186.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-oficinas-ponta-grossa-186m2-id-2825649732/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:06:07
