preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 30.000,Rua Júlio de Castilho,"Galpão/Depósito/Armazém para alugar com 1386 m² emCentro, Ponta Grossa",,,1386.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-centro-ponta-grossa-1386m2-id-2672910484/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 8.000,Avenida Bonifácio Vilela,"Lote/Terreno para alugar com 10 m² emCentro, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-10m2-id-2672911325/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 6.500,Avenida João Manoel dos Santos Ribas,"Sala/Conjunto para alugar com 156 m², 1 banheiro, 1 vaga emNova Rússia, Ponta Grossa",,1.0,156.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-nova-russia-ponta-grossa-156m2-id-2719368551/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 25.000,Rua Theodoro Rosas,"Ponto comercial/Loja/Box para alugar com 10 m², 1 banheiro emCentro, Ponta Grossa",,1.0,10.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-centro-ponta-grossa-10m2-id-2783102421/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 5.000,Avenida Anita Garibaldi,"Lote/Terreno para alugar com 10 m² emOrfãs, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-10m2-id-2672910332/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 5.000,Rua Luiz Montes,"Lote/Terreno para alugar com 2500 m² emOlarias, Ponta Grossa",,,2500.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-olarias-ponta-grossa-2500m2-id-2805350546/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 18.800,Avenida Doutor Vicente Machado,"Prédio/Edificio inteiro para alugar com 800 m², 14 banheiros emCentro, Ponta Grossa",,14.0,800.0,https://www.zapimoveis.com.br/imovel/venda-predio-centro-ponta-grossa-800m2-id-2681077038/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.550.000,Avenida Bonifácio Vilela,"Apartamento para comprar com 151 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,151.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-151m2-id-2864964280/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 25.000,Rua Nicolau Kluppel Neto,"Galpão/Depósito/Armazém para alugar com 728 m² emContorno, Ponta Grossa",,,728.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-contorno-ponta-grossa-728m2-id-2864961751/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.950.000,,"Apartamento para comprar com 160 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,160.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-160m2-id-2797389431/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 650.000,,"Apartamento para comprar com 204 m², 2 quartos, 1 banheiro emUvaranas, Ponta Grossa",2.0,1.0,204.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-204m2-id-2797383952/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 610.000,,"Apartamento para comprar com 139 m², 4 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",4.0,1.0,139.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-orfas-ponta-grossa-139m2-id-2797388118/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 780.000,,"Casa para comprar com 150 m², 3 quartos, 2 banheiros emEstrela, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estrela-ponta-grossa-150m2-id-2859673859/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.500.000,Rua Vidal de Negreiros,"Sobrado para comprar com 300 m², 1 quarto, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",1.0,1.0,300.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-1-quarto-com-churrasqueira-oficinas-ponta-grossa-300m2-id-2867629153/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 305.000,,"Apartamento para comprar com 100 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-centro-ponta-grossa-100m2-id-2797387816/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.300.000,Rua Emílio de Menezes,"Apartamento para comprar com 225 m², 3 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",3.0,1.0,225.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-estrela-ponta-grossa-225m2-id-2708837340/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.600.000,Rua Saldanha da Gama,"Apartamento para comprar com 153 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,153.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-153m2-id-2812108723/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 170.000,Rua Engenheiro Carlos Alberto Haddad,"Lote/Terreno para comprar com 252 m² emUvaranas, Ponta Grossa",,,252.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-252m2-id-2800283329/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.400.000,Rua Francisco Ribas,"Ponto comercial/Loja/Box para comprar com 297 m², 2 quartos, 2 banheiros, 1 vaga emOrfãs, Ponta Grossa",2.0,2.0,297.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-2-quartos-orfas-ponta-grossa-297m2-id-2632698350/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 550.000,Rua Souza Caldas,"Casa para comprar com 243 m², 6 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",6.0,2.0,243.0,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-cozinha-uvaranas-ponta-grossa-243m2-id-2725003769/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.000.000,Rua Octaviano Macedo Ribas,"Lote/Terreno para comprar com 304 m² emBoa Vista, Ponta Grossa",,,304.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-304m2-id-2725007133/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 550.000,Rua Bento Ribeiro,"Lote/Terreno para comprar com 10 m² emNova Rússia, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-nova-russia-ponta-grossa-10m2-id-2703537381/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 580.000,Rua Benjamin Constant,"Apartamento para comprar com 124 m², 2 quartos, 2 banheiros emCentro, Ponta Grossa",2.0,2.0,124.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ponta-grossa-124m2-id-2810457314/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.100.000,Rua Maria Auxiliadora,"Casa para comprar com 280 m², 4 quartos, 3 banheiros, 2 vagas emNeves, Ponta Grossa",4.0,3.0,280.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-neves-ponta-grossa-280m2-id-2671436306/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 500.000,Rua do Rosário,"Imóvel comercial para comprar com 180 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1.0,1.0,180.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-centro-ponta-grossa-180m2-id-2673211603/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
R$ 1.650.000,Rua Joanna Gorte,"Casa para comprar com 290 m², 3 quartos, 4 banheiros, 5 vagas emUvaranas, Ponta Grossa",3.0,4.0,290.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-290m2-id-2651741063/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:23:13
