preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 490.000,Rua Coronel Dulcídio,"Apartamento para comprar com 127 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,127.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-127m2-id-2672909481/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 1.100.000,Rua Balduíno Taques,"Apartamento para comprar com 151 m², 3 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,4.0,151.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-151m2-id-2713054568/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 825.000,Avenida Monteiro Lobato,"Casa de condomínio para comprar com 125 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,125.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-125m2-id-2864969570/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 370.000,Rua Afonso Celso,"Casa para comprar com 60 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-60m2-id-2632709557/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 450.000,Rua Rodrigues Alves,"Apartamento para comprar com 68 m², 3 quartos, 2 banheiros, 1 vaga emOrfãs, Ponta Grossa",3.0,2.0,68.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-orfas-ponta-grossa-68m2-id-2857647115/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 745.000,Rua Rio Grande do Sul,"Cobertura para comprar com 213 m², 3 quartos, 3 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,3.0,213.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-orfas-ponta-grossa-213m2-id-2866443270/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 495.000,Rua Dezenove de Dezembro,"Apartamento para comprar com 150 m², 4 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-armario-de-cozinha-centro-ponta-grossa-150m2-id-2769265438/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 600.000,Rua General Osório,"Apartamento para comprar com 186 m², 3 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,4.0,186.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-centro-ponta-grossa-186m2-id-2766989814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 189.000,Rua Aluízio de Azevedo,"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro, 1 vaga emOlarias, Ponta Grossa",2.0,1.0,38.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-armario-de-cozinha-olarias-ponta-grossa-38m2-id-2853986629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
R$ 950.000,Avenida Euzébio de Queiroz,"Casa de condomínio para comprar com 140 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-uvaranas-ponta-grossa-140m2-id-2845296118/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:48:06
