preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 450.000,Rua Augusto Ferreira,"Sobrado para comprar com 107 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,107.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-jardim-carvalho-ponta-grossa-107m2-id-2830039326/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 680.000,Rua Balduíno Taques,"Apartamento para comprar com 158 m², 2 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",2.0,2.0,158.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-estrela-ponta-grossa-158m2-id-2700309100/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 360.000,Rua Ana Líria Kopp Miranda,"Casa para comprar com 62 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,62.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-cara-cara-ponta-grossa-62m2-id-2769264624/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 300.000,Rua Alto Paraná,"Casa para comprar com 116 m², 2 quartos, 2 banheiros, 3 vagas emNova Rússia, Ponta Grossa",2.0,2.0,116.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-nova-russia-ponta-grossa-116m2-id-2769264047/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 280.000,Rua Riachuelo,"Apartamento para comprar com 32 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1.0,1.0,32.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-cozinha-centro-ponta-grossa-32m2-id-2868781831/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 320.000,Rua Visconde de Porto Alegre,"Lote/Terreno para comprar com 429 m² emOrfãs, Ponta Grossa",,,429.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-429m2-id-2825649069/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 380.000,Rua João Schaia,"Apartamento para comprar com 69 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,69.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-carvalho-ponta-grossa-69m2-id-2825648727/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 490.000,Rua Cedro,"Casa para comprar com 202 m², 4 quartos, 2 banheiros, 4 vagas emContorno, Ponta Grossa",4.0,2.0,202.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-contorno-ponta-grossa-202m2-id-2825647886/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 599.000,Rua Aderly Turek,"Casa para comprar com 120 m², 3 quartos, 2 banheiros, 4 vagas emCará-cará, Ponta Grossa",3.0,2.0,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-120m2-id-2579678774/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
R$ 1.950.000,Avenida Bispo Dom Geraldo Pellanda,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-uvaranas-ponta-grossa-10m2-id-2811021421/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:39:55
