preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 220.000,Rua Saldanha da Gama,"Apartamento para comprar com 67 m², 3 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",3,1,67.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-orfas-ponta-grossa-67m2-id-2559401709/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 828.000,Avenida Monteiro Lobato,"Casa de condomínio para comprar com 135 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3,2,135.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-135m2-id-2852989332/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 390.000,Avenida Melvin Jones,"Apartamento para comprar com 138 m², 3 quartos, 2 banheiros, 2 vagas emChapada, Ponta Grossa",3,2,138.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-chapada-ponta-grossa-138m2-id-2671445399/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 199.000,Rua Antonil,"Casa de condomínio para comprar com 60 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3,1,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-uvaranas-ponta-grossa-60m2-id-2725006470/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 270.000,Rua Heládio Vidal Correia,"Casa para comprar com 80 m², 3 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",3,1,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-uvaranas-ponta-grossa-80m2-id-2725005500/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 765.000,Rua Brasil Pinheiro,"Sobrado para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3,3,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-110m2-id-2821960732/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 890.000,Rua Bittencourt Sampaio,"Casa para comprar com 250 m², 4 quartos, 5 banheiros, 2 vagas emNova Rússia, Ponta Grossa",4,5,250.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-nova-russia-ponta-grossa-250m2-id-2818929520/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 2.500.000,Rua Ermelino de Leão,"Cobertura para comprar com 308 m², 3 quartos, 6 banheiros, 4 vagas emOlarias, Ponta Grossa",3,6,308.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-olarias-ponta-grossa-308m2-id-2825744831/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 475.000,Rua Professor Fábio Fanucchi,"Casa para comprar com 220 m², 4 quartos, 2 banheiros, 4 vagas emBoa Vista, Ponta Grossa",4,2,220.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-boa-vista-ponta-grossa-220m2-id-2822391117/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
R$ 220.000,Rua Carlos de Carvalho,"Casa para comprar com 58 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2,1,58.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-58m2-id-2857894555/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:06:00
