preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 596.448,Rua Nunes Machado,"Lote/Terreno para comprar com 10 m² emColônia Dona Luíza, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-acesso-24-horas-colonia-dona-luiza-ponta-grossa-10m2-id-2817853950/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 1.800.000,Rua Padre Nóbrega,"Apartamento para comprar com 195 m², 3 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",3.0,1.0,195.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estrela-ponta-grossa-195m2-id-2775056522/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 490.000,Rua Tomazina,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2675779818/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 2.200.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 350 m², 4 quartos, 6 banheiros, 4 vagas emCentro, Ponta Grossa",4.0,6.0,350.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-ponta-grossa-350m2-id-2687076623/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 1.100.000,Rua Junqueira Freire,"Sobrado para comprar com 263 m², 4 quartos, 4 banheiros, 4 vagas emUvaranas, Ponta Grossa",4.0,4.0,263.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-churrasqueira-uvaranas-ponta-grossa-263m2-id-2829986033/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 250.000,Rua Arthur César Pina,"Casa para comprar com 70 m², 1 quarto, 1 banheiro emUvaranas, Ponta Grossa",1.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-uvaranas-ponta-grossa-70m2-id-2682092402/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 320.000,Rua Gisele Bernardi Berger,"Casa para comprar com 63 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,63.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-cara-cara-ponta-grossa-63m2-id-2757635629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 399.900,Rua Monte Alverne,"Apartamento para comprar com 90 m², 3 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-90m2-id-2655588306/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 670.000,Rua Comendador Miró,"Apartamento para comprar com 107 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,107.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-107m2-id-2755347629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
R$ 600.000,Rua Francisco Ribas,"Apartamento para comprar com 123 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,123.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-123m2-id-2747987504/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:36:13
