preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 790.000,,"Sobrado para comprar com 110 m², 2 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",2.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-orfas-ponta-grossa-110m2-id-2818500247/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 700.000,,"Lote/Terreno para comprar com 540 m² emColônia Dona Luíza, Ponta Grossa",,,540.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-540m2-id-2811171739/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 4.500.000,,"Imóvel comercial para comprar com 200 m², 3 quartos, 1 banheiro, 8 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-200m2-id-2823642077/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 780.000,,"Sobrado para comprar com 174 m², 3 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",3.0,1.0,174.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-174m2-id-2845052634/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 570.000,Rua Conselheiro João Alfredo,"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-orfas-ponta-grossa-100m2-id-2692379393/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 550.000,Rua Daily Luiz Wambier,"Sobrado para comprar com 110 m², 3 quartos, 2 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-orfas-ponta-grossa-110m2-id-2811392435/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 168.000,Rua Valério Ronchi,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-52m2-id-2834338938/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 397.000,Rua Sant'Ana,"Apartamento para comprar com 113 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,113.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-113m2-id-2825649821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 730.000,Rua Padre Anacleto,"Apartamento para comprar com 115 m², 3 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,2.0,115.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nova-russia-ponta-grossa-115m2-id-2844097819/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
R$ 140.000,Rua Alfredo Gomes,"Lote/Terreno para comprar com 260 m² emBoa Vista, Ponta Grossa",,,260.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-260m2-id-2773904705/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40
