preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 690.000,Rua Marechal Deodoro da Fonseca,"Apartamento para comprar com 160 m², 4 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",4.0,3.0,160.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-centro-ponta-grossa-160m2-id-2868260467/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 600.000,Rua Latino Coelho,"Lote/Terreno para comprar com 990 m² emColônia Dona Luíza, Ponta Grossa",,,990.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-990m2-id-2857988756/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 550.000,Rua Francisco Francisquini,"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,2.0,77.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-oficinas-ponta-grossa-77m2-id-2825743521/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 250.000,Rodovia BR-376,"Apartamento para comprar com 70 m², 2 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",2.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-escada-colonia-dona-luiza-ponta-grossa-70m2-id-2677954900/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 170.000,Rua Turíbio Lopes de Lara,"Lote/Terreno para comprar com 525 m² emContorno, Ponta Grossa",,,525.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-525m2-id-2804331730/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 590.000,Rua Pandiá Calógeras,"Sobrado para comprar com 119 m², 3 quartos, 3 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,3.0,119.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-uvaranas-ponta-grossa-119m2-id-2672343379/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 2.000.000,,"Fazenda/Sítio/Chácara para comprar com 400 m², 3 quartos, 3 banheiros, 4 vagas emItaiacoca, Ponta Grossa",3.0,3.0,400.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-itaiacoca-ponta-grossa-400m2-id-2867628409/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 850.000,Rua Aderly Turek,"Casa para comprar com 232 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,232.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cara-cara-ponta-grossa-232m2-id-2781959660/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 800.000,Rua Watt,"Casa para comprar com 200 m², 3 quartos, 3 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,3.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-200m2-id-2837536114/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
R$ 480.000,Rua Campos Sales,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2825741464/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:22
