preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 450.000,Rua Aviador Frare Batista,"Sobrado para comprar com 104 m², 3 quartos, 1 banheiro, 1 vaga emOlarias, Ponta Grossa",3.0,1.0,104.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-olarias-ponta-grossa-104m2-id-2613568733/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 479.000,Rua Manoel Machuca,"Apartamento para comprar com 93 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-uvaranas-ponta-grossa-93m2-id-2739629143/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 919.000,Rua General Carneiro,"Apartamento para comprar com 205 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,205.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-ponta-grossa-205m2-id-2800283320/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 2.800.000,Rua Hermínio Baggio,"Casa para comprar com 395 m², 3 quartos, 5 banheiros emEstrela, Ponta Grossa",3.0,5.0,395.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estrela-ponta-grossa-395m2-id-2800284722/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 1.250.000,Rua Comendador Miró,"Cobertura para comprar com 324 m², 4 quartos, 4 banheiros, 4 vagas emCentro, Ponta Grossa",4.0,4.0,324.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-mobiliado-centro-ponta-grossa-324m2-id-2851314614/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 20.000,Avenida Doutor Vicente Machado,"Sala/Conjunto para alugar com 1080 m², 4 banheiros emCentro, Ponta Grossa",,4.0,1080.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-1080m2-id-2800285618/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 800.000,Rua Estanislau Anastácio Piekarski,"Casa para comprar com 110 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estrela-ponta-grossa-110m2-id-2800283228/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 1.200.000,Rua Júlio de Castilho,"Casa para comprar com 160 m², 4 quartos, 2 banheiros emCentro, Ponta Grossa",4.0,2.0,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-armario-de-cozinha-centro-ponta-grossa-160m2-id-2800283040/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 1.300.000,Rua Emílio de Menezes,"Apartamento para comprar com 150 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-estrela-ponta-grossa-150m2-id-2800279834/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
R$ 3.700.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 444 m², 4 quartos, 6 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,6.0,444.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-estrela-ponta-grossa-444m2-id-2854667515/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:38:38
