preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 140.000,Rua Eduardo Burgardt,"Lote/Terreno para comprar com 200 m² emContorno, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-200m2-id-2765837284/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 790.000,Rua José Floriano Peixoto Filho,"Casa para comprar com 105 m², 3 quartos, 3 banheiros, 4 vagas emUvaranas, Ponta Grossa",3.0,3.0,105.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-105m2-id-2825743931/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 180.000,Rua Valério Ronchi,"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,56.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-56m2-id-2825648685/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 120.000,,"Lote/Terreno para comprar com 200 m² emContorno, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-200m2-id-2797388417/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 330.000,Rua Valério Ronchi,"Lote/Terreno para comprar com 260 m² emUvaranas, Ponta Grossa",,,260.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-uvaranas-ponta-grossa-260m2-id-2810236083/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 91.259,Rua João Rodrigues Sobrinho,"Casa para comprar com 73 m², 2 quartos, 1 banheiro, 1 vaga emPiriquitos, Ponta Grossa",2.0,1.0,73.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-piriquitos-ponta-grossa-73m2-id-2868683474/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 850.000,,"Casa para comprar com 495 m², 3 quartos, 2 banheiros, 3 vagas emOficinas, Ponta Grossa",3.0,2.0,495.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-oficinas-ponta-grossa-495m2-id-2797388252/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 198.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-300m2-id-2823891443/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 300.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 364 m² emJardim Carvalho, Ponta Grossa",,,364.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-364m2-id-2833826717/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 314.900,Avenida João Manoel dos Santos Ribas,"Apartamento para comprar com 97 m², 3 quartos, 3 banheiros, 1 vaga emNova Rússia, Ponta Grossa",3.0,3.0,97.0,https://www.zapimoveis.com.br/imovel/venda-3-quartos-com-cozinha-nova-russia-ponta-grossa-97m2-id-2755123516/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 140.000,Rua Doutor Paula Xavier,"Lote/Terreno para comprar com 360 m² emCentro, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-360m2-id-2559401830/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 340.000,Rua Senador Albuquerque Maranhão,"Apartamento para comprar com 150 m², 4 quartos, 2 banheiros, 2 vagas emNeves, Ponta Grossa",4.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-neves-ponta-grossa-150m2-id-2681398404/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 250.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-300m2-id-2825649052/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 260.000,,"Lote/Terreno para comprar com 433 m² emColônia Dona Luíza, Ponta Grossa",,,433.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-433m2-id-2807430881/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 970.000,Rua Brasil Pinheiro,"Sobrado para comprar com 146 m², 3 quartos, 3 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,3.0,146.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-146m2-id-2864961734/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 170.000,Rua Diolando João Pedro Scremin,"Lote/Terreno para comprar com 360 m² emUvaranas, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-360m2-id-2866941751/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 215.000,Rua Florestópolis,"Casa para comprar com 52 m², 2 quartos, 1 banheiro emOficinas, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-oficinas-ponta-grossa-52m2-id-2825736891/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
R$ 399.000,Rua Visconde de Bom Retiro,"Lote/Terreno para comprar com 750 m² emUvaranas, Ponta Grossa",,,750.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-750m2-id-2800282137/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:29
