preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 330.000,Rua Professora Vera Lucia de Antoni,"Casa para comprar com 62 m², 3 quartos, 2 banheiros, 1 vaga emCará-cará, Ponta Grossa",3.0,2.0,62.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-62m2-id-2825646799/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 185.000,Rua Lambari,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-45m2-id-2677834541/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.850.000,Rua Engenheiro Grevile,"Sobrado para comprar com 290 m², 3 quartos, 3 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,3.0,290.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-290m2-id-2841162416/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 850.000,Rua Nilo Peçanha,"Casa para comprar com 227 m², 4 quartos, 1 banheiro, 3 vagas emEstrela, Ponta Grossa",4.0,1.0,227.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-estrela-ponta-grossa-227m2-id-2672908148/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 360.000,Rua República do Peru,"Apartamento para comprar com 57 m², 2 quartos, 1 banheiro, 1 vaga emRonda, Ponta Grossa",2.0,1.0,57.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ronda-ponta-grossa-57m2-id-2863297772/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 280.000,Rua Quinze de Novembro,"Apartamento para comprar com 73 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,73.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-centro-ponta-grossa-73m2-id-2867577179/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.200.000,Rua Adolfo Postiglione,"Casa para comprar com 328 m², 5 quartos, 5 banheiros, 2 vagas emEstrela, Ponta Grossa",5.0,5.0,328.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-estrela-ponta-grossa-328m2-id-2769263502/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 260.000,Rua Doutor Leopoldo Guimarães da Cunha,"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",2.0,1.0,49.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-oficinas-ponta-grossa-49m2-id-2867919064/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.470.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 400 m², 5 quartos, 6 banheiros emOrfãs, Ponta Grossa",5.0,6.0,400.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-churrasqueira-orfas-ponta-grossa-400m2-id-2805354936/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 162.000,Rua Jacob Faintyck,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-50m2-id-2823110032/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 235.000,Rua Florestópolis,"Casa de condomínio para comprar com 42 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,42.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-oficinas-ponta-grossa-42m2-id-2771851134/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 170.000,Rua Pedro Beninca,"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-46m2-id-2825649144/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 175.000,Rua Ivone Franco Kichileski,"Casa para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-48m2-id-2840151046/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 220.000,Rua Sete de Setembro,"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro emCentro, Ponta Grossa",2.0,1.0,44.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-centro-ponta-grossa-44m2-id-2825648198/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.180.000,Rua Felipe Justus,"Galpão/Depósito/Armazém para comprar com 840 m², 4 banheiros emBoa Vista, Ponta Grossa",,4.0,840.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-boa-vista-ponta-grossa-840m2-id-2576449850/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 600.000,Rua Minas Gerais,"Casa para comprar com 300 m², 3 quartos, 1 banheiro, 1 vaga emBoa Vista, Ponta Grossa",3.0,1.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-boa-vista-ponta-grossa-300m2-id-2813864537/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 950.000,Rua Barão de Capanema,"Casa para comprar com 218 m², 4 quartos, 3 banheiros, 2 vagas emNova Rússia, Ponta Grossa",4.0,3.0,218.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-nova-russia-ponta-grossa-218m2-id-2672910081/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 450.000,Rua Alberto de Oliveira,"Casa para comprar com 80 m², 2 quartos, 1 banheiro, 2 vagas emNova Rússia, Ponta Grossa",2.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-nova-russia-ponta-grossa-80m2-id-2828329024/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 155.000,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-200m2-id-2745702254/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.980.000,Avenida Bispo Dom Geraldo Pellanda,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2825742650/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 650.000,Rua Ermelino de Leão,"Apartamento para comprar com 82 m², 3 quartos, 2 banheiros, 2 vagas emOlarias, Ponta Grossa",3.0,2.0,82.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-olarias-ponta-grossa-82m2-id-2863695065/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 1.060.000,Rua General Carneiro,"Lote/Terreno para comprar com 432 m² emCentro, Ponta Grossa",,,432.0,https://www.zapimoveis.com.br/imovel/venda-centro-ponta-grossa-432m2-id-2740069932/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 160.000,Rua Professora Alzira Braga Ribas,"Lote/Terreno para comprar com 495 m² emNeves, Ponta Grossa",,,495.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-495m2-id-2765839329/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
R$ 410.000,Rua Doutor Paula Xavier,"Casa para comprar com 106 m², 3 quartos, 3 banheiros, 3 vagas emCentro, Ponta Grossa",3.0,3.0,106.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-centro-ponta-grossa-106m2-id-2559401639/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:27:41
