preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 260.000,Rua João Cecy Filho,"Lote/Terreno para comprar com 495 m² emUvaranas, Ponta Grossa",,,495.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-495m2-id-2559398403/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 100.000,Rua Doutor Paula Xavier,"Lote/Terreno para comprar com 330 m² emCentro, Ponta Grossa",,,330.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-330m2-id-2559401473/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 330.000,Avenida União Pan-americana,"Apartamento para comprar com 73 m², 3 quartos, 2 banheiros, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,2.0,73.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-73m2-id-2865304362/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 265.000,Avenida Siqueira Campos,"Apartamento para comprar com 59 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,59.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-59m2-id-2833323234/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 490.000,Rua Pinus,"Casa de condomínio para comprar com 173 m², 4 quartos, 3 banheiros, 2 vagas emContorno, Ponta Grossa",4.0,3.0,173.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-contorno-ponta-grossa-173m2-id-2864961040/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 210.000,,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-55m2-id-2867618712/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 270.000,Rua Antônio Saad,"Casa de condomínio para comprar com 80 m², 2 quartos, 2 banheiros, 2 vagas emBoa Vista, Ponta Grossa",2.0,2.0,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-mobiliado-boa-vista-ponta-grossa-80m2-id-2866964573/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 720.000,Rua Arnaldo José de Moraes,"Sobrado para comprar com 150 m², 3 quartos, 2 banheiros, 1 vaga emCará-cará, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-cara-cara-ponta-grossa-150m2-id-2797814629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 970.000,Rua Brasil Pinheiro,"Sobrado para comprar com 154 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,154.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-154m2-id-2826676800/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
R$ 320.000,Rua Farid Calil Hafiz,"Casa para comprar com 17000 m², 1 quarto, 1 banheiro, 1 vaga emContorno, Ponta Grossa",1.0,1.0,17000.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-churrasqueira-contorno-ponta-grossa-17000m2-id-2867628487/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:32:24
