preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 899.000,,"Apartamento para comprar com 390 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,390.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-390m2-id-2797388167/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 390.000,,"Apartamento para comprar com 80 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-centro-ponta-grossa-80m2-id-2797385067/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 960.000,,"Apartamento para comprar com 143 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,143.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-143m2-id-2797390336/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 2.450.000,,"Apartamento para comprar com 199 m², 3 quartos, 4 banheiros, 1 vaga emOficinas, Ponta Grossa",3.0,4.0,199.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-oficinas-ponta-grossa-199m2-id-2797386442/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 1.500.000,,"Apartamento para comprar com 276 m², 4 quartos, 2 banheiros, 3 vagas emCentro, Ponta Grossa",4.0,2.0,276.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-ponta-grossa-276m2-id-2858325595/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 790.000,,"Casa para comprar com 270 m², 4 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,2.0,270.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-estrela-ponta-grossa-270m2-id-2823219944/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 1.200.000,,"Casa para comprar com 160 m², 3 quartos, 2 banheiros, 5 vagas emCentro, Ponta Grossa",3.0,2.0,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-centro-ponta-grossa-160m2-id-2826513215/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 1.250.000,,"Apartamento para comprar com 259 m², 4 quartos, 3 banheiros, 4 vagas emCentro, Ponta Grossa",4.0,3.0,259.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-ponta-grossa-259m2-id-2847108322/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 250.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 45 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,45.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-carvalho-ponta-grossa-45m2-id-2726642461/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 4.000.000,Avenida General Carlos Cavalcanti,"Lote/Terreno para comprar com 4488 m² emUvaranas, Ponta Grossa",,,4488.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-4488m2-id-2800282138/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 268.000,Rua Valério Ronchi,"Apartamento para comprar com 70 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-uvaranas-ponta-grossa-70m2-id-2867392958/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 249.000,Rua Afonso Celso,"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga emNeves, Ponta Grossa",2.0,1.0,56.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-lazer-neves-ponta-grossa-56m2-id-2833663957/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 180.000,Rua Leopoldo Froes,"Casa de condomínio para comprar com 44 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,44.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-44m2-id-2867924790/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 3.800.000,,"Casa de condomínio para comprar com 485 m², 4 quartos, 5 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,5.0,485.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-churrasqueira-estrela-ponta-grossa-485m2-id-2834178141/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 610.000,Rua Riachuelo,"Apartamento para comprar com 166 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,166.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-166m2-id-2800279148/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 450.000,Rua Visconde de Santo Thyrso,"Sobrado para comprar com 97 m², 3 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",3.0,1.0,97.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-oficinas-ponta-grossa-97m2-id-2790399222/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 790.000,,"Casa de condomínio para comprar com 153 m², 2 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",2.0,2.0,153.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-contorno-ponta-grossa-153m2-id-2801033561/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 140.000,Rua Elias Wakim Bittar,"Lote/Terreno para comprar com 309 m² emContorno, Ponta Grossa",,,309.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-309m2-id-2848561245/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 463.000,Rua Couto Magalhães,"Apartamento para comprar com 145 m², 2 quartos, 2 banheiros, 1 vaga emNova Rússia, Ponta Grossa",2.0,2.0,145.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-nova-russia-ponta-grossa-145m2-id-2781050632/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
R$ 115.000,Rua Marmeleiro,"Lote/Terreno para comprar com 10 m² emCará-cará, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-10m2-id-2825744123/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:52
