preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 285.000,Rua Olegário Mariano,"Apartamento para comprar com 97 m², 3 quartos, 3 banheiros, 1 vaga emNeves, Ponta Grossa",3.0,3.0,97.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-neves-ponta-grossa-97m2-id-2651836157/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 380.000,Rua Aleixo Barszcz,"Casa para comprar com 150 m², 5 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",5.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-uvaranas-ponta-grossa-150m2-id-2815242416/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 950.000,Rua João Cecy Filho,"Casa para comprar com 362 m², 3 quartos, 2 banheiros, 4 vagas emUvaranas, Ponta Grossa",3.0,2.0,362.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-armario-embutido-uvaranas-ponta-grossa-362m2-id-2825744131/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 550.000,Rua Herculano de Freitas,"Sobrado para comprar com 240 m², 3 quartos, 4 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,4.0,240.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-orfas-ponta-grossa-240m2-id-2868020061/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 220.000,Rua Doutor Chafic Cury,"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,49.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-49m2-id-2845415989/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 920.000,Avenida Bonifácio Vilela,"Casa para comprar com 280 m², 4 quartos, 5 banheiros, 5 vagas emJardim Carvalho, Ponta Grossa",4.0,5.0,280.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-jardim-carvalho-ponta-grossa-280m2-id-2825534243/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 420.000,Rua Tulipa,"Casa de condomínio para comprar com 150 m², 3 quartos, 3 banheiros, 3 vagas emContorno, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-contorno-ponta-grossa-150m2-id-2830402942/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 180.000,Rua Centenário do Sul,"Lote/Terreno para comprar com 437 m² emBoa Vista, Ponta Grossa",,,437.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-437m2-id-2800284827/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 180.000,Rua Nicolau Florenzano,"Apartamento para comprar com 63 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,63.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-uvaranas-ponta-grossa-63m2-id-2559398442/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 540.000,Rua Padre Roberto Bonk,"Sobrado para comprar com 102 m², 3 quartos, 2 banheiros, 3 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,102.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-102m2-id-2857930081/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 580.000,Rua do Rosário,"Sobrado para comprar com 151 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,151.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-centro-ponta-grossa-151m2-id-2686101597/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 329.000,Avenida Olindo Justus,"Casa para comprar com 72 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,72.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-72m2-id-2811392436/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 1.800.000,Rua Nelson Werneck Sodré,"Fazenda/Sítio/Chácara para comprar com 5000 m², 4 quartos, 4 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",4.0,4.0,5000.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-4-quartos-com-sala-de-jantar-jardim-carvalho-ponta-grossa-5000m2-id-2867292531/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 530.000,Rua Aleixo Garcia,"Casa para comprar com 170 m², 3 quartos, 4 banheiros, 3 vagas emOficinas, Ponta Grossa",3.0,4.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-oficinas-ponta-grossa-170m2-id-2820652821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 168.000,Rua Siqueira Campos,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-54m2-id-2599934812/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 650.000,Rua Augusto Ribas,"Apartamento para comprar com 155 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,155.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-155m2-id-2811020751/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 79.900,Rua Edison Ribeiro,"Lote/Terreno para comprar com 532 m² emPiriquitos, Ponta Grossa",,,532.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-piriquitos-ponta-grossa-532m2-id-2559401497/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
R$ 702.000,Rua Álvaro Alvim,"Sobrado para comprar com 170 m², 3 quartos, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,170.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-170m2-id-2864817357/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:14:55
