preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 250.000,Rua Rubens Tuma Jr.,"Casa para comprar com 67 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,67.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-67m2-id-2852369571/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 220.000,Rua Aleixo Barszcz,"Casa para comprar com 67 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,67.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-uvaranas-ponta-grossa-67m2-id-2843845217/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 850.000,Avenida Monteiro Lobato,"Casa de condomínio para comprar com 121 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,121.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-121m2-id-2868019862/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 255.000,,"Sobrado para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-orfas-ponta-grossa-65m2-id-2797384577/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 580.000,,"Sobrado para comprar com 170 m², 2 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",2.0,1.0,170.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-jardim-carvalho-ponta-grossa-170m2-id-2797388338/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 590.000,Rua Casemiro de Abreu,"Sala/Conjunto para comprar com 78 m², 1 banheiro, 4 vagas emUvaranas, Ponta Grossa",,1.0,78.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-uvaranas-ponta-grossa-78m2-id-2825649431/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 490.000,Rua Lagoa dos Bandeirantes,"Apartamento para comprar com 110 m², 2 quartos, 2 banheiros, 2 vagas emOficinas, Ponta Grossa",2.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-oficinas-ponta-grossa-110m2-id-2631186357/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 350.000,Rua Antônio Vieira,"Apartamento para comprar com 88 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,88.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-orfas-ponta-grossa-88m2-id-2839261459/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 4.500.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 747 m², 5 quartos, 6 banheiros, 4 vagas emOrfãs, Ponta Grossa",5.0,6.0,747.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-churrasqueira-orfas-ponta-grossa-747m2-id-2686102500/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 2.500.000,,"Fazenda/Sítio/Chácara para comprar com 8000 m², 17 quartos, 17 banheiros emBocaina, Ponta Grossa",17.0,17.0,8000.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-17-quartos-bocaina-ponta-grossa-8000m2-id-2869022014/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 160.000,Rua Arnaldo José de Moraes,"Lote/Terreno para comprar com 200 m² emCará-cará, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-200m2-id-2801507442/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 90.000,Rua Buraco do Padre,"Lote/Terreno para comprar com 282 m² emContorno, Ponta Grossa",,,282.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-282m2-id-2765618821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 560.000,Rua Vereador Ernâni Batista Rosas,"Casa de condomínio para comprar com 87 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,87.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-87m2-id-2725005954/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 1.350.000,Rua Souza Dantas,"Casa para comprar com 303 m², 3 quartos, 1 banheiro emOrfãs, Ponta Grossa",3.0,1.0,303.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-orfas-ponta-grossa-303m2-id-2829897813/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 290.000,,"Apartamento para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",2.0,1.0,53.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-oficinas-ponta-grossa-53m2-id-2797387717/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 900.000,Rua Rosemarie de Almeida Taques,"Casa para comprar com 300 m², 4 quartos, 3 banheiros, 3 vagas emOrfãs, Ponta Grossa",4.0,3.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-orfas-ponta-grossa-300m2-id-2576449404/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 410.000,Rua Xavier da Silva,"Apartamento para comprar com 79 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,79.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-centro-ponta-grossa-79m2-id-2868796940/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 350.000,Rua Pereira Passos,"Lote/Terreno para comprar com 455 m² emUvaranas, Ponta Grossa",,,455.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-455m2-id-2828320228/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 1.300.000,,"Casa para comprar com 300 m², 1 quarto, 3 banheiros, 4 vagas emEstrela, Ponta Grossa",1.0,3.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-estrela-ponta-grossa-300m2-id-2797388543/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 240.000,Rua Gisele Bernardi Berger,"Casa para comprar com 60 m², 2 quartos, 1 banheiro emCará-cará, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-60m2-id-2791742519/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 160.000,Rua Bituruna,"Lote/Terreno para comprar com 462 m² emUvaranas, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-462m2-id-2824990916/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 460.000,Alameda Coronel Camisão,"Casa para comprar com 101 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,101.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-uvaranas-ponta-grossa-101m2-id-2831683232/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
R$ 1.500.000,Rua Joaquim de Paula Xavier,"Sobrado para comprar com 330 m², 1 quarto, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",1.0,1.0,330.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-1-quarto-com-churrasqueira-estrela-ponta-grossa-330m2-id-2867629155/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:33:21
