preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 350.000,Rua Sant'Ana,"Apartamento para comprar com 125 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1,125.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-125m2-id-2825744318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 225.000,Rua Colorado,"Casa para comprar com 52 m², 2 quartos, 1 banheiro, 2 vagas emChapada, Ponta Grossa",2.0,1,52.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chapada-ponta-grossa-52m2-id-2717463540/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 245.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-52m2-id-2867012455/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 1.708.000,Rua General Carneiro,"Cobertura para comprar com 366 m², 4 quartos, 3 banheiros, 3 vagas emCentro, Ponta Grossa",4.0,3,366.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-elevador-centro-ponta-grossa-366m2-id-2576445703/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 600.000,Rua Medeiros de Albuquerque,"Casa para comprar com 120 m², 2 quartos, 1 banheiro emOficinas, Ponta Grossa",2.0,1,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-oficinas-ponta-grossa-120m2-id-2831344260/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 245.000,Rua Valério Ronchi,"Apartamento para comprar com 58 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1,58.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-58m2-id-2847534028/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 300.000,Rua Francisco Otaviano,"Casa para comprar com 96 m², 3 quartos, 2 banheiros, 1 vaga emNova Rússia, Ponta Grossa",3.0,2,96.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-nova-russia-ponta-grossa-96m2-id-2672909745/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 390.000,Rua Pedro Luiz Correia,"Sobrado para comprar com 160 m², 5 quartos, 1 banheiro, 2 vagas emChapada, Ponta Grossa",5.0,1,160.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-chapada-ponta-grossa-160m2-id-2825520323/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 610.000,Avenida Anita Garibaldi,"Sobrado para comprar com 136 m², 3 quartos, 3 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,3,136.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-136m2-id-2681660307/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
R$ 450.000,Rua Rio Grande do Norte,"Sobrado para comprar com 227 m², 3 quartos, 3 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,3,227.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-orfas-ponta-grossa-227m2-id-2686097637/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:04:20
