preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.060.000,Avenida General Aldo Bonde,"Apartamento para comprar com 208 m², 3 quartos, 4 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,4.0,208.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-contorno-ponta-grossa-208m2-id-2686834758/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 530.000,Rua Jacob Vuitik,"Casa para comprar com 122 m², 1 quarto, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",1.0,1.0,122.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-uvaranas-ponta-grossa-122m2-id-2867627133/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 1.350.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 240 m², 3 quartos, 4 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,4.0,240.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-contorno-ponta-grossa-240m2-id-2833573118/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 680.000,Rua Latino Coelho,"Sobrado para comprar com 123 m², 3 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,1.0,123.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-colonia-dona-luiza-ponta-grossa-123m2-id-2857543872/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 570.000,,"Apartamento para comprar com 113 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,113.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-estrela-ponta-grossa-113m2-id-2797388155/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 450.000,Rua Alfredo Guimarães Vilela,"Lote/Terreno para comprar com 560 m² emJardim Carvalho, Ponta Grossa",,,560.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-560m2-id-2809253758/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 1.250.000,Rua Xavier da Silva,"Apartamento para comprar com 210 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,210.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-ponta-grossa-210m2-id-2864961518/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 900.000,Rua Theodoro Rosas,"Sobrado para comprar com 250 m², 3 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,4.0,250.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-centro-ponta-grossa-250m2-id-2686097641/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 5.000.000,Avenida Visconde de Mauá,"Lote/Terreno para comprar com 10 m² emColônia Dona Luíza, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-colonia-dona-luiza-ponta-grossa-10m2-id-2714007494/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
R$ 800.000,Rua Mathias de Albuquerque,"Casa para comprar com 290 m², 3 quartos, 3 banheiros emOficinas, Ponta Grossa",3.0,3.0,290.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-oficinas-ponta-grossa-290m2-id-2784294543/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:54:55
