preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.847.000,Rua Nilo Peçanha,"Apartamento para comprar com 297 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,297.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estrela-ponta-grossa-297m2-id-2837915378/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 8.750.000,Rua Maximiliano Magagnin,"Lote/Terreno para comprar com 25000 m² emCará-cará, Ponta Grossa",,,25000.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-cara-cara-ponta-grossa-25000m2-id-2828938800/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 295.000,Rua Antônio Saad,"Casa de condomínio para comprar com 57 m², 3 quartos, 1 banheiro, 1 vaga emBoa Vista, Ponta Grossa",3.0,1.0,57.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-boa-vista-ponta-grossa-57m2-id-2825648428/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 817.600,Rua Califórnia,"Lote/Terreno para comprar com 10 m² emOlarias, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-olarias-ponta-grossa-10m2-id-2809928148/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 830.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 143 m², 3 quartos, 3 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,3.0,143.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-contorno-ponta-grossa-143m2-id-2795476921/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 370.000,Rua Benjamin Constant,"Lote/Terreno para comprar com 10 m² emCentro, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-10m2-id-2825745025/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 483.000,Rua Francisco Martins de Araújo,"Lote/Terreno para comprar com 10 m² emJardim Carvalho, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-acesso-24-horas-jardim-carvalho-ponta-grossa-10m2-id-2707360044/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 290.000,Rua Monte Alverne,"Apartamento para comprar com 67 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,67.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-67m2-id-2803982033/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 400.000,Rua Doutor Abraão Glasser,"Casa para comprar com 89 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,89.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-uvaranas-ponta-grossa-89m2-id-2840992914/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
R$ 580.000,Rua Euzébio da Motta,"Sobrado para comprar com 130 m², 3 quartos, 1 banheiro emRonda, Ponta Grossa",3.0,1.0,130.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-ronda-ponta-grossa-130m2-id-2825648201/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:49:50
