preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 832.000,Rua Abatiá,"Casa para comprar com 336 m², 3 quartos, 2 banheiros, 3 vagas emNova Rússia, Ponta Grossa",3.0,2.0,336.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-nova-russia-ponta-grossa-336m2-id-2825648425/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 850.000,Rua Junqueira Freire,"Casa para comprar com 263 m², 4 quartos, 4 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,4.0,263.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-uvaranas-ponta-grossa-263m2-id-2769264102/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 479.500,Rua Junqueira Freire,"Sobrado para comprar com 90 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-uvaranas-ponta-grossa-90m2-id-2816270927/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 590.000,Rua Marechal Deodoro da Fonseca,"Apartamento para comprar com 112 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,112.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-112m2-id-2769264473/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 675.000,Rua Paulo Setúbal,"Casa para comprar com 227 m², 5 quartos, 2 banheiros, 4 vagas emUvaranas, Ponta Grossa",5.0,2.0,227.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-uvaranas-ponta-grossa-227m2-id-2825650122/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 700.000,Rua Afonso Celso,"Casa para comprar com 228 m², 4 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,3.0,228.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-uvaranas-ponta-grossa-228m2-id-2769264926/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 850.000,Rua Nilo Peçanha,"Casa para comprar com 370 m², 5 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",5.0,3.0,370.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-estrela-ponta-grossa-370m2-id-2827569636/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 1.100.000,Rua Balduíno Taques,"Apartamento para comprar com 151 m², 3 quartos, 5 banheiros, 3 vagas emEstrela, Ponta Grossa",3.0,5.0,151.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-estrela-ponta-grossa-151m2-id-2769264491/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 900.000,Rua Marechal Hermes,"Casa para comprar com 300 m², 3 quartos, 3 banheiros, 4 vagas emRonda, Ponta Grossa",3.0,3.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ronda-ponta-grossa-300m2-id-2600507156/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 690.000,Rua Rodolfo Loderer,"Casa para comprar com 219 m², 4 quartos, 4 banheiros, 1 vaga emUvaranas, Ponta Grossa",4.0,4.0,219.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-uvaranas-ponta-grossa-219m2-id-2672909001/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 750.000,Rua Pedro Mascarenhas Ribas,"Casa para comprar com 178 m², 3 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,3.0,178.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-178m2-id-2598353687/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 320.000,Avenida General Carlos Cavalcanti,"Lote/Terreno para comprar com 363 m² emUvaranas, Ponta Grossa",,,363.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-363m2-id-2766099818/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 220.000,Rua Valério Ronchi,"Apartamento para comprar com 65 m², 3 quartos, 1 banheiro emUvaranas, Ponta Grossa",3.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-uvaranas-ponta-grossa-65m2-id-2560462954/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 360.000,Rua Joaquim Nabuco,"Casa para comprar com 95 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,95.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-uvaranas-ponta-grossa-95m2-id-2769264144/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 390.000,Rua Prefeito Coronel Victor Antônio Batista,"Apartamento para comprar com 85 m², 3 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",3.0,1.0,85.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-neves-ponta-grossa-85m2-id-2818104320/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 400.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 10 m² emColônia Dona Luíza, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-colonia-dona-luiza-ponta-grossa-10m2-id-2852242146/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 450.000,Rua Sete de Setembro,"Apartamento para comprar com 155 m², 3 quartos, 2 banheiros emCentro, Ponta Grossa",3.0,2.0,155.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-155m2-id-2744823093/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 850.000,Rua Afonso Celso,"Casa para comprar com 159 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,159.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-159m2-id-2769263740/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 675.000,Rua Eduardo Prado,"Casa para comprar com 205 m², 4 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,2.0,205.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-uvaranas-ponta-grossa-205m2-id-2608810634/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 480.000,Rua Basílio Parabocz,"Casa para comprar com 120 m², 3 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",3.0,1.0,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-oficinas-ponta-grossa-120m2-id-2800280156/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 420.000,Rua Machado de Assis,"Casa para comprar com 147 m², 3 quartos, 2 banheiros, 3 vagas emUvaranas, Ponta Grossa",3.0,2.0,147.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-147m2-id-2833461293/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 420.000,Rua Casemiro de Abreu,"Apartamento para comprar com 103 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,103.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-uvaranas-ponta-grossa-103m2-id-2765462419/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 490.000,Rua Freire Alemão,"Apartamento para comprar com 96 m², 3 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",3.0,1.0,96.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-96m2-id-2823112819/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 350.000,Rua Doutor Leopoldo Guimarães da Cunha,"Lote/Terreno para comprar com 300 m² emOficinas, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-oficinas-ponta-grossa-300m2-id-2778303335/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 920.000,Rua São Josafat,"Sobrado para comprar com 238 m², 3 quartos, 3 banheiros, 3 vagas emNova Rússia, Ponta Grossa",3.0,3.0,238.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-nova-russia-ponta-grossa-238m2-id-2783880331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 800.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 160 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,160.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-160m2-id-2854264322/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 400.000,Rua Vidal de Negreiros,"Lote/Terreno para comprar com 10 m² emOficinas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-10m2-id-2672910019/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
R$ 600.000,Rua Coronel Bittencourt,"Apartamento para comprar com 121 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,121.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-121m2-id-2710288632/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:51:06
