preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 2.200.000,Rua Admar Horn,"Sobrado para comprar com 440 m², 3 quartos, 6 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,6.0,440.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-orfas-ponta-grossa-440m2-id-2686102398/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.400.000,Avenida União Pan-americana,"Casa de condomínio para comprar com 261 m², 3 quartos, 4 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,4.0,261.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-261m2-id-2807577748/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 1.150.000,Rua José Veríssimo,"Lote/Terreno para comprar com 1260 m² emBoa Vista, Ponta Grossa",,,1260.0,https://www.zapimoveis.com.br/imovel/venda-boa-vista-ponta-grossa-1260m2-id-2835582263/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 684.420,Rua Doutor Leopoldo Guimarães da Cunha,"Lote/Terreno para comprar com 403 m² emOficinas, Ponta Grossa",,,403.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-403m2-id-2821531520/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 750.000,Rua Quaresmeira,"Ponto comercial/Loja/Box para comprar com 170 m², 3 quartos, 2 banheiros emContorno, Ponta Grossa",3.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-3-quartos-contorno-ponta-grossa-170m2-id-2769261488/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.500.000,Rua Major Alceu Teixeira Pinto,"Casa para comprar com 420 m², 4 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,3.0,420.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-estrela-ponta-grossa-420m2-id-2825648739/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.500.000,Rua Colombo,"Casa para comprar com 420 m², 4 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,3.0,420.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-estrela-ponta-grossa-420m2-id-2791748331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.490.000,Rua Engenheiro Grevile,"Casa de condomínio para comprar com 254 m², 3 quartos, 1 banheiro, 4 vagas emColônia Dona Luíza, Ponta Grossa",3.0,1.0,254.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-254m2-id-2725006103/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 630.000,Avenida União Pan-americana,"Lote/Terreno para comprar com 10 m² emColônia Dona Luíza, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-acesso-24-horas-colonia-dona-luiza-ponta-grossa-10m2-id-2697626293/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 950.000,Rua Engenheiro Schamber,"Apartamento para comprar com 192 m², 3 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,4.0,192.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-192m2-id-2769395374/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 1.200.000,Rua Gonçalves Ledo,"Casa para comprar com 335 m², 4 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",4.0,1.0,335.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-oficinas-ponta-grossa-335m2-id-2725004384/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 750.000,Rua Visconde de Inhaúma,"Lote/Terreno para comprar com 10 m² emRonda, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ronda-ponta-grossa-10m2-id-2713753725/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.600.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 360 m², 3 quartos, 5 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,5.0,360.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-estrela-ponta-grossa-360m2-id-2795474251/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 980.000,Rua Vereador Ernâni Batista Rosas,"Casa para comprar com 200 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-200m2-id-2736146717/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 1.450.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 234 m², 3 quartos, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,234.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-234m2-id-2766099821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 2.400.000,Rua Casemiro de Abreu,"Ponto comercial/Loja/Box para comprar com 504 m², 5 quartos, 4 banheiros, 5 vagas emUvaranas, Ponta Grossa",5.0,4.0,504.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-5-quartos-uvaranas-ponta-grossa-504m2-id-2849057620/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 330.000,Rua Gualachos,"Lote/Terreno para comprar com 0 m² emOficinas, Ponta Grossa",,,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-id-2616993196/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 1.500.000,Rua José Bonifácio,"Casa para comprar com 300 m², 4 quartos, 3 banheiros, 4 vagas emOrfãs, Ponta Grossa",4.0,3.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-orfas-ponta-grossa-300m2-id-2769262773/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
R$ 1.600.000,Rua Engenheiro Grevile,"Casa de condomínio para comprar com 300 m², 4 quartos, 3 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",4.0,3.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-colonia-dona-luiza-ponta-grossa-300m2-id-2867279786/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:09:06
