preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 591.208,Rua Lagoa da Tijuca,"Lote/Terreno para comprar com 450 m² emOficinas, Ponta Grossa",,,450.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-450m2-id-2823107931/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 820.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 136 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,136.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-contorno-ponta-grossa-136m2-id-2800428023/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 990.000,Rua Theodoro Rosas,"Apartamento para comprar com 230 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,230.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-copa-centro-ponta-grossa-230m2-id-2782770447/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 890.000,Rua Graciliano Ramos,"Casa para comprar com 220 m², 4 quartos, 2 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",4.0,2.0,220.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-220m2-id-2800281733/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 890.000,Rua Júlia Lopes,"Sobrado para comprar com 180 m², 3 quartos, 4 banheiros, 5 vagas emOrfãs, Ponta Grossa",3.0,4.0,180.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-cozinha-orfas-ponta-grossa-180m2-id-2825743344/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 250.000,Rua Xavier da Silva,"Apartamento para comprar com 77 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,77.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-centro-ponta-grossa-77m2-id-2802667252/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 750.000,Rua Marechal Hermes,"Apartamento para comprar com 150 m², 4 quartos, 3 banheiros, 2 vagas emRonda, Ponta Grossa",4.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-ronda-ponta-grossa-150m2-id-2619487011/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 400.000,Rua Barão de Capanema,"Sobrado para comprar com 83 m², 2 quartos, 2 banheiros, 1 vaga emNova Rússia, Ponta Grossa",2.0,2.0,83.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-nova-russia-ponta-grossa-83m2-id-2811646923/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 850.000,Rua Pandiá Calógeras,"Sobrado para comprar com 169 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,169.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-uvaranas-ponta-grossa-169m2-id-2808155659/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 350.000,Rua Abílio Holzmann,"Apartamento para comprar com 81 m², 1 quarto, 1 banheiro, 1 vaga emNeves, Ponta Grossa",1.0,1.0,81.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-neves-ponta-grossa-81m2-id-2737158448/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 799.900,Rua Freire Alemão,"Apartamento para comprar com 135 m², 3 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",3.0,2.0,135.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estrela-ponta-grossa-135m2-id-2576448480/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 8.750.000,Rua Maximiliano Magagnin,"Lote/Terreno para comprar com 25000 m² emCará-cará, Ponta Grossa",,,25000.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-cara-cara-ponta-grossa-25000m2-id-2802195849/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 490.000,Rua Luciano Spinard,"Casa para comprar com 153 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,153.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-153m2-id-2590917527/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 800.000,Rua Adão Becher,"Apartamento para comprar com 102 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,102.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ponta-grossa-102m2-id-2705604516/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
R$ 600.000,Rua Pastor Pita,"Sobrado para comprar com 180 m², 1 quarto, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",1.0,1.0,180.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-1-quarto-com-churrasqueira-uvaranas-ponta-grossa-180m2-id-2867623512/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:50:39
