preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 400.000,Rua Bachir Steiman Fayad,"Casa para comprar com 90 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-contorno-ponta-grossa-90m2-id-2825743339/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.150.000,Rua João Silvio de Lara Machado,"Casa para comprar com 170 m², 3 quartos, 2 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-170m2-id-2817391720/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 3.400.000,Rua Adjaniro Cardon,"Cobertura para comprar com 354 m², 4 quartos, 5 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",4.0,5.0,354.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-mobiliado-jardim-carvalho-ponta-grossa-354m2-id-2828187716/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 4.950.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 555 m², 5 quartos, 6 banheiros, 7 vagas emOrfãs, Ponta Grossa",5.0,6.0,555.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-churrasqueira-orfas-ponta-grossa-555m2-id-2725005599/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 240.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-carvalho-ponta-grossa-48m2-id-2850426932/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 340.000,Rua Doutor Washington Subtil Chueire,"Casa de condomínio para comprar com 70 m², 2 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",2.0,2.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-jardim-carvalho-ponta-grossa-70m2-id-2749189401/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 850.000,Rua Sinhara Natel de Paula,"Cobertura para comprar com 240 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,240.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-orfas-ponta-grossa-240m2-id-2800282740/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.280.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 194 m², 3 quartos, 4 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,4.0,194.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-orfas-ponta-grossa-194m2-id-2800281736/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 950.000,Travessa Debret,"Cobertura para comprar com 208 m², 3 quartos, 2 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,2.0,208.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-orfas-ponta-grossa-208m2-id-2820003115/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.950.000,Avenida União Pan-americana,"Sobrado para comprar com 285 m², 3 quartos, 5 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,5.0,285.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-edicula-colonia-dona-luiza-ponta-grossa-285m2-id-2825742066/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 380.000,Rua Nicolau Kluppel Neto,"Apartamento para comprar com 45 m², 2 quartos, 2 banheiros, 1 vaga emContorno, Ponta Grossa",2.0,2.0,45.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-contorno-ponta-grossa-45m2-id-2650077164/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 95.000,Avenida Siqueira Campos,"Lote/Terreno para comprar com 180 m² emCará-cará, Ponta Grossa",,,180.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-180m2-id-2800285217/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 320.000,Rua João Cecy Filho,"Casa para comprar com 70 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-neves-ponta-grossa-70m2-id-2800278434/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 490.000,Rua Sabáudia,"Casa para comprar com 138 m², 3 quartos, 2 banheiros, 2 vagas emBoa Vista, Ponta Grossa",3.0,2.0,138.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-boa-vista-ponta-grossa-138m2-id-2800282531/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.300.000,Rua Teodoro Sampaio,"Sobrado para comprar com 272 m², 3 quartos, 4 banheiros, 4 vagas emOficinas, Ponta Grossa",3.0,4.0,272.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-oficinas-ponta-grossa-272m2-id-2800282537/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 310.000,Rua Antônio Saad,"Casa de condomínio para comprar com 90 m², 3 quartos, 2 banheiros emBoa Vista, Ponta Grossa",3.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-boa-vista-ponta-grossa-90m2-id-2839019083/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 230.000,Avenida União Pan-americana,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",2.0,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-54m2-id-2642958056/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 154.500,Rua Doutor Paula Xavier,"Casa para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-50m2-id-2559398376/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 480.000,Rua General Carneiro,"Apartamento para comprar com 90 m², 3 quartos, 2 banheiros emCentro, Ponta Grossa",3.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-90m2-id-2826960629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 400.000,Rua Manoel Antônio Martins de Oliveira,"Casa para comprar com 60 m², 2 quartos, 2 banheiros, 3 vagas emJardim Carvalho, Ponta Grossa",2.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-60m2-id-2635738772/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 170.000,Rua Florestópolis,"Casa de condomínio para comprar com 50 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-blindex-oficinas-ponta-grossa-50m2-id-2845461631/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 2.650.000,Rua Doutor Manoel Antônio Braga Ramos,"Casa para comprar com 450 m², 3 quartos, 5 banheiros, 4 vagas emEstrela, Ponta Grossa",3.0,5.0,450.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-estrela-ponta-grossa-450m2-id-2725005457/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 370.000,Rua Doutor Colares,"Apartamento para comprar com 107 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,107.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-107m2-id-2689344522/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 250.000,Rua Tijucas do Sul,"Casa para comprar com 54 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-oficinas-ponta-grossa-54m2-id-2845027040/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 600.000,Rua Doutor Leopoldo Guimarães da Cunha,"Lote/Terreno para comprar com 650 m² emOficinas, Ponta Grossa",,,650.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-oficinas-ponta-grossa-650m2-id-2725004522/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 285.000,Rua Alfredo Pedro Ribas,"Apartamento para comprar com 88 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,88.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-88m2-id-2559401801/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 290.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 112 m², 2 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,2.0,112.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-112m2-id-2559401397/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.500.000,Rua Santos Dumont,"Sala/Conjunto para comprar com 355 m², 3 banheiros emCentro, Ponta Grossa",,3.0,355.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-355m2-id-2804580997/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 250.000,Rua Fioravante Foggiato,"Casa de condomínio para comprar com 59 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,59.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-armario-de-cozinha-jardim-carvalho-ponta-grossa-59m2-id-2769265717/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 220.000,Rua Monte Alverne,"Apartamento para comprar com 85 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,85.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-85m2-id-2786440445/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 380.000,Rua Saldanha Marinho,Rua Saldanha Marinho,2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-trianon-guarapuava-pr-65m2-id-2833764280/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 360.000,Rua Coronel Manoel Marcondes,Rua Coronel Manoel Marcondes,2.0,2.0,64.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-cruz-guarapuava-pr-64m2-id-2825743325/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 1.950,Rua Gerânios,Rua Gerânios,2.0,2.0,48.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-batel-guarapuava-pr-48m2-id-2867490059/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 850,Rua Guaíra,Rua Guaíra,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-cozinha-centro-guarapuava-pr-30m2-id-2848244955/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 3.500,Rua Goiás,Rua Goiás,4.0,2.0,163.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-dos-estados-guarapuava-pr-163m2-id-2858252470/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 260.000,,Travessa Arlindo Antunes de Almeida,2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-boqueirao-guarapuava-pr-48m2-id-2845153415/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 2.700,Rua Izidoro Nascimento Barbosa,Rua Izidoro Nascimento Barbosa,3.0,1.0,98.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-morro-alto-guarapuava-pr-98m2-id-2825745218/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
R$ 2.200,Rua Bernardo José de Lacerda,Rua Bernardo José de Lacerda,3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-cozinha-santa-cruz-guarapuava-pr-93m2-id-2848518714/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:02:45
