preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.250.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 193 m², 3 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",3.0,1.0,193.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-orfas-ponta-grossa-193m2-id-2725003768/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 140.000,Avenida General Aldo Bonde,"Lote/Terreno para comprar com 217 m² emContorno, Ponta Grossa",,,217.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-217m2-id-2798467129/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 240.000,Rua Acylino Pinto de Carvalho,"Lote/Terreno para comprar com 1000 m² emBoa Vista, Ponta Grossa",,,1000.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-1000m2-id-2800284629/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 970.000,Rua Aderly Turek,"Sobrado para comprar com 165 m², 4 quartos, 3 banheiros, 2 vagas emCará-cará, Ponta Grossa",4.0,3.0,165.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-cara-cara-ponta-grossa-165m2-id-2862348953/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 250.000,Rua Antônio Contim Mendes,"Lote/Terreno para comprar com 495 m² emBoa Vista, Ponta Grossa",,,495.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-495m2-id-2800284040/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 140.000,Rua Luis Sidenei Felipe da Silva,"Lote/Terreno para comprar com 300 m² emCará-cará, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-muros-e-grades-cara-cara-ponta-grossa-300m2-id-2866966056/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 1.380.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 242 m², 3 quartos, 4 banheiros, 4 vagas emContorno, Ponta Grossa",3.0,4.0,242.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-contorno-ponta-grossa-242m2-id-2800284813/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 1.800.000,Rua João Silvio de Lara Machado,"Sobrado para comprar com 289 m², 3 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,289.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-289m2-id-2833664340/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 290.000,Rua Cambará,"Apartamento para comprar com 57 m², 2 quartos, 1 banheiro emNova Rússia, Ponta Grossa",2.0,1.0,57.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-nova-russia-ponta-grossa-57m2-id-2860158408/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 1.590.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 238 m², 3 quartos, 4 banheiros emJardim Carvalho, Ponta Grossa",3.0,4.0,238.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-lavabo-jardim-carvalho-ponta-grossa-238m2-id-2800283229/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 140.000,Rua Eduardo Burgardt,"Lote/Terreno para comprar com 200 m² emContorno, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-200m2-id-2800284425/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 520.000,Rua Latino Coelho,"Lote/Terreno para comprar com 1010 m² emColônia Dona Luíza, Ponta Grossa",,,1010.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-1010m2-id-2800935922/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 220.000,Rua Isaías da Luz,"Lote/Terreno para comprar com 360 m² emBoa Vista, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-360m2-id-2767306429/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 2.500.000,Rua Euzébio Batista Rosas,"Lote/Terreno para comprar com 1353 m² emJardim Carvalho, Ponta Grossa",,,1353.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-1353m2-id-2854173119/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 850.000,Rua Pandiá Calógeras,"Sobrado para comprar com 205 m², 3 quartos, 2 banheiros emUvaranas, Ponta Grossa",3.0,2.0,205.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-muros-e-grades-uvaranas-ponta-grossa-205m2-id-2844375860/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 1.200.000,Rua Ermelino de Leão,"Lote/Terreno para comprar com 295 m² emOlarias, Ponta Grossa",,,295.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-olarias-ponta-grossa-295m2-id-2842012485/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 239.800,Rua Assembléia de Deus,"Lote/Terreno para comprar com 432 m², 1 quarto emColônia Dona Luíza, Ponta Grossa",1.0,,432.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-1-quarto-com-energia-eletrica-colonia-dona-luiza-ponta-grossa-432m2-id-2528765814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 1.350.000,Rua Canela,"Casa para comprar com 240 m², 3 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",3.0,1.0,240.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-neves-ponta-grossa-240m2-id-2735024418/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
R$ 2.000.000,Rua Salomão Tuma,"Casa para comprar com 799 m², 2 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",2.0,2.0,799.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-estrela-ponta-grossa-799m2-id-2725006398/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:52:59
