preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 975.000,,"Casa para comprar com 220 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,220.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-orfas-ponta-grossa-220m2-id-2863942472/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 1.390.000,Rua Octávio de Carvalho,"Sobrado para comprar com 256 m², 4 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",4.0,4.0,256.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-jardim-carvalho-ponta-grossa-256m2-id-2862348954/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 270.000,Rua Dezenove de Dezembro,"Lote/Terreno para comprar com 297 m² emCentro, Ponta Grossa",,,297.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-297m2-id-2800121218/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 132.000,Rua Vereador Paulo Lirani,"Lote/Terreno para comprar com 10 m² emCará-cará, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-10m2-id-2825745913/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 900.000,Rua Doutor Colares,"Sala/Conjunto para comprar com 420 m², 4 banheiros emCentro, Ponta Grossa",,4.0,420.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-420m2-id-2590918121/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 670.000,Rua Theodoro Rosas,"Casa para comprar com 135 m², 3 quartos, 1 banheiro emCentro, Ponta Grossa",3.0,1.0,135.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-ponta-grossa-135m2-id-2669786395/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 420.000,Avenida Anita Garibaldi,"Apartamento para comprar com 121 m², 3 quartos, 2 banheiros, 1 vaga emOrfãs, Ponta Grossa",3.0,2.0,121.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-121m2-id-2810455250/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 600.000,Avenida Visconde de Mauá,"Apartamento para comprar com 146 m², 3 quartos, 2 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,2.0,146.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-oficinas-ponta-grossa-146m2-id-2733789183/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 470.000,Rua Frederico Bahls,"Apartamento para comprar com 137 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,137.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-137m2-id-2776616599/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 480.000,Rua Luiz Gama,"Casa para comprar com 111 m², 3 quartos, 2 banheiros, 1 vaga emOficinas, Ponta Grossa",3.0,2.0,111.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-oficinas-ponta-grossa-111m2-id-2840187818/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 320.000,Rua Miguel Calmon,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2825742542/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 1.200.000,Avenida Bispo Dom Geraldo Pellanda,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2825743361/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 350.000,Avenida Ernesto Vilela,"Apartamento para comprar com 120 m², 3 quartos, 2 banheiros, 2 vagas emBoa Vista, Ponta Grossa",3.0,2.0,120.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-vista-ponta-grossa-120m2-id-2559401781/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 420.000,Rua Beija-flor,"Casa para comprar com 108 m², 2 quartos, 1 banheiro emPiriquitos, Ponta Grossa",2.0,1.0,108.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-piriquitos-ponta-grossa-108m2-id-2846817960/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 1.200.000,Rua Adolfo Postiglione,"Sobrado para comprar com 328 m², 3 quartos, 1 banheiro, 4 vagas emEstrela, Ponta Grossa",3.0,1.0,328.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-estrela-ponta-grossa-328m2-id-2608056707/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 240.000,Rua Bonifácio Ribas,"Apartamento para comprar com 95 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,95.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-uvaranas-ponta-grossa-95m2-id-2559401678/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 290.000,Rua Xavier da Silva,"Apartamento para comprar com 63 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,63.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-centro-ponta-grossa-63m2-id-2866262859/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 380.000,Rua Vicente Spósito,"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",2.0,2.0,66.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-66m2-id-2672907607/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 699.000,Rua Ermelino de Leão,"Apartamento para comprar com 82 m², 3 quartos, 2 banheiros, 2 vagas emOlarias, Ponta Grossa",3.0,2.0,82.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-olarias-ponta-grossa-82m2-id-2672908798/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 470.000,Rua Lopes Trovão,"Casa para comprar com 110 m², 3 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",3.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-estrela-ponta-grossa-110m2-id-2672907642/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
R$ 530.000,Rua Abílio Holzmann,"Casa para comprar com 627 m², 3 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",3.0,1.0,627.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-de-jantar-neves-ponta-grossa-627m2-id-2823893824/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:00:14
