preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 790.000,Avenida Visconde de Mauá,"Apartamento para comprar com 117 m², 3 quartos, 4 banheiros emOficinas, Ponta Grossa",3.0,4.0,117.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-oficinas-ponta-grossa-117m2-id-2746908708/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 270.000,Rua Vereador Ernâni Batista Rosas,"Lote/Terreno para comprar com 231 m² emJardim Carvalho, Ponta Grossa",,,231.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-231m2-id-2808565420/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 299.000,Rua Rodolfo Serzedelo,"Lote/Terreno para comprar com 484 m² emUvaranas, Ponta Grossa",,,484.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-484m2-id-2825649724/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 180.589,Avenida Monteiro Lobato,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-200m2-id-2576449373/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 750.000,Rua Independência,"Imóvel comercial para comprar com 95 m², 4 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,2.0,95.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-centro-ponta-grossa-95m2-id-2864962811/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 330.000,Avenida Siqueira Campos,"Apartamento para comprar com 66 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,66.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-66m2-id-2820202631/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 350.000,,"Lote/Terreno para comprar com 364 m² emRonda, Ponta Grossa",,,364.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ronda-ponta-grossa-364m2-id-2808558145/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 350.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 301 m² emColônia Dona Luíza, Ponta Grossa",,,301.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-colonia-dona-luiza-ponta-grossa-301m2-id-2844371434/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 230.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-300m2-id-2824788317/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 870.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 209 m², 3 quartos, 3 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,3.0,209.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-sala-de-jantar-contorno-ponta-grossa-209m2-id-2766289247/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 144.110,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 186 m² emNeves, Ponta Grossa",,,186.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-186m2-id-2825647376/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 220.000,Rua Domingos Tozetto,"Lote/Terreno para comprar com 619 m² emNeves, Ponta Grossa",,,619.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-619m2-id-2639492692/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 260.000,Rua Valério Ronchi,"Lote/Terreno para comprar com 250 m² emUvaranas, Ponta Grossa",,,250.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-uvaranas-ponta-grossa-250m2-id-2850380936/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 999.000,Rua Francisco Braga,"Casa para comprar com 277 m², 3 quartos, 3 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,277.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-jardim-carvalho-ponta-grossa-277m2-id-2800281734/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
R$ 265.000,,"Casa para comprar com 100 m², 3 quartos, 1 banheiro emColônia Dona Luíza, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-100m2-id-2837567659/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:38:43
