preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 175.000,Rua Paulina Oliveira Gomes,"Casa de Vila para comprar com 50 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-2-quartos-cara-cara-ponta-grossa-50m2-id-2730486813/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 190.000,Rua Rodrigo Silva,"Casa de condomínio para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-uvaranas-ponta-grossa-50m2-id-2730023237/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 450.000,Rua Alberto de Oliveira,"Casa para comprar com 65 m², 2 quartos, 1 banheiro, 3 vagas emNova Rússia, Ponta Grossa",2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-nova-russia-ponta-grossa-65m2-id-2830101779/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 5.900,Rua Engenheiro Grevile,"Casa de condomínio para alugar com 160 m², 3 quartos, 2 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-160m2-id-2798607014/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 780.000,Rua Augusto Ribas,"Apartamento para comprar com 170 m², 4 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,4.0,170.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-centro-ponta-grossa-170m2-id-2672907911/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 320.000,Rua Riachuelo,"Apartamento para comprar com 140 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,140.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-140m2-id-2672909704/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 590.000,Rua Francisco Ribas,"Apartamento para comprar com 112 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,112.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-112m2-id-2809928146/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 501.422,Avenida Antônio Rodrigues Teixeira Júnior,"Apartamento para comprar com 74 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,74.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-74m2-id-2769264069/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 1.310.000,Rua Coronel Dulcídio,"Cobertura para comprar com 284 m², 3 quartos, 5 banheiros, 3 vagas emCentro, Ponta Grossa",3.0,5.0,284.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-centro-ponta-grossa-284m2-id-2769263349/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
R$ 310.000,Rua Olegário Mariano,"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 2 vagas emNeves, Ponta Grossa",2.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-sala-de-jantar-neves-ponta-grossa-60m2-id-2786634615/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:58
