preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 350.000,Rua Frederico Bahls,"Lote/Terreno para comprar com 384 m² emCentro, Ponta Grossa",,,384.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-384m2-id-2778948115/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 450.000,Rua Sete de Setembro,"Apartamento para comprar com 100 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-100m2-id-2849123775/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 498.000,Rua Manoel Ferreira Pinto,"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,84.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-centro-ponta-grossa-84m2-id-2863691158/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 650.000,Rua Prudente de Morais,"Casa para comprar com 180 m², 3 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",3.0,2.0,180.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estrela-ponta-grossa-180m2-id-2827324150/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 300.000,Rua Emílio de Menezes,"Apartamento para comprar com 41 m², 1 quarto, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",1.0,1.0,41.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-estrela-ponta-grossa-41m2-id-2825744420/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 395.000,Rua Benjamin Constant,"Apartamento para comprar com 94 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,94.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-94m2-id-2672908946/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 450.000,Rua Altair de Oliveira Mongruel,"Sobrado para comprar com 79 m², 2 quartos, 1 banheiro, 1 vaga emRonda, Ponta Grossa",2.0,1.0,79.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-ronda-ponta-grossa-79m2-id-2775055933/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 334.850,Rua Tomazina,"Apartamento para comprar com 95 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,95.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-95m2-id-2825743330/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 220.000,Rua Leopoldo Froes,"Casa de condomínio para comprar com 44 m², 2 quartos, 1 banheiro emUvaranas, Ponta Grossa",2.0,1.0,44.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-uvaranas-ponta-grossa-44m2-id-2854470832/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
R$ 315.000,Rua Nael Nunes Rocha,"Lote/Terreno para comprar com 10 m² emEstrela, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-10m2-id-2692381962/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:48:32
