preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 800.000,Rua Júlio de Castilho,"Casa para comprar com 180 m², 4 quartos, 2 banheiros, 4 vagas emCentro, Ponta Grossa",4.0,2.0,180.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-centro-ponta-grossa-180m2-id-2576449414/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 320.000,Rua Farid Calil Hafiz,"Casa para comprar com 170 m², 4 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",4.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-contorno-ponta-grossa-170m2-id-2868531691/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 980.000,Rua Bachir Steiman Fayad,"Sobrado para comprar com 340 m², 5 quartos, 2 banheiros, 3 vagas emContorno, Ponta Grossa",5.0,2.0,340.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-contorno-ponta-grossa-340m2-id-2825745917/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 1.300.000,Rua Sílvia Machado de Souza,"Sobrado para comprar com 10 m², 2 quartos, 3 banheiros, 4 vagas emEstrela, Ponta Grossa",2.0,3.0,10.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-estrela-ponta-grossa-10m2-id-2825743439/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 650.000,Rua Conrado Pereira Ramos,"Casa para comprar com 272 m², 3 quartos, 2 banheiros, 5 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,272.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-jardim-carvalho-ponta-grossa-272m2-id-2825741824/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 2.490.000,Rua Engenheiro Grevile,"Sobrado para comprar com 374 m², 3 quartos, 2 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,374.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-374m2-id-2825743357/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 2.690.000,Rua Engenheiro Grevile,"Sobrado para comprar com 350 m², 4 quartos, 5 banheiros, 5 vagas emColônia Dona Luíza, Ponta Grossa",4.0,5.0,350.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-350m2-id-2863910764/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 400.000,Avenida Newton Slaviero,"Casa para comprar com 10 m², 4 quartos, 1 banheiro, 4 vagas emCará-cará, Ponta Grossa",4.0,1.0,10.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-quintal-cara-cara-ponta-grossa-10m2-id-2825742730/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 690.000,Rua João Maurício Faivre,"Sobrado para comprar com 130 m², 2 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",2.0,3.0,130.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-estrela-ponta-grossa-130m2-id-2766209036/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 105.000,Rua Francisco Galvão,"Lote/Terreno para comprar com 360 m² emChapada, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chapada-ponta-grossa-360m2-id-2765618918/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 420.000,Avenida Melvin Jones,"Apartamento para comprar com 104 m², 3 quartos, 2 banheiros, 2 vagas emChapada, Ponta Grossa",3.0,2.0,104.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-chapada-ponta-grossa-104m2-id-2672908030/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 340.000,Rua Samuel Berszacher,"Sobrado para comprar com 112 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,112.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-lavanderia-coletiva-uvaranas-ponta-grossa-112m2-id-2784116971/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 670.000,Avenida Rocha Pombo,"Sobrado para comprar com 150 m², 3 quartos, 3 banheiros emJardim Carvalho, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-jardim-carvalho-ponta-grossa-150m2-id-2861314463/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 670.000,Rua Antônio João,"Apartamento para comprar com 110 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-110m2-id-2800283123/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 650.000,,"Sobrado para comprar com 140 m², 2 quartos, 1 banheiro, 2 vagas emRonda, Ponta Grossa",2.0,1.0,140.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-area-de-servico-ronda-ponta-grossa-140m2-id-2830774821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 280.000,,"Lote/Terreno para comprar com 848 m² emGuaragi, Ponta Grossa",,,848.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-churrasqueira-guaragi-ponta-grossa-848m2-id-2845203119/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 550.000,,"Sobrado para comprar com 110 m², 2 quartos, 1 banheiro, 3 vagas emJardim Carvalho, Ponta Grossa",2.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-jardim-carvalho-ponta-grossa-110m2-id-2797388052/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 1.250.000,,"Casa para comprar com 193 m², 3 quartos, 4 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,4.0,193.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-orfas-ponta-grossa-193m2-id-2797388837/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 400.000,,"Apartamento para comprar com 94 m², 1 quarto, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",1.0,2.0,94.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-jardim-carvalho-ponta-grossa-94m2-id-2797390229/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 170.000,,"Lote/Terreno para comprar com 60 m² emColônia Dona Luíza, Ponta Grossa",,,60.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-60m2-id-2797390215/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 350.000,,"Sobrado para comprar com 120 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,120.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-cara-cara-ponta-grossa-120m2-id-2855781125/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 690.000,,"Casa para comprar com 150 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-150m2-id-2830639661/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 650.000,,"Apartamento para comprar com 73 m², 2 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",2.0,1.0,73.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-73m2-id-2864616372/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 280.000,Rua Doutor Chafic Cury,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-carvalho-ponta-grossa-55m2-id-2800283622/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 790.000,Rua Luiz Nadal Motti,"Sobrado para comprar com 140 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,140.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-copa-jardim-carvalho-ponta-grossa-140m2-id-2800283425/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 690.000,Avenida Antônio Rodrigues Teixeira Júnior,"Casa para comprar com 146 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,146.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-146m2-id-2800284819/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 315.000,Rua Doutor Chafic Cury,"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-carvalho-ponta-grossa-48m2-id-2800279833/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 429.000,Avenida Osmário Martins Ribas,"Casa para comprar com 170 m², 3 quartos, 1 banheiro, 4 vagas emNova Rússia, Ponta Grossa",3.0,1.0,170.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-copa-nova-russia-ponta-grossa-170m2-id-2814299920/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 510.000,Rua José Pierre,"Sobrado para comprar com 100 m², 3 quartos, 1 banheiro, 1 vaga emChapada, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-chapada-ponta-grossa-100m2-id-2725006090/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 960.000,,"Apartamento para comprar com 143 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,143.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-143m2-id-2797390336/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 380.000,Rua Saldanha Marinho,Rua Saldanha Marinho,2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-trianon-guarapuava-pr-65m2-id-2833764280/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 360.000,Rua Coronel Manoel Marcondes,Rua Coronel Manoel Marcondes,2.0,2.0,64.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-cruz-guarapuava-pr-64m2-id-2825743325/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 1.950,Rua Gerânios,Rua Gerânios,2.0,2.0,48.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-batel-guarapuava-pr-48m2-id-2867490059/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
R$ 850,Rua Guaíra,Rua Guaíra,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-cozinha-centro-guarapuava-pr-30m2-id-2848244955/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:55:26
