preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 319.000,Rua Oscar Clock,"Casa para comprar com 140 m², 3 quartos, 1 banheiro, 1 vaga emNova Rússia, Ponta Grossa",3.0,1.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-nova-russia-ponta-grossa-140m2-id-2769264109/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 375.000,Rua Júlia Wanderley,"Ponto comercial/Loja/Box para comprar com 164 m², 2 quartos emCentro, Ponta Grossa",2.0,,164.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-2-quartos-centro-ponta-grossa-164m2-id-2823111623/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 270.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,49.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-carvalho-ponta-grossa-49m2-id-2840152013/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 480.000,,"Casa para comprar com 157 m², 3 quartos, 2 banheiros, 1 vaga emBoa Vista, Ponta Grossa",3.0,2.0,157.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-boa-vista-ponta-grossa-157m2-id-2808525500/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 360.000,Rua Miguel Couto,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-orfas-ponta-grossa-55m2-id-2810457222/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 370.000,Rua Paulina Oliveira Gomes,"Casa para comprar com 110 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-110m2-id-2620326848/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 890.000,Rua Doutor Leopoldo Guimarães da Cunha,"Apartamento para comprar com 100 m², 3 quartos, 3 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,3.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-oficinas-ponta-grossa-100m2-id-2766014416/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 320.000,Rua Comandante Paulo Pinheiro Schmidt,"Lote/Terreno para comprar com 525 m² emUvaranas, Ponta Grossa",,,525.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-525m2-id-2766098041/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 700.000,Rua Conselheiro Barradas,"Casa para comprar com 203 m², 3 quartos, 1 banheiro, 3 vagas emUvaranas, Ponta Grossa",3.0,1.0,203.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-203m2-id-2837635517/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
R$ 620.000,Rua Riachuelo,"Apartamento para comprar com 141 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,141.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-141m2-id-2795655632/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:45:41
