preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 300.000,Rua Francisco Rosas,"Apartamento para comprar com 69 m², 3 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",3.0,1.0,69.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-oficinas-ponta-grossa-69m2-id-2780714620/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 350.000,Rua Conrado Schiffer,"Apartamento para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",2.0,2.0,68.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-estrela-ponta-grossa-68m2-id-2684190556/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 890.000,Rua Benjamin Constant,"Apartamento para comprar com 169 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,169.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ponta-grossa-169m2-id-2814208858/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 800.000,Rua Benjamin Constant,"Apartamento para comprar com 132 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,132.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ponta-grossa-132m2-id-2814208859/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 235.000,Rua Avelino Pereira de Campos,"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga emChapada, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-chapada-ponta-grossa-60m2-id-2866029064/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 1.170.000,Rua Aderly Turek,"Casa de condomínio para comprar com 185 m², 3 quartos, 4 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,4.0,185.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-salao-de-festas-cara-cara-ponta-grossa-185m2-id-2861190657/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 750.000,Rua Charles Louis Jean Renaud,"Casa para comprar com 194 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,194.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-194m2-id-2866911549/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 510.000,Rua México,"Apartamento para comprar com 110 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-110m2-id-2604974505/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 220.000,Rua José Bernardi,"Casa para comprar com 68 m², 2 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",2.0,1.0,68.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-contorno-ponta-grossa-68m2-id-2844853339/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 320.000,Rua Paulo Kloth,"Sobrado para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,2.0,66.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-66m2-id-2859490952/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 350.000,Rua Delfino de Carvalho,"Casa para comprar com 65 m², 1 quarto, 1 banheiro, 2 vagas emRonda, Ponta Grossa",1.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-ronda-ponta-grossa-65m2-id-2771816517/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 540.000,Rua Sete de Setembro,"Lote/Terreno para comprar com 10 m² emCentro, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-centro-ponta-grossa-10m2-id-2672910418/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 160.000,Rua João Szesz,"Lote/Terreno para comprar com 10 m² emJardim Carvalho, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-10m2-id-2825742937/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 280.000,Avenida União Pan-americana,"Apartamento para comprar com 60 m², 3 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-colonia-dona-luiza-ponta-grossa-60m2-id-2559401550/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 900.000,Rua Doutor Colares,"Ponto comercial/Loja/Box para comprar com 397 m², 1 quarto, 4 banheiros emCentro, Ponta Grossa",1.0,4.0,397.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-1-quarto-centro-ponta-grossa-397m2-id-2769263830/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 280.000,Rua Tenente Sady,"Lote/Terreno para comprar com 900 m² emUvaranas, Ponta Grossa",,,900.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-900m2-id-2847503955/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 180.000,Estrada João Henrique Van Wilpe,"Ponto comercial/Loja/Box para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-jardim-carvalho-ponta-grossa-300m2-id-2825649241/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 300.000,Rua Marquês de Abrantes,"Lote/Terreno para comprar com 409 m² emUvaranas, Ponta Grossa",,,409.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-409m2-id-2830804458/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 150.000,Rua Olga Sad Maia,"Lote/Terreno para comprar com 360 m² emNeves, Ponta Grossa",,,360.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-360m2-id-2834161959/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 1.001.272,,"Apartamento para comprar com 111 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,111.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ponta-grossa-111m2-id-2797386538/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 330.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 61 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,61.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-61m2-id-2852251942/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 449.000,,"Apartamento para comprar com 127 m², 2 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",2.0,1.0,127.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-estrela-ponta-grossa-127m2-id-2797388833/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 2.000.000,Rua Padre Anchieta,"Lote/Terreno para comprar com 6264 m² emColônia Dona Luíza, Ponta Grossa",,,6264.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-6264m2-id-2860956083/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 7.780,Rua Balduíno Taques,"Imóvel comercial para alugar com 240 m², 1 quarto, 5 banheiros, 6 vagas emOrfãs, Ponta Grossa",1.0,5.0,240.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-orfas-ponta-grossa-240m2-id-2766875136/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 370.000,Rua Antônio Saad,"Casa de condomínio para comprar com 110 m², 3 quartos, 2 banheiros, 1 vaga emBoa Vista, Ponta Grossa",3.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-sala-de-jantar-boa-vista-ponta-grossa-110m2-id-2767294725/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 250.000,Rua Gisele Bernardi Berger,"Casa para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-lavanderia-coletiva-cara-cara-ponta-grossa-60m2-id-2867625096/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 420.000,Rua Doutor Paula Xavier,"Casa para comprar com 90 m², 2 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-centro-ponta-grossa-90m2-id-2559401694/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 350.000,Rua Paranavaí,"Casa para comprar com 130 m², 5 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",5.0,2.0,130.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-uvaranas-ponta-grossa-130m2-id-2559401407/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 750.000,Avenida Visconde de Mauá,"Apartamento para comprar com 198 m², 3 quartos, 4 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,4.0,198.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-198m2-id-2868660076/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
R$ 385.000,Rua Xavier da Silva,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-55m2-id-2576450044/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:47:17
