preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 450.000,Rua Manoel Machuca,"Apartamento para comprar com 74 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,74.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-closet-uvaranas-ponta-grossa-74m2-id-2811021227/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 560.000,Rua Valentin Favarin,"Sala/Conjunto para comprar com 140 m², 2 banheiros, 12 vagas emJardim Carvalho, Ponta Grossa",,2.0,140.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-jardim-carvalho-ponta-grossa-140m2-id-2833325017/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 250.000,Rua Rebouças,"Casa para comprar com 160 m², 4 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,2.0,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-uvaranas-ponta-grossa-160m2-id-2867776068/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 3.500.000,,"Casa para comprar com 440 m², 5 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",5.0,1.0,440.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-oficinas-ponta-grossa-440m2-id-2797388824/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 550.000,Avenida Anita Garibaldi,"Apartamento para comprar com 133 m², 3 quartos, 2 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,2.0,133.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-133m2-id-2867625833/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 395.000,Rua Olegário Maciel,"Lote/Terreno para comprar com 678 m² emNova Rússia, Ponta Grossa",,,678.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-nova-russia-ponta-grossa-678m2-id-2725004863/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 430.000,Rua Santa Mariana,"Casa para comprar com 107 m², 2 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",2.0,2.0,107.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-uvaranas-ponta-grossa-107m2-id-2825745118/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 2.500.000,Rua Regnum Dei,"Casa para comprar com 469 m², 4 quartos, 5 banheiros, 2 vagas emEstrela, Ponta Grossa",4.0,5.0,469.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-estrela-ponta-grossa-469m2-id-2841314779/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 264.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 300 m² emColônia Dona Luíza, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-300m2-id-2590918007/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
R$ 9.000,Rua Visconde de Baraúna,"Casa para alugar com 300 m², 3 quartos, 5 banheiros emJardim Carvalho, Ponta Grossa",3.0,5.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-300m2-id-2765267162/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:31:40
