preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 330.000,Rua Paulo Frontin,"Casa para comprar com 130 m², 3 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",3.0,1.0,130.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-copa-orfas-ponta-grossa-130m2-id-2621397025/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 469.500,Rua Júlio de Castilho,"Cobertura para comprar com 64 m², 2 quartos, 1 banheiro emCentro, Ponta Grossa",2.0,1.0,64.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-churrasqueira-centro-ponta-grossa-64m2-id-2578349026/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 170.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-centro-ponta-grossa-52m2-id-2559401390/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 600.000,Rua Maria de Lourdes Valgas,"Casa para comprar com 99 m², 3 quartos, 2 banheiros emUvaranas, Ponta Grossa",3.0,2.0,99.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-99m2-id-2841803938/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 540.000,Rua Padre Nóbrega,"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros emEstrela, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-estrela-ponta-grossa-100m2-id-2766989420/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 720.000,Rua Euzébio da Motta,"Sobrado para comprar com 182 m², 3 quartos, 4 banheiros, 3 vagas emRonda, Ponta Grossa",3.0,4.0,182.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-ronda-ponta-grossa-182m2-id-2825745014/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 350.000,Rua Marechal Hermes,"Casa para comprar com 195 m², 4 quartos, 3 banheiros, 1 vaga emRonda, Ponta Grossa",4.0,3.0,195.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-ronda-ponta-grossa-195m2-id-2825742234/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 880.000,Avenida Ana Rita,"Casa para comprar com 327 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,327.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-uvaranas-ponta-grossa-327m2-id-2863247954/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 350.000,Rua Paineira,"Casa para comprar com 99 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3.0,1.0,99.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-de-jantar-contorno-ponta-grossa-99m2-id-2860479960/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 310.000,Rua Edmar Iurk,"Casa para comprar com 150 m², 2 quartos, 1 banheiro, 1 vaga emContorno, Ponta Grossa",2.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-contorno-ponta-grossa-150m2-id-2825745413/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
R$ 145.000,Avenida Antares,"Apartamento para comprar com 63 m², 3 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,1.0,63.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-colonia-dona-luiza-ponta-grossa-63m2-id-2588168331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:21:32
