preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 311.000,Avenida Olindo Justus,"Apartamento para comprar com 67 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2,1,67.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-cara-cara-ponta-grossa-67m2-id-2808596934/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 1.000.000,Rua Felipe Camarão,"Apartamento para comprar com 104 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3,2,104.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-uvaranas-ponta-grossa-104m2-id-2856001734/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 400.000,Rua Bachir Steiman Fayad,"Casa para comprar com 112 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3,1,112.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-contorno-ponta-grossa-112m2-id-2867695085/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 460.000,Rua Henrique Clock,"Apartamento para comprar com 135 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3,2,135.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-135m2-id-2833258682/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 600.000,Rua Coronel Dulcídio,"Apartamento para comprar com 167 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3,3,167.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-jardim-centro-ponta-grossa-167m2-id-2670098901/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 160.000,Rua Doutor Paula Xavier,"Casa para comprar com 50 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2,1,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-50m2-id-2559401634/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 180.000,Rua Doutor Paula Xavier,"Casa de condomínio para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2,2,65.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-centro-ponta-grossa-65m2-id-2559401770/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 290.000,Rua Doutor Paula Xavier,"Casa para comprar com 105 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3,2,105.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-centro-ponta-grossa-105m2-id-2559401685/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 1.620.000,Rua General Carneiro,"Apartamento para comprar com 247 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3,2,247.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-247m2-id-2825745921/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 280.000,Rua Pombo,"Casa para comprar com 110 m², 3 quartos, 1 banheiro, 2 vagas emColônia Dona Luíza, Ponta Grossa",3,1,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-colonia-dona-luiza-ponta-grossa-110m2-id-2699732143/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 240.000,Rua Aderly Turek,"Casa para comprar com 70 m², 2 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",2,2,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-70m2-id-2682046321/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 150.000,Rua Reverendo Oziel de Freitas,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2,1,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-45m2-id-2637466028/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 215.000,Rua João Visinoni,"Casa de condomínio para comprar com 52 m², 2 quartos, 1 banheiro, 2 vagas emColônia Dona Luíza, Ponta Grossa",2,1,52.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-ventilacao-natural-colonia-dona-luiza-ponta-grossa-52m2-id-2797045047/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 166.000,Rua Reverendo Oziel de Freitas,"Casa para comprar com 45 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2,1,45.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-45m2-id-2651626361/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 2.490.000,Rua Valério Ronchi,"Galpão/Depósito/Armazém para comprar com 300 m², 2 quartos, 3 banheiros, 8 vagas emUvaranas, Ponta Grossa",2,3,300.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-2-quartos-com-cozinha-uvaranas-ponta-grossa-300m2-id-2725259539/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
R$ 419.000,Rua José Borato,"Casa de Vila para comprar com 136 m², 3 quartos, 3 banheiros, 2 vagas emContorno, Ponta Grossa",3,3,136.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-3-quartos-contorno-ponta-grossa-136m2-id-2611772014/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:55:03
