preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 500.000,Rua Cordovil do Merithy,"Casa para comprar com 105 m², 3 quartos, 2 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,2.0,105.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-oficinas-ponta-grossa-105m2-id-2632709854/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 280.000,Rua Doutor Washington Subtil Chueire,"Sobrado para comprar com 60 m², 2 quartos, 1 banheiro, 4 vagas emJardim Carvalho, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-60m2-id-2795806439/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 450.000,Rua Esmair Batista de Souza,"Casa para comprar com 202 m², 3 quartos, 2 banheiros, 3 vagas emEstrela, Ponta Grossa",3.0,2.0,202.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-estrela-ponta-grossa-202m2-id-2810344520/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 12.000,Rua Amazonas,"Casa para alugar com 291 m², 4 quartos, 3 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,3.0,291.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-estrela-ponta-grossa-291m2-id-2672910306/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 200.000,Praça Barão do Rio Branco,"Apartamento para comprar com 83 m², 3 quartos, 2 banheiros emCentro, Ponta Grossa",3.0,2.0,83.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-83m2-id-2621171861/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 639.000,Avenida General Aldo Bonde,"Casa de condomínio para comprar com 128 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,128.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-contorno-ponta-grossa-128m2-id-2559398406/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 180.000,Rua Lagoa Azul,"Casa para comprar com 48 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-oficinas-ponta-grossa-48m2-id-2559398379/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 135.000,Rua Doutor Paula Xavier,"Casa para comprar com 55 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-55m2-id-2559398412/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 140.000,Rua Doutor Paula Xavier,"Casa para comprar com 50 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-50m2-id-2559401396/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
R$ 111.212,Rua Dirceu Chagas,"Casa para comprar com 91 m², 2 quartos, 1 banheiro emCará-cará, Ponta Grossa",2.0,1.0,91.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-91m2-id-2857923875/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:23:27
