preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 550.000,Rua Álvares de Azevedo,"Sobrado para comprar com 148 m², 3 quartos, 3 banheiros, 2 vagas emRonda, Ponta Grossa",3,3,148.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-ronda-ponta-grossa-148m2-id-2800282339/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 260.000,Rua Conrado Schiffer,"Apartamento para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",2,2,68.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-estrela-ponta-grossa-68m2-id-2725004797/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 265.000,Rua Quinze de Novembro,"Apartamento para comprar com 52 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1,1,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-ponta-grossa-52m2-id-2800283121/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 860.000,Rua Prudente de Morais,"Apartamento para comprar com 259 m², 4 quartos, 5 banheiros, 4 vagas emEstrela, Ponta Grossa",4,5,259.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-estrela-ponta-grossa-259m2-id-2800283814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 640.000,Rua Ataúlfo Alves,"Sobrado para comprar com 170 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3,3,170.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-estrela-ponta-grossa-170m2-id-2804712838/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 400.000,Rua Nestor Victor,"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emRonda, Ponta Grossa",3,2,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-ronda-ponta-grossa-100m2-id-2725005008/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 325.000,Rua Arnaldo José de Moraes,"Casa para comprar com 90 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3,2,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cara-cara-ponta-grossa-90m2-id-2837141132/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 530.000,Avenida Anita Garibaldi,"Sobrado para comprar com 136 m², 3 quartos, 3 banheiros, 3 vagas emOrfãs, Ponta Grossa",3,3,136.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-136m2-id-2769262761/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 430.000,Rua Miguel Schimanski,"Sobrado para comprar com 90 m², 3 quartos, 3 banheiros, 1 vaga emRonda, Ponta Grossa",3,3,90.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-ronda-ponta-grossa-90m2-id-2704242527/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 550.000,Rua Santa Amélia,"Casa para comprar com 139 m², 3 quartos, 2 banheiros, 1 vaga emOlarias, Ponta Grossa",3,2,139.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-olarias-ponta-grossa-139m2-id-2696167577/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 595.000,Rua Rodrigo Octávio,"Casa para comprar com 265 m², 3 quartos, 2 banheiros, 5 vagas emUvaranas, Ponta Grossa",3,2,265.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-265m2-id-2845810525/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 3.200.000,Avenida Souza Naves,"Fazenda/Sítio/Chácara para comprar com 170 m², 5 quartos, 2 banheiros, 3 vagas emChapada, Ponta Grossa",5,2,170.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-5-quartos-com-sala-de-jantar-chapada-ponta-grossa-170m2-id-2769260594/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 151.000,Rua Doutor Paula Xavier,"Casa de Vila para comprar com 51 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2,1,51.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-vila-2-quartos-com-churrasqueira-centro-ponta-grossa-51m2-id-2559401618/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 350.000,Rua Daily Luiz Wambier,"Casa para comprar com 188 m², 5 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",5,3,188.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-orfas-ponta-grossa-188m2-id-2562415597/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 180.000,Rua Pintassilgo,"Casa para comprar com 43 m², 2 quartos, 1 banheiro, 2 vagas emPiriquitos, Ponta Grossa",2,1,43.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-piriquitos-ponta-grossa-43m2-id-2844140671/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 420.000,Rua Jacob Nadal,"Sobrado para comprar com 121 m², 3 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3,3,121.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-jardim-carvalho-ponta-grossa-121m2-id-2825648673/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 2.100.000,Rua Visconde de Baraúna,"Casa de condomínio para comprar com 300 m², 4 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",4,3,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-escritorio-jardim-carvalho-ponta-grossa-300m2-id-2772751849/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 270.000,Rua Pedro Secundino Pelissari,"Casa para comprar com 140 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3,2,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-140m2-id-2559401601/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 189.900,Rua Praia Riacho Doce,"Casa para comprar com 57 m², 2 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",2,1,57.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-contorno-ponta-grossa-57m2-id-2559401651/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 310.000,Rua Goiabeira,"Casa para comprar com 160 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3,1,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-contorno-ponta-grossa-160m2-id-2559401672/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
R$ 450.000,Rua Coronel Dulcídio,"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2,2,66.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-centro-ponta-grossa-66m2-id-2677007898/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:19:50
