preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 3.800.000,Rua Hercílio Arnaldino Rosa,"Ponto comercial/Loja/Box para comprar com 840 m², 1 banheiro emOlarias, Ponta Grossa",,1.0,840.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-olarias-ponta-grossa-840m2-id-2825649229/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.850.000,Rua Frei Veloso,"Apartamento para comprar com 322 m², 4 quartos, 6 banheiros, 3 vagas emOficinas, Ponta Grossa",4.0,6.0,322.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-oficinas-ponta-grossa-322m2-id-2738425914/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.500.000,Rua Doutor Manoel Antônio Braga Ramos,"Lote/Terreno para comprar com 10 m² emEstrela, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-10m2-id-2672910112/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.800.000,Rua Medeiros de Albuquerque,"Apartamento para comprar com 314 m², 4 quartos, 5 banheiros, 4 vagas emOficinas, Ponta Grossa",4.0,5.0,314.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-oficinas-ponta-grossa-314m2-id-2672911275/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.990.000,Rua Canário-Terra,"Galpão/Depósito/Armazém para comprar com 700 m², 4 banheiros emColônia Dona Luíza, Ponta Grossa",,4.0,700.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-colonia-dona-luiza-ponta-grossa-700m2-id-2825647894/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 32.000.000,,"Lote/Terreno para comprar com 30000 m² emColônia Dona Luíza, Ponta Grossa",,,30000.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-30000m2-id-2725005162/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.704.353,Rua Sete de Setembro,"Apartamento para comprar com 198 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,198.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-centro-ponta-grossa-198m2-id-2867628407/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.650.000,,"Apartamento para comprar com 219 m², 3 quartos, 1 banheiro, 3 vagas emCentro, Ponta Grossa",3.0,1.0,219.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-219m2-id-2797385535/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 1.500.000,Rua Leopoldo Froes,"Sala/Conjunto para comprar com 164 m², 3 banheiros, 7 vagas emUvaranas, Ponta Grossa",,3.0,164.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-uvaranas-ponta-grossa-164m2-id-2825648692/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
R$ 2.500.000,Avenida União Pan-americana,"Casa de condomínio para comprar com 320 m², 4 quartos, 4 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",4.0,4.0,320.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-320m2-id-2725004124/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:19:39
