preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.790.000,,"Casa para comprar com 310 m², 3 quartos, 5 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,5.0,310.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-310m2-id-2679621502/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 250.000,Rua Afonso Pena,"Apartamento para comprar com 90 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-90m2-id-2866262860/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 300.000,Rua Doutor Chafic Cury,"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-carvalho-ponta-grossa-46m2-id-2672907920/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 650.000,Avenida General Carlos Cavalcanti,"Apartamento para comprar com 204 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,204.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-na-varanda-uvaranas-ponta-grossa-204m2-id-2825743819/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 1.500.000,Rua Paranaguá,"Casa para comprar com 237 m², 5 quartos, 4 banheiros, 2 vagas emEstrela, Ponta Grossa",5.0,4.0,237.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-sala-de-jantar-estrela-ponta-grossa-237m2-id-2830400028/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 790.000,Rua Doutor Colares,"Apartamento para comprar com 122 m², 2 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,2.0,122.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-centro-ponta-grossa-122m2-id-2751743908/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 450.000,Rua Marquês de Olinda,"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",2.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-orfas-ponta-grossa-60m2-id-2672908899/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 890.000,Rua Venezuela,"Apartamento para comprar com 123 m², 3 quartos, 3 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,3.0,123.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-oficinas-ponta-grossa-123m2-id-2672910061/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 575.000,Rua Conselheiro Cândido de Oliveira,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2672910417/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 350.000,Rua Nicolau Kluppel Neto,"Apartamento para comprar com 78 m², 3 quartos, 2 banheiros, 1 vaga emContorno, Ponta Grossa",3.0,2.0,78.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-contorno-ponta-grossa-78m2-id-2813866718/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 1.500.000,Rua Alfredo Trentin,"Casa para comprar com 310 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,310.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-orfas-ponta-grossa-310m2-id-2722046859/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 520.000,Rua Rio Grande do Sul,"Sobrado para comprar com 101 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,101.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-varanda-orfas-ponta-grossa-101m2-id-2686098938/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
R$ 622.000,Rua Lauro Marcondes Ferreira,"Apartamento para comprar com 175 m², 3 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,1.0,175.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-carvalho-ponta-grossa-175m2-id-2784241581/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:51:47
