preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 400.000,Rua Arnaldo José de Moraes,"Casa para comprar com 110 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cara-cara-ponta-grossa-110m2-id-2867626526/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 140.000,Rua Joanito Costa Ribeiro,"Lote/Terreno para comprar com 336 m² emCará-cará, Ponta Grossa",,,336.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-336m2-id-2568431911/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 320.000,Rua Marechal Hermes,"Lote/Terreno para comprar com 728 m² emRonda, Ponta Grossa",,,728.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-sede-ronda-ponta-grossa-728m2-id-2559401616/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 250.000,Rua Leopoldo Miques,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-estrela-ponta-grossa-52m2-id-2867576995/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 220.000,Rua Bolívia,"Lote/Terreno para comprar com 462 m² emRonda, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ronda-ponta-grossa-462m2-id-2569502420/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 231.010,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 245 m² emNeves, Ponta Grossa",,,245.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-245m2-id-2855787224/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 180.000,Rua Conrado Schiffer,"Apartamento para comprar com 51 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,51.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-estrela-ponta-grossa-51m2-id-2788553118/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 375.000,Rua Professora Izaura Torres Cruz,"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,2.0,84.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-84m2-id-2766211218/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 490.000,Rua Carneiro Ribeiro,"Casa para comprar com 168 m², 3 quartos, 3 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,3.0,168.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-uvaranas-ponta-grossa-168m2-id-2744823000/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 137.806,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 160 m² emNeves, Ponta Grossa",,,160.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-160m2-id-2823111625/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 250.000,Rua Eduardo Burgardt,"Lote/Terreno para comprar com 300 m² emContorno, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-300m2-id-2769264416/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 250.000,,"Lote/Terreno para comprar com 252 m² emUvaranas, Ponta Grossa",,,252.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-252m2-id-2797387364/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 177.031,,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-200m2-id-2810883767/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 226.840,,"Lote/Terreno para comprar com 260 m² emJardim Carvalho, Ponta Grossa",,,260.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-260m2-id-2811172723/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 182.002,,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-200m2-id-2810883768/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
R$ 380.000,Rua Vereador Dorival de Arruda Moura,"Casa para comprar com 165 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,165.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-165m2-id-2825647400/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:30:49
