preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 1.100.000,Rua República de São Salvador,"Casa para comprar com 470 m², 4 quartos, 4 banheiros, 3 vagas emBoa Vista, Ponta Grossa",4.0,4.0,470.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-boa-vista-ponta-grossa-470m2-id-2769264652/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 397.000,Rua Adjaniro Cardon,"Apartamento para comprar com 83 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,83.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-carvalho-ponta-grossa-83m2-id-2818790066/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 142.558,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 160 m² emNeves, Ponta Grossa",,,160.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-160m2-id-2823112914/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 240.000,Rua Aderly Turek,"Lote/Terreno para comprar com 246 m² emCará-cará, Ponta Grossa",,,246.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-246m2-id-2825647395/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 350.000,Rua Monte Alverne,"Lote/Terreno para comprar com 525 m² emJardim Carvalho, Ponta Grossa",,,525.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-525m2-id-2800279171/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 850.000,Rua Daily Luiz Wambier,"Sobrado para comprar com 162 m², 3 quartos, 4 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,4.0,162.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-162m2-id-2766013918/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 1.100.000,Rua Luiz de Camões,"Casa para comprar com 285 m², 3 quartos, 3 banheiros, 4 vagas emUvaranas, Ponta Grossa",3.0,3.0,285.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-uvaranas-ponta-grossa-285m2-id-2864961514/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 285.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 61 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,61.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-carvalho-ponta-grossa-61m2-id-2825645775/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 280.000,Rua Aderly Turek,"Lote/Terreno para comprar com 329 m² emCará-cará, Ponta Grossa",,,329.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-329m2-id-2800282229/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 850.000,Rua Theodoro Guimarães,"Casa para comprar com 318 m², 3 quartos, 5 banheiros, 4 vagas emBoa Vista, Ponta Grossa",3.0,5.0,318.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-boa-vista-ponta-grossa-318m2-id-2769265435/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 270.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 300 m² emColônia Dona Luíza, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-colonia-dona-luiza-ponta-grossa-300m2-id-2769260606/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
R$ 573.000,Rodovia BR-376,"Lote/Terreno para comprar com 10 m² emColônia Dona Luíza, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-10m2-id-2814210476/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:55
