preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 300.000,Rua Antônio Natel de Paula,"Lote/Terreno para comprar com 10 m² emOrfãs, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-10m2-id-2746908797/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 900.000,Rua Herculano de Freitas,"Casa para comprar com 320 m², 4 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",4.0,3.0,320.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-orfas-ponta-grossa-320m2-id-2632709755/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 1.000.000,Rua Francisco Ribas,"Apartamento para comprar com 235 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,235.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-235m2-id-2769265419/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 1.200.000,,"Apartamento para comprar com 136 m², 2 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",2.0,1.0,136.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-136m2-id-2797389821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 790.000,Rua Almirante Custódio de Mello,"Casa para comprar com 232 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,232.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-centro-ponta-grossa-232m2-id-2800284616/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 550.000,Rua Coronel Dulcídio,"Apartamento para comprar com 102 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,102.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-centro-ponta-grossa-102m2-id-2769262846/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 850.000,Rua Professor Ivon Zardo,"Casa para comprar com 135 m², 3 quartos, 3 banheiros, 3 vagas emEstrela, Ponta Grossa",3.0,3.0,135.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-estrela-ponta-grossa-135m2-id-2724376058/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 480.000,Rua Marquês de Maricá,"Lote/Terreno para comprar com 10 m² emOrfãs, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-10m2-id-2672910781/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 900.000,Rua Paulo Frontin,"Imóvel comercial para comprar com 231 m², 4 quartos, 3 banheiros, 5 vagas emOrfãs, Ponta Grossa",4.0,3.0,231.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-ar-condicionado-orfas-ponta-grossa-231m2-id-2815625326/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 830.000,Avenida General Aldo Bonde,"Casa para comprar com 135 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3.0,1.0,135.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-contorno-ponta-grossa-135m2-id-2807322216/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 620.000,Rua Balduíno Taques,"Apartamento para comprar com 209 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,209.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ponta-grossa-209m2-id-2866913558/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
R$ 1.080.000,,"Apartamento para comprar com 288 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,288.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-oficinas-ponta-grossa-288m2-id-2797384088/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:57
