preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 950.000,Rua General Carneiro,"Casa para comprar com 254 m², 2 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,3.0,254.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-254m2-id-2672909538/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 850.000,Travessa Catulo da Paixão Cearense,"Casa para comprar com 203 m², 3 quartos, 2 banheiros, 6 vagas emCentro, Ponta Grossa",3.0,2.0,203.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-ponta-grossa-203m2-id-2825647189/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.590.000,Rua Frei Caneca,"Apartamento para comprar com 220 m², 4 quartos, 5 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,5.0,220.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-centro-ponta-grossa-220m2-id-2732756126/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 270.000,Rua Alvaro Degraf,"Casa de condomínio para comprar com 56 m², 3 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",3.0,1.0,56.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-cozinha-cara-cara-ponta-grossa-56m2-id-2779099077/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 520.000,Rua Rosemari Silva Belotto,"Casa de condomínio para comprar com 108 m², 3 quartos, 2 banheiros, 1 vaga emNeves, Ponta Grossa",3.0,2.0,108.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-neves-ponta-grossa-108m2-id-2834095324/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.290.000,Rua João Silvio de Lara Machado,"Apartamento para comprar com 229 m², 3 quartos, 5 banheiros, 3 vagas emJardim Carvalho, Ponta Grossa",3.0,5.0,229.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-carvalho-ponta-grossa-229m2-id-2661951454/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.100.000,Rua Francisco Manoel da Silva,"Casa para comprar com 460 m², 6 quartos, 4 banheiros, 6 vagas emUvaranas, Ponta Grossa",6.0,4.0,460.0,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-com-piscina-uvaranas-ponta-grossa-460m2-id-2810343735/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 290.000,Rua Professor Cardoso Fontes,"Lote/Terreno para comprar com 363 m² emRonda, Ponta Grossa",,,363.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-ronda-ponta-grossa-363m2-id-2800282343/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 280.000,Rua Salomão Tuma,"Lote/Terreno para comprar com 462 m² emEstrela, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-462m2-id-2766013628/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 122.000,Rua Germano Justus,"Lote/Terreno para comprar com 300 m² emCará-cará, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-300m2-id-2765838359/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 120.000,Rua Rosmar Dinies Escobar,"Lote/Terreno para comprar com 300 m² emContorno, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-300m2-id-2765838361/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 600.000,Rua Frei Caneca,"Apartamento para comprar com 170 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,170.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-170m2-id-2825853074/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 313.900,Rua Tomazina,"Apartamento para comprar com 78 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,78.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-varanda-uvaranas-ponta-grossa-78m2-id-2825744219/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 440.000,,"Lote/Terreno para comprar com 10 m² emTaquari dos Polacos, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-taquari-dos-polacos-ponta-grossa-10m2-id-2672910419/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 360.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-carvalho-ponta-grossa-48m2-id-2846021419/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 510.000,Rua Arnaldo José de Moraes,"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emCará-cará, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-100m2-id-2641609101/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 890.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 140 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-contorno-ponta-grossa-140m2-id-2806537133/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 500.000,Rua Almirante Barroso,"Casa para comprar com 227 m², 2 quartos, 5 banheiros emNeves, Ponta Grossa",2.0,5.0,227.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-neves-ponta-grossa-227m2-id-2703788930/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 128.000,Rua Orlando Stella,"Lote/Terreno para comprar com 303 m² emNeves, Ponta Grossa",,,303.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-303m2-id-2765836905/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.200.000,Rua Pedro Álvares Cabral,"Apartamento para comprar com 133 m², 2 quartos, 3 banheiros, 3 vagas emNova Rússia, Ponta Grossa",2.0,3.0,133.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-nova-russia-ponta-grossa-133m2-id-2864964268/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 210.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-300m2-id-2825649626/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 315.000,Avenida Anita Garibaldi,"Lote/Terreno para comprar com 351 m² emOrfãs, Ponta Grossa",,,351.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-orfas-ponta-grossa-351m2-id-2769262772/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 290.000,Rua Toledo,"Galpão/Depósito/Armazém para comprar com 120 m² emChapada, Ponta Grossa",,,120.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-chapada-ponta-grossa-120m2-id-2559401625/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 862.900,Rua Freire Alemão,"Apartamento para comprar com 135 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,135.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-estrela-ponta-grossa-135m2-id-2766295923/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 460.000,Rua México,"Apartamento para comprar com 61 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,61.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-61m2-id-2766989419/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 400.000,Rua Professora Jugurta Gonçalves de Oliveira,"Casa para comprar com 150 m², 3 quartos, 1 banheiro emContorno, Ponta Grossa",3.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-contorno-ponta-grossa-150m2-id-2800283226/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.380.000,Rua Valério Ronchi,"Sobrado para comprar com 202 m², 4 quartos, 4 banheiros, 4 vagas emUvaranas, Ponta Grossa",4.0,4.0,202.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-uvaranas-ponta-grossa-202m2-id-2820837521/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 750.000,Rua Londrina,"Casa para comprar com 160 m², 4 quartos, 3 banheiros, 3 vagas emNova Rússia, Ponta Grossa",4.0,3.0,160.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-nova-russia-ponta-grossa-160m2-id-2831362723/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.000.000,Rua Senador Pinheiro Machado,"Imóvel comercial para comprar com 10 m², 1 quarto, 4 banheiros, 2 vagas emCentro, Ponta Grossa",1.0,4.0,10.0,https://www.zapimoveis.com.br/imovel/venda-1-quarto-centro-ponta-grossa-10m2-id-2825742942/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 430.000,Rua Manoel Machuca,"Apartamento para comprar com 93 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-uvaranas-ponta-grossa-93m2-id-2769264480/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 380.000,Rua Saldanha Marinho,Rua Saldanha Marinho,2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-trianon-guarapuava-pr-65m2-id-2833764280/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 360.000,Rua Coronel Manoel Marcondes,Rua Coronel Manoel Marcondes,2.0,2.0,64.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-cruz-guarapuava-pr-64m2-id-2825743325/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 1.950,Rua Gerânios,Rua Gerânios,2.0,2.0,48.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-batel-guarapuava-pr-48m2-id-2867490059/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 850,Rua Guaíra,Rua Guaíra,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-cozinha-centro-guarapuava-pr-30m2-id-2848244955/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
R$ 3.500,Rua Goiás,Rua Goiás,4.0,2.0,163.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-dos-estados-guarapuava-pr-163m2-id-2858252470/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 08:46:30
