preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 290.000,Rua Guimorvan de Menezes,"Casa para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga emCará-cará, Ponta Grossa",2.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-60m2-id-2867392959/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 130.000,Rua Raimundo Correia,"Lote/Terreno para comprar com 300 m² emOficinas, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-muros-e-grades-oficinas-ponta-grossa-300m2-id-2810147341/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 280.000,Rua Polônia,"Casa para comprar com 144 m², 2 quartos, 2 banheiros emOficinas, Ponta Grossa",2.0,2.0,144.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-oficinas-ponta-grossa-144m2-id-2811284920/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 390.000,Rua Washington Luiz,"Casa para comprar com 90 m², 3 quartos, 2 banheiros emNeves, Ponta Grossa",3.0,2.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-neves-ponta-grossa-90m2-id-2818249519/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 2.190.000,Rua Cordovil do Merithy,"Casa para comprar com 320 m², 3 quartos, 4 banheiros, 4 vagas emOficinas, Ponta Grossa",3.0,4.0,320.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-oficinas-ponta-grossa-320m2-id-2833665340/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 190.000,Rua Coronel José Pedro de Carvalho,"Ponto comercial/Loja/Box para comprar com 32 m², 1 banheiro emNova Rússia, Ponta Grossa",,1.0,32.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-nova-russia-ponta-grossa-32m2-id-2777381128/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 5.200.000,Rua João Cecy Filho,"Lote/Terreno para comprar com 10 m² emUvaranas, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-10m2-id-2672911331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 450.000,Rua Almirante Custódio de Mello,"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros emCentro, Ponta Grossa",3.0,2.0,76.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-76m2-id-2829152835/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 200.000,Rua Leopoldo Miques,"Apartamento para comprar com 56 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,56.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-estrela-ponta-grossa-56m2-id-2868016864/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
R$ 250.000,Rua José Pierre,"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro emChapada, Ponta Grossa",2.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-chapada-ponta-grossa-46m2-id-2825741264/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:08:47
