preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 265.000,Avenida Siqueira Campos,"Apartamento para comprar com 60 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ambientes-integrados-uvaranas-ponta-grossa-60m2-id-2755532198/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 880.000,Rua Augusto Ribas,"Apartamento para comprar com 200 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,200.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-200m2-id-2769260583/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 320.000,Rua João Silvio de Lara Machado,"Ponto comercial/Loja/Box para comprar com 450 m², 1 banheiro, 3 vagas emJardim Carvalho, Ponta Grossa",,1.0,450.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-jardim-carvalho-ponta-grossa-450m2-id-2833571730/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 715.000,Travessa Debret,"Apartamento para comprar com 85 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,85.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-85m2-id-2815537829/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 250.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 303 m² emJardim Carvalho, Ponta Grossa",,,303.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-303m2-id-2825647438/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 450.000,Rua Estados Unidos,"Apartamento para comprar com 75 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,75.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-interfone-centro-ponta-grossa-75m2-id-2867628684/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 280.000,Avenida Siqueira Campos,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-52m2-id-2825649737/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 320.000,Rua João Jerônimo Simonetto,"Casa para comprar com 125 m², 2 quartos, 1 banheiro, 1 vaga emNeves, Ponta Grossa",2.0,1.0,125.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-sala-de-jantar-neves-ponta-grossa-125m2-id-2840881021/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 105.531,Rua Buraco do Padre,"Lote/Terreno para comprar com 252 m² emContorno, Ponta Grossa",,,252.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-252m2-id-2821259915/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 1.500.000,Rua Francisco Otaviano,"Ponto comercial/Loja/Box para comprar com 447 m², 5 banheiros, 10 vagas emNova Rússia, Ponta Grossa",,5.0,447.0,https://www.zapimoveis.com.br/imovel/venda-loja-salao-com-varanda-nova-russia-ponta-grossa-447m2-id-2864962822/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 350.000,Rua Ewaldo Nack,"Casa para comprar com 150 m², 3 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",3.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-neves-ponta-grossa-150m2-id-2769264451/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 320.000,Rua Ângelo Madalozzo,"Apartamento para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga emJardim Carvalho, Ponta Grossa",2.0,1.0,53.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-53m2-id-2770335715/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 187.000,Avenida Monteiro Lobato,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-carvalho-ponta-grossa-200m2-id-2765836904/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 279.000,Rua Salomão Tuma,"Lote/Terreno para comprar com 462 m² emEstrela, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-462m2-id-2825650418/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 210.000,Avenida Siqueira Campos,"Apartamento para comprar com 35 m², 1 quarto, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",1.0,1.0,35.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-uvaranas-ponta-grossa-35m2-id-2868232768/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 350.000,Rua Valério Ronchi,"Casa de condomínio para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,54.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-uvaranas-ponta-grossa-54m2-id-2850218749/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 290.000,Rua Zacarias de Goes e Vasconcelos,"Lote/Terreno para comprar com 616 m² emUvaranas, Ponta Grossa",,,616.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-616m2-id-2823368018/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 165.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 220 m² emJardim Carvalho, Ponta Grossa",,,220.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-carvalho-ponta-grossa-220m2-id-2784122715/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 235.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 303 m² emJardim Carvalho, Ponta Grossa",,,303.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-303m2-id-2833571729/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 400.000,Rua Osvaldo Cruz,"Lote/Terreno para comprar com 519 m² emUvaranas, Ponta Grossa",,,519.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-519m2-id-2719307748/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 290.000,Rua Bocaiúva do Sul,"Lote/Terreno para comprar com 525 m² emOficinas, Ponta Grossa",,,525.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-oficinas-ponta-grossa-525m2-id-2778317693/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 250.000,Rua Valério Ronchi,"Apartamento para comprar com 58 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,58.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-58m2-id-2807441535/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 250.000,Rua Valério Ronchi,"Lote/Terreno para comprar com 261 m² emUvaranas, Ponta Grossa",,,261.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-261m2-id-2825647049/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 690.000,Rua Aderly Turek,"Apartamento para comprar com 140 m², 3 quartos, 3 banheiros, 1 vaga emCará-cará, Ponta Grossa",3.0,3.0,140.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cara-cara-ponta-grossa-140m2-id-2579777099/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 220.000,Rua Rocha Loures,"Lote/Terreno para comprar com 504 m² emJardim Carvalho, Ponta Grossa",,,504.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-504m2-id-2825645796/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 215.000,Rua Padre Fredolino Beuren,"Apartamento para comprar com 65 m², 3 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",3.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cara-cara-ponta-grossa-65m2-id-2692701267/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 750.000,Rua Augusto Ribas,"Apartamento para comprar com 151 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,151.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-151m2-id-2651019975/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 570.000,Rua Demétrio Batista,"Casa de condomínio para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-colonia-dona-luiza-ponta-grossa-100m2-id-2857545654/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 650.000,Rua Augusto Ribas,"Apartamento para comprar com 244 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,244.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-244m2-id-2825327631/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
R$ 165.000,Rua Cleia Baptista de Campos Melio,"Lote/Terreno para comprar com 220 m² emJardim Carvalho, Ponta Grossa",,,220.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-220m2-id-2765839714/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:41:06
