preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 550.000,Avenida Anita Garibaldi,"Apartamento para comprar com 127 m², 3 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",3.0,1.0,127.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-127m2-id-2725004120/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 250.000,,"Apartamento para comprar com 57 m², 2 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",2.0,1.0,57.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-estrela-ponta-grossa-57m2-id-2797384771/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 350.000,,"Sobrado para comprar com 90 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-uvaranas-ponta-grossa-90m2-id-2797389221/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 1.080.000,Rua Venezuela,"Apartamento para comprar com 288 m², 3 quartos, 3 banheiros, 2 vagas emOficinas, Ponta Grossa",3.0,3.0,288.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-oficinas-ponta-grossa-288m2-id-2825743924/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 280.000,Rua Quinze de Novembro,"Apartamento para comprar com 73 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,73.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-73m2-id-2854522019/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 1.150.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 312 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,312.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-312m2-id-2866162098/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 830.000,Rua Prudente de Morais,"Apartamento para comprar com 205 m², 4 quartos, 5 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,5.0,205.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-na-varanda-estrela-ponta-grossa-205m2-id-2825740728/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 1.500.000,Rua Francisco Ribas,"Apartamento para comprar com 147 m², 3 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",3.0,1.0,147.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-147m2-id-2824342141/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 670.000,Rua Venezuela,"Apartamento para comprar com 92 m², 2 quartos, 2 banheiros, 1 vaga emOficinas, Ponta Grossa",2.0,2.0,92.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-oficinas-ponta-grossa-92m2-id-2749593111/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 2.800.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 10 m², 4 quartos, 4 banheiros, 3 vagas emEstrela, Ponta Grossa",4.0,4.0,10.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-estrela-ponta-grossa-10m2-id-2686099240/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 2.950.000,Rua Visconde de Baraúna,"Casa de condomínio para comprar com 282 m², 3 quartos, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,282.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-jardim-carvalho-ponta-grossa-282m2-id-2842008935/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 450.000,Rua Coronel Dulcídio,"Apartamento para comprar com 10 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,10.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ponta-grossa-10m2-id-2672909779/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 1.300.000,Rua Ermelino de Leão,"Apartamento para comprar com 210 m², 3 quartos, 5 banheiros, 3 vagas emOlarias, Ponta Grossa",3.0,5.0,210.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-olarias-ponta-grossa-210m2-id-2672908953/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 2.000.000,Rua Nunes Machado,"Casa de condomínio para comprar com 310 m², 5 quartos, 4 banheiros, 4 vagas emColônia Dona Luíza, Ponta Grossa",5.0,4.0,310.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-acesso-24-horas-colonia-dona-luiza-ponta-grossa-310m2-id-2686097434/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 420.000,Rua Benedito Pedro da Silva,"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cara-cara-ponta-grossa-100m2-id-2559401375/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 850.000,Rua Francisco Ribas,"Sobrado para comprar com 175 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,175.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-175m2-id-2717905279/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 1.900.000,Avenida Anita Garibaldi,"Casa de condomínio para comprar com 300 m², 3 quartos, 5 banheiros, 3 vagas emOrfãs, Ponta Grossa",3.0,5.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-orfas-ponta-grossa-300m2-id-2779363413/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 170.000,Rua Maria Luíza da Silva,"Casa para comprar com 110 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,110.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cara-cara-ponta-grossa-110m2-id-2867829660/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 790.000,Rua Coronel José Pedro de Carvalho,"Apartamento para comprar com 114 m², 3 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,2.0,114.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-nova-russia-ponta-grossa-114m2-id-2826794063/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 650.000,Rua Benjamin Constant,"Apartamento para comprar com 97 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,97.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ponta-grossa-97m2-id-2672908053/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 550.000,Praça Marechal Floriano Peixoto,"Apartamento para comprar com 95 m², 4 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",4.0,3.0,95.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-ponta-grossa-95m2-id-2672909677/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
R$ 600.000,Rua Coronel Dulcídio,"Apartamento para comprar com 119 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,119.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-119m2-id-2672908025/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:32:54
