preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 240.000,Avenida Paul Harris,"Lote/Terreno para comprar com 462 m² emChapada, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-chapada-ponta-grossa-462m2-id-2865633778/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 199.000,Rua Expedicionário Guilherme Scheidt,"Casa de condomínio para comprar com 59 m², 2 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",2.0,1.0,59.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-cara-cara-ponta-grossa-59m2-id-2838965928/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 520.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,70.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-70m2-id-2768399834/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 265.000,Rua Padre Roberto Bonk,"Lote/Terreno para comprar com 364 m² emColônia Dona Luíza, Ponta Grossa",,,364.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-364m2-id-2847612613/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 143.060,Rua Rosemari Silva Belotto,"Lote/Terreno para comprar com 164 m² emNeves, Ponta Grossa",,,164.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-164m2-id-2841210935/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 250.000,Rua Luiz Nadal Motti,"Lote/Terreno para comprar com 345 m² emJardim Carvalho, Ponta Grossa",,,345.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-salao-de-festas-jardim-carvalho-ponta-grossa-345m2-id-2789101916/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 225.000,Rua Doutor Paula Xavier,"Casa para comprar com 60 m², 2 quartos, 1 banheiro emCentro, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-ponta-grossa-60m2-id-2559401749/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 1.024.000,Rua Francisco Ribas,"Apartamento para comprar com 145 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,145.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-orfas-ponta-grossa-145m2-id-2576449408/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 750.000,Avenida Visconde de Mauá,"Apartamento para comprar com 117 m², 3 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",3.0,1.0,117.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-oficinas-ponta-grossa-117m2-id-2725005270/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
R$ 190.000,Rua João Pereira de Oliveira,"Apartamento para comprar com 55 m², 3 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",3.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-orfas-ponta-grossa-55m2-id-2843845413/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:36:18
