preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 2.290.000,Rua Cruz e Souza,"Casa para comprar com 407 m², 4 quartos, 4 banheiros, 2 vagas emOrfãs, Ponta Grossa",4.0,4.0,407.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-orfas-ponta-grossa-407m2-id-2717060433/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 670.000,Rua José Carlos Rodrigues,"Casa para comprar com 522 m², 5 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",5.0,2.0,522.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-mobiliado-uvaranas-ponta-grossa-522m2-id-2864962275/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 750.000,Rua Bento Ribeiro,"Lote/Terreno para comprar com 685 m² emNova Rússia, Ponta Grossa",,,685.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-nova-russia-ponta-grossa-685m2-id-2769263249/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 1.190.000,Rua Prudente de Morais,"Apartamento para comprar com 193 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,193.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-193m2-id-2853532249/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 850.000,Rua Rio Grande do Sul,"Lote/Terreno para comprar com 779 m² emOrfãs, Ponta Grossa",,,779.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-779m2-id-2769261871/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 3.500.000,Rua Londrina,"Lote/Terreno para comprar com 10 m² emNova Rússia, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-nova-russia-ponta-grossa-10m2-id-2764926889/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 990.000,Rua Freire Alemão,"Casa para comprar com 223 m², 1 quarto, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",1.0,1.0,223.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-estrela-ponta-grossa-223m2-id-2867628609/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 2.350.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 367 m², 3 quartos, 4 banheiros, 4 vagas emEstrela, Ponta Grossa",3.0,4.0,367.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-estrela-ponta-grossa-367m2-id-2800285713/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 1.250.000,Rua Augusto Ribas,"Casa para comprar com 316 m², 2 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,3.0,316.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-centro-ponta-grossa-316m2-id-2725005654/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 2.500.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 350 m², 4 quartos, 6 banheiros, 3 vagas emCentro, Ponta Grossa",4.0,6.0,350.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-centro-ponta-grossa-350m2-id-2644330470/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 950.000,Travessa Mário de Alencar,"Lote/Terreno para comprar com 820 m² emUvaranas, Ponta Grossa",,,820.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-820m2-id-2769264727/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
R$ 1.300.000,Rua Engenheiro Schamber,"Apartamento para comprar com 269 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,269.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-269m2-id-2645801231/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:12:41
