preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 329.900,,"Apartamento para comprar com 103 m², 2 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",2.0,1.0,103.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-oficinas-ponta-grossa-103m2-id-2797389356/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 980.000,,"Sobrado para comprar com 352 m², 3 quartos, 2 banheiros, 4 vagas emOlarias, Ponta Grossa",3.0,2.0,352.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-olarias-ponta-grossa-352m2-id-2844912037/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 139.000,Rua Tereza Ternowski Afinovicz,"Lote/Terreno para comprar com 311 m² emNeves, Ponta Grossa",,,311.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-neves-ponta-grossa-311m2-id-2825649728/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 470.000,Rua Monte Alverne,"Sobrado para comprar com 95 m², 4 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",4.0,2.0,95.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-sala-de-jantar-jardim-carvalho-ponta-grossa-95m2-id-2800282334/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 380.000,Rua Olga Aleda Cavagnari,"Lote/Terreno para comprar com 432 m² emJardim Carvalho, Ponta Grossa",,,432.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-432m2-id-2725002525/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 250.000,,"Casa para comprar com 49 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,49.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-neves-ponta-grossa-49m2-id-2867430468/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 360.000,Rua Balduíno Taques,"Apartamento para comprar com 113 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,2.0,113.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-113m2-id-2786201617/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 769.500,Rua Álvaro Alvim,"Sobrado para comprar com 269 m², 3 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,269.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-ambientes-integrados-jardim-carvalho-ponta-grossa-269m2-id-2837963024/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 970.000,Avenida Monteiro Lobato,"Casa de condomínio para comprar com 175 m², 3 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,175.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-175m2-id-2800283731/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 580.000,Rua Freire Alemão,"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,76.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-76m2-id-2614399630/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 780.000,Rua Bôrtolo Moro,"Casa para comprar com 663 m², 3 quartos, 3 banheiros, 6 vagas emEstrela, Ponta Grossa",3.0,3.0,663.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-estrela-ponta-grossa-663m2-id-2828181022/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 245.000,Rua Avelino Pereira de Campos,"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga emChapada, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-chapada-ponta-grossa-60m2-id-2725004874/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 1.079.000,Avenida Monteiro Lobato,"Casa para comprar com 179 m², 3 quartos, 1 banheiro, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,179.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-179m2-id-2834095835/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 750.000,Avenida Visconde de Taunay,"Casa para comprar com 117 m², 2 quartos, 2 banheiros, 6 vagas emCentro, Ponta Grossa",2.0,2.0,117.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-centro-ponta-grossa-117m2-id-2725005876/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 350.000,Rua Antônio Saad,"Casa para comprar com 113 m², 3 quartos, 1 banheiro, 1 vaga emBoa Vista, Ponta Grossa",3.0,1.0,113.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-boa-vista-ponta-grossa-113m2-id-2846930814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 200.000,Avenida Visconde de Taunay,"Imóvel comercial para comprar com 50 m², 1 banheiro emContorno, Ponta Grossa",,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-contorno-ponta-grossa-50m2-id-2725005701/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 315.000,Rua Júlio de Castilho,"Apartamento para comprar com 41 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,41.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-centro-ponta-grossa-41m2-id-2762083621/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 86.000,Rua Teixeira de Macedo,"Lote/Terreno para comprar com 462 m² emUvaranas, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-462m2-id-2800280178/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 255.000,Rua Afonso Celso,"Apartamento para comprar com 76 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,76.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-76m2-id-2800282737/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 430.000,Rua Serra do Piquiri,"Casa para comprar com 158 m², 3 quartos, 1 banheiro, 2 vagas emOlarias, Ponta Grossa",3.0,1.0,158.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-moveis-planejados-olarias-ponta-grossa-158m2-id-2830839748/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 750.000,Rua Hanna Mtamos Razouk,"Casa para comprar com 200 m², 3 quartos, 2 banheiros, 2 vagas emNeves, Ponta Grossa",3.0,2.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-neves-ponta-grossa-200m2-id-2725005297/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 180.000,Rua Santa Cecília,"Casa para comprar com 96 m², 3 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",3.0,1.0,96.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cara-cara-ponta-grossa-96m2-id-2734372017/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 470.000,Rua Doutor Antônio Schwansee,"Casa de condomínio para comprar com 121 m², 2 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",2.0,2.0,121.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-estrela-ponta-grossa-121m2-id-2725003170/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 399.000,Rua Paulo Frontin,"Apartamento para comprar com 100 m², 2 quartos, 2 banheiros, 1 vaga emOrfãs, Ponta Grossa",2.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-orfas-ponta-grossa-100m2-id-2614399626/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 370.000,Rua Antônio Saad,"Casa de condomínio para comprar com 59 m², 2 quartos, 2 banheiros emBoa Vista, Ponta Grossa",2.0,2.0,59.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-boa-vista-ponta-grossa-59m2-id-2826809113/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 1.200.000,Rua Varnhagem,"Casa para comprar com 378 m², 5 quartos, 3 banheiros, 3 vagas emNova Rússia, Ponta Grossa",5.0,3.0,378.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-armario-de-cozinha-nova-russia-ponta-grossa-378m2-id-2859271675/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 260.000,Rua José Pierre,"Apartamento para comprar com 42 m², 2 quartos, 1 banheiro, 1 vaga emChapada, Ponta Grossa",2.0,1.0,42.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-chapada-ponta-grossa-42m2-id-2830341891/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:44
R$ 330.000,Rua Paulo Frontin,"Apartamento para comprar com 92 m², 2 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",2.0,1.0,92.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-orfas-ponta-grossa-92m2-id-2857334188/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 350.000,Rua Afonso Pena,"Cobertura para comprar com 104 m², 3 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",3.0,2.0,104.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-area-de-servico-estrela-ponta-grossa-104m2-id-2559401369/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 300.000,Rua do Rosário,"Apartamento para comprar com 99 m², 2 quartos, 2 banheiros emCentro, Ponta Grossa",2.0,2.0,99.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-centro-ponta-grossa-99m2-id-2725005677/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 380.000,Rua Saldanha Marinho,Rua Saldanha Marinho,2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-trianon-guarapuava-pr-65m2-id-2833764280/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 360.000,Rua Coronel Manoel Marcondes,Rua Coronel Manoel Marcondes,2.0,2.0,64.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-cruz-guarapuava-pr-64m2-id-2825743325/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 1.950,Rua Gerânios,Rua Gerânios,2.0,2.0,48.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-batel-guarapuava-pr-48m2-id-2867490059/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 850,Rua Guaíra,Rua Guaíra,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-cozinha-centro-guarapuava-pr-30m2-id-2848244955/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 3.500,Rua Goiás,Rua Goiás,4.0,2.0,163.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-dos-estados-guarapuava-pr-163m2-id-2858252470/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 260.000,,Travessa Arlindo Antunes de Almeida,2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-boqueirao-guarapuava-pr-48m2-id-2845153415/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 2.700,Rua Izidoro Nascimento Barbosa,Rua Izidoro Nascimento Barbosa,3.0,1.0,98.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-morro-alto-guarapuava-pr-98m2-id-2825745218/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
R$ 2.200,Rua Bernardo José de Lacerda,Rua Bernardo José de Lacerda,3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-cozinha-santa-cruz-guarapuava-pr-93m2-id-2848518714/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 09:57:45
