preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 600.000,Avenida Doutor Vicente Machado,"Casa para comprar com 210 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,210.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-ponta-grossa-210m2-id-2559401833/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 1.150.000,Rua Professor Heitor Ditzel,"Casa para comprar com 186 m², 2 quartos, 2 banheiros, 8 vagas emEstrela, Ponta Grossa",2.0,2.0,186.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-estrela-ponta-grossa-186m2-id-2725004392/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 490.000,Rua Coronel Dulcídio,"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",2.0,2.0,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-centro-ponta-grossa-60m2-id-2606797176/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 710.000,,"Apartamento para comprar com 220 m², 3 quartos, 1 banheiro, 2 vagas emEstrela, Ponta Grossa",3.0,1.0,220.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-estrela-ponta-grossa-220m2-id-2797385255/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 590.000,Rua Joaquim de Paula Xavier,"Lote/Terreno para comprar com 10 m² emEstrela, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-estrela-ponta-grossa-10m2-id-2754018909/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 1.350.000,Rua Visconde de Baraúna,"Casa para comprar com 150 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-carvalho-ponta-grossa-150m2-id-2614029314/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 1.840.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 227 m², 3 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,227.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-227m2-id-2832206626/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 1.050.000,Rua João Silvio de Lara Machado,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-jardim-carvalho-ponta-grossa-150m2-id-2582452218/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 2.900.000,Rua Xavier da Silva,"Edifício residencial para comprar com 600 m², 5 quartos, 3 banheiros, 8 vagas emCentro, Ponta Grossa",5.0,3.0,600.0,https://www.zapimoveis.com.br/imovel/venda-5-quartos-com-churrasqueira-centro-ponta-grossa-600m2-id-2817255316/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 995.000,Rua Machado de Assis,"Casa para comprar com 339 m², 4 quartos, 4 banheiros, 6 vagas emUvaranas, Ponta Grossa",4.0,4.0,339.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-uvaranas-ponta-grossa-339m2-id-2865546687/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
R$ 770.000,Rua José Luiz,"Casa para comprar com 211 m², 3 quartos, 2 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,2.0,211.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-colonia-dona-luiza-ponta-grossa-211m2-id-2816809217/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:56:05
