preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 245.000,Rua Valério Ronchi,"Lote/Terreno para comprar com 261 m² emUvaranas, Ponta Grossa",,,261.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-261m2-id-2820497708/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 390.000,Avenida Visconde de Taunay,"Casa de condomínio para comprar com 109 m², 2 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,2.0,109.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-centro-ponta-grossa-109m2-id-2774574518/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 185.000,Rua Demétrio Batista,"Lote/Terreno para comprar com 260 m² emColônia Dona Luíza, Ponta Grossa",,,260.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-260m2-id-2765839331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 145.000,Rua Cleia Baptista de Campos Melio,"Lote/Terreno para comprar com 220 m² emJardim Carvalho, Ponta Grossa",,,220.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-220m2-id-2765837287/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 220.000,Rua Florestópolis,"Casa para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",2.0,1.0,53.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-oficinas-ponta-grossa-53m2-id-2843630245/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 399.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 348 m² emColônia Dona Luíza, Ponta Grossa",,,348.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-colonia-dona-luiza-ponta-grossa-348m2-id-2825645943/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 300.000,Rua Independência,"Apartamento para comprar com 88 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,88.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-88m2-id-2818520320/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 440.000,Rua Estanislau Anastácio Piekarski,"Apartamento para comprar com 80 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-80m2-id-2783781062/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 399.000,Rua Conselheiro João Alfredo,"Apartamento para comprar com 75 m², 3 quartos, 1 banheiro, 1 vaga emOrfãs, Ponta Grossa",3.0,1.0,75.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-orfas-ponta-grossa-75m2-id-2852105021/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 315.900,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 10 m² emJardim Carvalho, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-carvalho-ponta-grossa-10m2-id-2866898353/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 150.000,Avenida General Aldo Bonde,"Lote/Terreno para comprar com 1070 m² emContorno, Ponta Grossa",,,1070.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-1070m2-id-2612771130/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 140.000,Rua Jacob Faintyck,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro emUvaranas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-50m2-id-2823112618/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 7.500,Rua Theodoro Rosas,"Sala/Conjunto para alugar com 124 m², 2 vagas emCentro, Ponta Grossa",,,124.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-mobiliado-centro-ponta-grossa-124m2-id-2864961729/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 350.000,Rua Valério Ronchi,"Lote/Terreno para comprar com 322 m² emUvaranas, Ponta Grossa",,,322.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-322m2-id-2816975622/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 680.000,Rua Abílio de Barros,"Casa para comprar com 200 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-centro-ponta-grossa-200m2-id-2840878329/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 390.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 106 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,106.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-ponta-grossa-106m2-id-2559398429/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
R$ 399.000,Rua Visconde de Bom Retiro,"Lote/Terreno para comprar com 750 m² emUvaranas, Ponta Grossa",,,750.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-750m2-id-2824837643/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:44:48
