preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 200.000,Rua Professora Vera Lucia de Antoni,"Casa para comprar com 46 m², 1 quarto, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",1.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-cara-cara-ponta-grossa-46m2-id-2867626734/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 500.000,Praça Marechal Floriano Peixoto,"Sala/Conjunto para comprar com 102 m², 2 banheiros, 1 vaga emCentro, Ponta Grossa",,2.0,102.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-ponta-grossa-102m2-id-2823659360/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 450.000,Rua Fagundes Varela,"Casa para comprar com 72 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,72.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-uvaranas-ponta-grossa-72m2-id-2796044015/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 3.000.000,Rua Fernandes Pinheiro,"Prédio/Edificio inteiro para comprar com 10 m², 1 banheiro emCentro, Ponta Grossa",,1.0,10.0,https://www.zapimoveis.com.br/imovel/venda-predio-centro-ponta-grossa-10m2-id-2672909057/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 447.000,Rua Engenheiro Schamber,"Apartamento para comprar com 59 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,59.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-centro-ponta-grossa-59m2-id-2825740932/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 1.100.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 154 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,154.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-154m2-id-2825744814/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 320.000,Rua Marquês do Paraná,"Apartamento para comprar com 40 m², 1 quarto, 1 banheiro, 1 vaga emRonda, Ponta Grossa",1.0,1.0,40.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-ronda-ponta-grossa-40m2-id-2857545655/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 220.000,Rua Júlio de Castilho,"Apartamento para comprar com 25 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1.0,1.0,25.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-ponta-grossa-25m2-id-2772834823/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 43.778.000,Rua Mathias Grani,"Lote/Terreno para comprar com 291853 m² emCará-cará, Ponta Grossa",,,291853.0,https://www.zapimoveis.com.br/imovel/venda-cara-cara-ponta-grossa-291853m2-id-2864156360/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 350.000,Rua Rio Grande do Sul,"Casa para comprar com 70 m², 2 quartos, 1 banheiro, 2 vagas emOrfãs, Ponta Grossa",2.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-orfas-ponta-grossa-70m2-id-2859831005/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 1.099.000,Rua Esther Kemmelmeier,"Casa para comprar com 303 m², 4 quartos, 4 banheiros, 3 vagas emEstrela, Ponta Grossa",4.0,4.0,303.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-estrela-ponta-grossa-303m2-id-2559401535/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 155.000,Rua Iolita,"Apartamento para comprar com 114 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,114.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-neves-ponta-grossa-114m2-id-2679309902/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 650.000,Rua Francisco Otaviano,"Casa para comprar com 139 m², 3 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,2.0,139.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-nova-russia-ponta-grossa-139m2-id-2559401261/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 796.300,Rua Freire Alemão,"Apartamento para comprar com 135 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,135.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estrela-ponta-grossa-135m2-id-2825743422/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 1.675.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 251 m², 3 quartos, 5 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,5.0,251.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-251m2-id-2825743240/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 650.000,Rua Conrado Schiffer,"Apartamento para comprar com 115 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,115.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-115m2-id-2641150064/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
R$ 937.000,Rua Benjamin Constant,"Apartamento para comprar com 223 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,223.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-223m2-id-2849267721/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:34:59
