preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 240.000,Rua Alberto Divardim,"Sobrado para comprar com 62 m², 2 quartos, 1 banheiro, 1 vaga emNeves, Ponta Grossa",2.0,1.0,62.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-cozinha-neves-ponta-grossa-62m2-id-2725006272/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 690.000,Rua João Maurício Faivre,"Sobrado para comprar com 130 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,130.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-estrela-ponta-grossa-130m2-id-2811283642/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 310.000,Rodovia BR-376,"Apartamento para comprar com 55 m², 3 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",3.0,1.0,55.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-colonia-dona-luiza-ponta-grossa-55m2-id-2825742529/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 177.000,Rua Afonso Celso,"Casa para comprar com 60 m², 2 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-uvaranas-ponta-grossa-60m2-id-2562224150/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 498.000,Rua Nelson Basílio Kulcheski,"Sobrado para comprar com 98 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,98.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-lavanderia-coletiva-jardim-carvalho-ponta-grossa-98m2-id-2734105418/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 350.000,Rua José Branco Ribas,"Casa para comprar com 199 m², 4 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,2.0,199.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-uvaranas-ponta-grossa-199m2-id-2823534626/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 350.000,Rua Conde de Monsavaz,"Casa para comprar com 87 m², 2 quartos, 2 banheiros, 2 vagas emOlarias, Ponta Grossa",2.0,2.0,87.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-olarias-ponta-grossa-87m2-id-2825648569/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 350.000,Rua José Clemente Pereira,"Casa para comprar com 90 m², 2 quartos, 1 banheiro, 2 vagas emBoa Vista, Ponta Grossa",2.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-boa-vista-ponta-grossa-90m2-id-2863786556/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 640.000,Rua Marquês de Maricá,"Sobrado para comprar com 135 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,135.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-varanda-orfas-ponta-grossa-135m2-id-2834114745/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 220.000,Rua Sotero dos Reis,"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro emColônia Dona Luíza, Ponta Grossa",2.0,1.0,46.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-colonia-dona-luiza-ponta-grossa-46m2-id-2840356545/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 210.000,Rua Conrado Schiffer,"Apartamento para comprar com 93 m², 3 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-area-de-servico-estrela-ponta-grossa-93m2-id-2559401708/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 230.000,Rua Antonil,"Casa de condomínio para comprar com 50 m², 2 quartos, 1 banheiro emUvaranas, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-uvaranas-ponta-grossa-50m2-id-2825745225/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 140.000,Avenida Monteiro Lobato,"Apartamento para comprar com 83 m², 3 quartos, 1 banheiro emJardim Carvalho, Ponta Grossa",3.0,1.0,83.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-carvalho-ponta-grossa-83m2-id-2572718828/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 375.000,,"Apartamento para comprar com 116 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,116.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-centro-ponta-grossa-116m2-id-2797387255/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 530.000,,"Apartamento para comprar com 220 m², 2 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,4.0,220.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-centro-ponta-grossa-220m2-id-2797387352/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 387.000,Rua Rio Grande do Sul,"Lote/Terreno para comprar com 462 m² emOrfãs, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-462m2-id-2861254121/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 285.000,Rua Tijucas do Sul,"Casa para comprar com 66 m², 3 quartos, 1 banheiro, 2 vagas emOficinas, Ponta Grossa",3.0,1.0,66.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-oficinas-ponta-grossa-66m2-id-2845029615/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 380.000,Rua Sete de Setembro,"Sala/Conjunto para comprar com 60 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-1-quarto-centro-ponta-grossa-60m2-id-2858252178/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 150.000,Rua Doutor Paula Xavier,"Casa para comprar com 60 m², 3 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",3.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-ponta-grossa-60m2-id-2559401465/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 180.000,Rua Doutor Paula Xavier,"Casa para comprar com 70 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,70.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-ponta-grossa-70m2-id-2559401354/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 146.000,Rua João Rodrigues Sobrinho,"Casa para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga emPiriquitos, Ponta Grossa",2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-piriquitos-ponta-grossa-48m2-id-2864689656/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 1.280.000,Avenida Monteiro Lobato,"Casa de condomínio para comprar com 169 m², 3 quartos, 3 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,169.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-169m2-id-2839486123/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 200.000,Avenida João Pedro da Silva,"Casa para comprar com 80 m², 3 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",3.0,1.0,80.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-80m2-id-2605313902/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 185.000,Rua Pará,"Casa para comprar com 50 m², 2 quartos, 1 banheiro, 2 vagas emOlarias, Ponta Grossa",2.0,1.0,50.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-olarias-ponta-grossa-50m2-id-2720541541/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 450.000,Rua Acácia-negra,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-contorno-ponta-grossa-150m2-id-2571732394/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 178.000,Rua Francisca Maia Bittar,"Casa para comprar com 56 m², 2 quartos, 1 banheiro emContorno, Ponta Grossa",2.0,1.0,56.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-contorno-ponta-grossa-56m2-id-2561370841/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 180.000,Rua Adélia dos Santos Scudlarek,"Apartamento para comprar com 64 m², 3 quartos, 1 banheiro, 2 vagas emPiriquitos, Ponta Grossa",3.0,1.0,64.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-piriquitos-ponta-grossa-64m2-id-2578600079/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 189.900,Rua Expedicionário Silvio Kuntze,"Casa para comprar com 63 m², 2 quartos, 1 banheiro, 2 vagas emColônia Dona Luíza, Ponta Grossa",2.0,1.0,63.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-colonia-dona-luiza-ponta-grossa-63m2-id-2636270508/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 110.000,Rua Flavio Orlando Pilarski,"Lote/Terreno para comprar com 240 m² emCará-cará, Ponta Grossa",,,240.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-240m2-id-2798104318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 380.000,Rua Saldanha Marinho,Rua Saldanha Marinho,2.0,1.0,65.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-lavanderia-coletiva-trianon-guarapuava-pr-65m2-id-2833764280/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 1.950,Rua Gerânios,Rua Gerânios,2.0,2.0,48.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-batel-guarapuava-pr-48m2-id-2867490059/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 850,Rua Guaíra,Rua Guaíra,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-com-cozinha-centro-guarapuava-pr-30m2-id-2848244955/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 3.500,Rua Goiás,Rua Goiás,4.0,2.0,163.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-dos-estados-guarapuava-pr-163m2-id-2858252470/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 260.000,,Travessa Arlindo Antunes de Almeida,2.0,1.0,48.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-boqueirao-guarapuava-pr-48m2-id-2845153415/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 2.700,Rua Izidoro Nascimento Barbosa,Rua Izidoro Nascimento Barbosa,3.0,1.0,98.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-morro-alto-guarapuava-pr-98m2-id-2825745218/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 2.200,Rua Bernardo José de Lacerda,Rua Bernardo José de Lacerda,3.0,2.0,93.0,https://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-cozinha-santa-cruz-guarapuava-pr-93m2-id-2848518714/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
R$ 450,Rua Juvenal Caldas,Rua Juvenal Caldas,1.0,1.0,30.0,https://www.zapimoveis.com.br/imovel/aluguel-quitinete-1-quarto-com-sala-de-jantar-trianon-guarapuava-pr-30m2-id-2859317954/?source=showcase%2Crp,ponta-grossa,pr,2026-02-09 10:17:21
