preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 210.000,Rua Francisco Ribas,"Apartamento para comprar com 52 m², 1 quarto, 1 banheiro, 1 vaga emCentro, Ponta Grossa",1.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-ponta-grossa-52m2-id-2858075856/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 220.000,Rua Padre Anacleto,"Lote/Terreno para comprar com 462 m² emNova Rússia, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-nova-russia-ponta-grossa-462m2-id-2867626740/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 400.000,Rua Afonso Frederico Lange,"Casa para comprar com 139 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,139.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-139m2-id-2825647170/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 480.000,Rua Casemiro Reis,"Lote/Terreno para comprar com 10 m², 1 quarto, 1 banheiro emNova Rússia, Ponta Grossa",1.0,1.0,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-1-quarto-nova-russia-ponta-grossa-10m2-id-2672909298/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 179.970,Rua Eduardo Burgardt,"Lote/Terreno para comprar com 200 m² emContorno, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-contorno-ponta-grossa-200m2-id-2823107153/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 220.000,Rua Sotero dos Reis,"Apartamento para comprar com 42 m², 2 quartos, 1 banheiro, 1 vaga emColônia Dona Luíza, Ponta Grossa",2.0,1.0,42.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-colonia-dona-luiza-ponta-grossa-42m2-id-2847505732/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 495.000,Rua Bituruna,"Sobrado para comprar com 125 m², 3 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",3.0,2.0,125.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-uvaranas-ponta-grossa-125m2-id-2725203153/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 570.000,Rua César Haddad,"Casa para comprar com 153 m², 3 quartos, 1 banheiro, 4 vagas emUvaranas, Ponta Grossa",3.0,1.0,153.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-uvaranas-ponta-grossa-153m2-id-2835757914/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 215.000,Avenida Euzébio de Queiroz,"Lote/Terreno para comprar com 307 m² emUvaranas, Ponta Grossa",,,307.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-307m2-id-2838860813/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
R$ 380.000,Rua João Martins Neves,"Casa para comprar com 185 m², 2 quartos, 3 banheiros, 2 vagas emBoa Vista, Ponta Grossa",2.0,3.0,185.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-boa-vista-ponta-grossa-185m2-id-2769263231/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:35:08
