preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 210.000,,"Lote/Terreno para comprar com 300 m² emJardim Carvalho, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-300m2-id-2797388140/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 630.000,Rua Francisco Ribas,"Apartamento para comprar com 112 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,112.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-112m2-id-2842138869/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 300.000,Rua Engenheiro Grevile,"Lote/Terreno para comprar com 300 m² emColônia Dona Luíza, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-colonia-dona-luiza-ponta-grossa-300m2-id-2837131232/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 279.000,Avenida Monteiro Lobato,"Lote/Terreno para comprar com 340 m² emJardim Carvalho, Ponta Grossa",,,340.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-carvalho-ponta-grossa-340m2-id-2827458352/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 380.000,Rua Bonifácio Ribas,"Lote/Terreno para comprar com 784 m² emUvaranas, Ponta Grossa",,,784.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-784m2-id-2800282344/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 230.000,Rua José Sebastião Pereira,"Casa para comprar com 57 m², 2 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",2.0,1.0,57.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-cara-cara-ponta-grossa-57m2-id-2753065802/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 170.000,Rua João Silvio de Lara Machado,"Lote/Terreno para comprar com 200 m² emJardim Carvalho, Ponta Grossa",,,200.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-carvalho-ponta-grossa-200m2-id-2843327628/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 630.000,Rua Quinze de Setembro,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 1 vaga emUvaranas, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-uvaranas-ponta-grossa-150m2-id-2856002138/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 180.000,Rua Jeferson Luiz Gelkie,"Lote/Terreno para comprar com 520 m² emCará-cará, Ponta Grossa",,,520.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-520m2-id-2867628665/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
R$ 410.000,Rua Visconde de Baraúna,"Lote/Terreno para comprar com 10 m² emJardim Carvalho, Ponta Grossa",,,10.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-carvalho-ponta-grossa-10m2-id-2862165874/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 08:37:28
