preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 204.419,,"Casa para comprar com 162 m², 1 quarto, 1 banheiro emColônia Dona Luíza, Ponta Grossa",1,1,162.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-colonia-dona-luiza-ponta-grossa-162m2-id-2868051497/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 400.000,Rua Joaquim Camargo Júnior,"Casa para comprar com 120 m², 2 quartos, 2 banheiros, 1 vaga emNeves, Ponta Grossa",2,2,120.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-neves-ponta-grossa-120m2-id-2629175008/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 1.200.000,Rua Emílio de Menezes,"Casa para comprar com 540 m², 3 quartos, 2 banheiros, 5 vagas emEstrela, Ponta Grossa",3,2,540.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-estrela-ponta-grossa-540m2-id-2661417511/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 1.350.000,Rua Aderly Turek,"Sobrado para comprar com 207 m², 3 quartos, 4 banheiros, 4 vagas emCará-cará, Ponta Grossa",3,4,207.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-cara-cara-ponta-grossa-207m2-id-2830403420/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 365.000,Rua Nicolau Kluppel Neto,"Apartamento para comprar com 66 m², 3 quartos, 2 banheiros, 1 vaga emContorno, Ponta Grossa",3,2,66.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-contorno-ponta-grossa-66m2-id-2776869635/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 239.000,Rua Comendador Miró,"Apartamento para comprar com 47 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1,1,47.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-cozinha-centro-ponta-grossa-47m2-id-2715450572/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 320.000,Rua Doutor Penteado de Almeida,"Apartamento para comprar com 116 m², 3 quartos, 2 banheiros, 1 vaga emCentro, Ponta Grossa",3,2,116.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-116m2-id-2576450134/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 260.000,Rua Marquês do Paraná,"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga emRonda, Ponta Grossa",2,1,60.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ronda-ponta-grossa-60m2-id-2643030593/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 210.000,Rua Engenheiro Schamber,"Apartamento para comprar com 27 m², 1 quarto, 1 banheiro emCentro, Ponta Grossa",1,1,27.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-ponta-grossa-27m2-id-2825650415/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
R$ 1.219.000,Rua Doutor Colares,"Cobertura para comprar com 203 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3,3,203.0,https://www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-centro-ponta-grossa-203m2-id-2576449852/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 10:03:56
