preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 680.000,Rua Antônio Saad,"Galpão/Depósito/Armazém para comprar com 136 m², 1 quarto, 1 banheiro, 3 vagas emBoa Vista, Ponta Grossa",1.0,1.0,136.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-1-quarto-boa-vista-ponta-grossa-136m2-id-2769262767/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.000.000,Praça Barão do Rio Branco,"Apartamento para comprar com 300 m², 4 quartos, 4 banheiros, 2 vagas emCentro, Ponta Grossa",4.0,4.0,300.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-varanda-centro-ponta-grossa-300m2-id-2672908099/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 880.000,Rua Senador Pinheiro Machado,"Apartamento para comprar com 209 m², 3 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,2.0,209.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-209m2-id-2825646499/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.350.000,Rua Marquês de Olinda,"Casa para comprar com 320 m², 3 quartos, 3 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,3.0,320.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-orfas-ponta-grossa-320m2-id-2737786370/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 2.500.000,Rua Tenente Hinon Silva,"Casa para comprar com 235 m², 3 quartos, 3 banheiros, 2 vagas emCentro, Ponta Grossa",3.0,3.0,235.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-centro-ponta-grossa-235m2-id-2773961959/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 2.500.000,Rua Joaquim de Paula Xavier,"Casa de condomínio para comprar com 330 m², 4 quartos, 5 banheiros, 4 vagas emEstrela, Ponta Grossa",4.0,5.0,330.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-estrela-ponta-grossa-330m2-id-2721780334/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.900.000,Rua Doutor Leopoldo Guimarães da Cunha,"Apartamento para comprar com 476 m², 4 quartos, 4 banheiros, 3 vagas emOficinas, Ponta Grossa",4.0,4.0,476.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-oficinas-ponta-grossa-476m2-id-2769265421/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 622.577,Rua Marechal Deodoro da Fonseca,"Apartamento para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-centro-ponta-grossa-100m2-id-2864963771/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.200.000,Rua Tomazina,"Casa para comprar com 251 m², 4 quartos, 4 banheiros, 2 vagas emUvaranas, Ponta Grossa",4.0,4.0,251.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-uvaranas-ponta-grossa-251m2-id-2672908153/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.324.910,Rua Amazonas,"Apartamento para comprar com 220 m², 3 quartos, 2 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,2.0,220.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-220m2-id-2825648699/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.680.000,Avenida Bonifácio Vilela,"Apartamento para comprar com 203 m², 3 quartos, 3 banheiros, 3 vagas emJardim Carvalho, Ponta Grossa",3.0,3.0,203.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-203m2-id-2857296759/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 690.000,Rua Doutor Colares,"Apartamento para comprar com 97 m², 2 quartos, 1 banheiro, 1 vaga emCentro, Ponta Grossa",2.0,1.0,97.0,https://www.zapimoveis.com.br/imovel/venda-2-quartos-centro-ponta-grossa-97m2-id-2866913693/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 980.000,Estrada João Henrique Van Wilpe,"Galpão/Depósito/Armazém para comprar com 300 m², 1 quarto emJardim Carvalho, Ponta Grossa",1.0,,300.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-1-quarto-jardim-carvalho-ponta-grossa-300m2-id-2830649715/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 999.000,Rua Antônio João,"Galpão/Depósito/Armazém para comprar com 288 m², 2 banheiros, 5 vagas emOrfãs, Ponta Grossa",,2.0,288.0,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-orfas-ponta-grossa-288m2-id-2825646450/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 2.300.000,Rua Adjaniro Cardon,"Casa para comprar com 364 m², 5 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",5.0,3.0,364.0,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-jardim-carvalho-ponta-grossa-364m2-id-2842004422/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.750.000,Rua João Silvio de Lara Machado,"Casa de condomínio para comprar com 230 m², 3 quartos, 4 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,230.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-jardim-carvalho-ponta-grossa-230m2-id-2730696569/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
R$ 1.750.000,Rua José Salles Rosa,"Lote/Terreno para comprar com 4900 m² emCará-cará, Ponta Grossa",,,4900.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-4900m2-id-2865836961/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:10:40
