preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta
R$ 790.000,Avenida General Aldo Bonde,"Casa de condomínio para comprar com 200 m², 3 quartos, 3 banheiros, 4 vagas emContorno, Ponta Grossa",3.0,3.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-contorno-ponta-grossa-200m2-id-2803387152/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 180.000,Rua Leopoldo Lopes,"Lote/Terreno para comprar com 420 m² emCará-cará, Ponta Grossa",,,420.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-420m2-id-2823895023/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 450.000,Rua República de São Salvador,"Lote/Terreno para comprar com 391 m² emOrfãs, Ponta Grossa",,,391.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-orfas-ponta-grossa-391m2-id-2806556675/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 650.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,100.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-contorno-ponta-grossa-100m2-id-2855919237/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 480.000,Rua Doutor Paula Xavier,"Apartamento para comprar com 145 m², 3 quartos, 2 banheiros, 1 vaga emEstrela, Ponta Grossa",3.0,2.0,145.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-estrela-ponta-grossa-145m2-id-2689501052/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 360.000,Rua Lauro Marcondes Ferreira,"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,2.0,80.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-carvalho-ponta-grossa-80m2-id-2719366444/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 300.000,Rua Francisco Rosas,"Apartamento para comprar com 69 m², 3 quartos, 1 banheiro, 1 vaga emOficinas, Ponta Grossa",3.0,1.0,69.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-area-de-servico-oficinas-ponta-grossa-69m2-id-2769258808/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 770.000,Rua Eduardo Burgardt,"Casa de condomínio para comprar com 130 m², 3 quartos, 2 banheiros, 2 vagas emContorno, Ponta Grossa",3.0,2.0,130.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-churrasqueira-contorno-ponta-grossa-130m2-id-2855837830/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 450.000,Rua Monte Alverne,"Apartamento para comprar com 105 m², 3 quartos, 2 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,2.0,105.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-105m2-id-2803979067/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
R$ 320.000,Rua Afonso Pena,"Apartamento para comprar com 85 m², 3 quartos, 1 banheiro, 1 vaga emEstrela, Ponta Grossa",3.0,1.0,85.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-estrela-ponta-grossa-85m2-id-2769263634/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:43:16
