preco,rua,endereco,quartos,banheiros,area_m2,link,cidade,estado,data_coleta,vagas_garagem,bairro,tipo_imovel,preco_m2,endereco_geo,lat,lon,nivel_geocoding
1100000.0,,"Casa para comprar com 220 m², 3 quartos, 4 banheiros, 4 vagas emOficinas, Ponta Grossa",3.0,4.0,220.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-oficinas-ponta-grossa-220m2-id-2797389726/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,4.0,Oficinas,Casa,5000.0,,34.220389,70.3800314,bairro
950000.0,,"Apartamento para comprar com 164 m², 2 quartos, 1 banheiro, 1 vaga emOlarias, Ponta Grossa",2.0,1.0,164.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-olarias-ponta-grossa-164m2-id-2797385077/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,1.0,Olarias,Apartamento,5792.682926829269,,34.220389,70.3800314,bairro
600000.0,,"Apartamento para comprar com 150 m², 3 quartos, 1 banheiro, 2 vagas emCentro, Ponta Grossa",3.0,1.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-ponta-grossa-150m2-id-2851816772/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,2.0,Centro,Apartamento,4000.0,,34.220389,70.3800314,bairro
285000.0,Rua Marquês do Paraná,"Apartamento para comprar com 100 m², 3 quartos, 1 banheiro, 1 vaga emRonda, Ponta Grossa",3.0,1.0,100.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-ronda-ponta-grossa-100m2-id-2800280143/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,1.0,Ronda,Apartamento,2850.0,"Rua Marquês do Paraná, Ronda, Ponta Grossa, PR, Brasil",-25.0985939,-50.1761252,rua_bairro
145000.0,Rua Jussara,"Lote/Terreno para comprar com 462 m² emUvaranas, Ponta Grossa",,,462.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-462m2-id-2800280177/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,,Uvaranas,Lote/Terreno,313.8528138528139,"Rua Jussara, Uvaranas, Ponta Grossa, PR, Brasil",-25.0961187,-50.1371057,rua_bairro
210000.0,Rua Afonso Celso,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",2.0,1.0,52.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-uvaranas-ponta-grossa-52m2-id-2800282331/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,1.0,Uvaranas,Apartamento,4038.4615384615386,"Rua Afonso Celso, Uvaranas, Ponta Grossa, PR, Brasil",-25.0824911,-50.1425371,rua_bairro
190000.0,Avenida Siqueira Campos,"Apartamento para comprar com 85 m², 2 quartos, 1 banheiro emUvaranas, Ponta Grossa",2.0,1.0,85.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-uvaranas-ponta-grossa-85m2-id-2800283819/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,,Uvaranas,Apartamento,2235.294117647059,"Avenida Siqueira Campos, Uvaranas, Ponta Grossa, PR, Brasil",-25.1549716,-50.1232601,rua_bairro
450000.0,Rua Dimas Rudek Potoski,"Casa para comprar com 140 m², 3 quartos, 1 banheiro emUvaranas, Ponta Grossa",3.0,1.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-uvaranas-ponta-grossa-140m2-id-2800282929/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,,Uvaranas,Casa,3214.285714285714,"Uvaranas, Ponta Grossa, PR, Brasil",,,falhou
195000.0,,"Lote/Terreno para comprar com 300 m² emUvaranas, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-300m2-id-2837062318/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,,Uvaranas,Lote/Terreno,650.0,,34.220389,70.3800314,bairro
2400000.0,,"Casa para comprar com 367 m², 3 quartos, 3 banheiros, 2 vagas emEstrela, Ponta Grossa",3.0,3.0,367.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-estrela-ponta-grossa-367m2-id-2803686617/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,2.0,Estrela,Casa,6539.509536784741,,34.220389,70.3800314,bairro
640000.0,,"Casa para comprar com 360 m², 2 quartos, 2 banheiros, 2 vagas emUvaranas, Ponta Grossa",2.0,2.0,360.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-uvaranas-ponta-grossa-360m2-id-2841697519/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,2.0,Uvaranas,Casa,1777.7777777777778,,34.220389,70.3800314,bairro
1400000.0,,"Apartamento para comprar com 163 m², 3 quartos, 3 banheiros, 3 vagas emUvaranas, Ponta Grossa",3.0,3.0,163.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-163m2-id-2847108516/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,3.0,Uvaranas,Apartamento,8588.957055214723,,34.220389,70.3800314,bairro
1600000.0,Rua Amazonas,"Apartamento para comprar com 192 m², 3 quartos, 3 banheiros emEstrela, Ponta Grossa",3.0,3.0,192.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-estrela-ponta-grossa-192m2-id-2805350543/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:29:40,,Estrela,Apartamento,8333.333333333334,"Rua Amazonas, Estrela, Ponta Grossa, PR, Brasil",-25.1062688,-50.1626701,rua_bairro
770000.0,Avenida General Aldo Bonde,"Casa para comprar com 130 m², 3 quartos, 1 banheiro, 2 vagas emContorno, Ponta Grossa",3.0,1.0,130.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-contorno-ponta-grossa-130m2-id-2813506314/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Contorno,Casa,5923.076923076923,"Avenida General Aldo Bonde, Contorno, Ponta Grossa, PR, Brasil",-25.1167737,-50.2010068,rua_bairro
350000.0,Rua São Pedro Julião,"Casa para comprar com 72 m², 3 quartos, 1 banheiro, 1 vaga emCará-cará, Ponta Grossa",3.0,1.0,72.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-cara-cara-ponta-grossa-72m2-id-2825792228/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,1.0,Cará-cará,Casa,4861.111111111111,"Rua São Pedro Julião, Cará-cará, Ponta Grossa, PR, Brasil",-25.1221097,-50.1099884,rua_bairro
490000.0,Rua Osvaldo Cruz,"Sobrado para comprar com 137 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,137.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-137m2-id-2761965630/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,1.0,Uvaranas,Sobrado,3576.6423357664235,"Rua Osvaldo Cruz, Uvaranas, Ponta Grossa, PR, Brasil",-25.0927312,-50.1452349,rua_bairro
499000.0,Rua José Ferreira de Quadros,"Casa para comprar com 90 m², 3 quartos, 1 banheiro, 2 vagas emCará-cará, Ponta Grossa",3.0,1.0,90.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-cara-cara-ponta-grossa-90m2-id-2846808783/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Cará-cará,Casa,5544.444444444444,"Rua José Ferreira de Quadros, Cará-cará, Ponta Grossa, PR, Brasil",-25.1178399,-50.1261775,rua_bairro
970000.0,,"Sobrado para comprar com 150 m², 3 quartos, 3 banheiros, 4 vagas emContorno, Ponta Grossa",3.0,3.0,150.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-contorno-ponta-grossa-150m2-id-2852830324/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,4.0,Contorno,Sobrado,6466.666666666667,,34.220389,70.3800314,bairro
470000.0,Rua Olegário Maciel,"Casa para comprar com 175 m², 4 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",4.0,2.0,175.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-nova-russia-ponta-grossa-175m2-id-2800284821/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Nova Rússia,Casa,2685.714285714286,"Rua Olegário Maciel, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0807323,-50.1780725,rua_bairro
820000.0,Rua Doutor Caminhoa,"Casa para comprar com 210 m², 4 quartos, 2 banheiros, 5 vagas emColônia Dona Luíza, Ponta Grossa",4.0,2.0,210.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-210m2-id-2800284717/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,5.0,Colônia Dona Luíza,Casa,3904.7619047619046,"Rua Doutor Caminhoa, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1277475,-50.1560066,rua_bairro
820000.0,Avenida Antônio Rodrigues Teixeira Júnior,"Apartamento para comprar com 275 m², 3 quartos, 6 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,6.0,275.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-275m2-id-2800283916/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Jardim Carvalho,Apartamento,2981.818181818182,"Avenida Antônio Rodrigues Teixeira Júnior, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0744259,-50.1510042,rua_bairro
1590000.0,Rua Euzébio Batista Rosas,"Sobrado para comprar com 375 m², 3 quartos, 4 banheiros, 8 vagas emJardim Carvalho, Ponta Grossa",3.0,4.0,375.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-jardim-carvalho-ponta-grossa-375m2-id-2800283928/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,8.0,Jardim Carvalho,Sobrado,4240.0,"Rua Euzébio Batista Rosas, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0733264,-50.1540802,rua_bairro
970000.0,Rua Brasil Pinheiro,"Sobrado para comprar com 154 m², 3 quartos, 2 banheiros, 4 vagas emOrfãs, Ponta Grossa",3.0,2.0,154.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-ar-condicionado-orfas-ponta-grossa-154m2-id-2849124638/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,4.0,Orfãs,Sobrado,6298.701298701299,"Rua Brasil Pinheiro, Orfãs, Ponta Grossa, PR, Brasil",-25.0856061,-50.166647,rua_bairro
790000.0,Rodovia BR-376,"Sobrado para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,3.0,110.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-colonia-dona-luiza-ponta-grossa-110m2-id-2849124930/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Colônia Dona Luíza,Sobrado,7181.818181818182,"Rodovia BR-376, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.2069815,-50.0662071,rua_bairro
1160000.0,Rua Vereador Ernâni Batista Rosas,"Sobrado para comprar com 217 m², 2 quartos, 2 banheiros, 4 vagas emJardim Carvalho, Ponta Grossa",2.0,2.0,217.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-2-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-217m2-id-2725004792/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,4.0,Jardim Carvalho,Sobrado,5345.622119815668,"Jardim Carvalho, Ponta Grossa, PR, Brasil",,,falhou
690000.0,Rua José Veríssimo,"Casa para comprar com 220 m², 3 quartos, 2 banheiros, 3 vagas emBoa Vista, Ponta Grossa",3.0,2.0,220.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-boa-vista-ponta-grossa-220m2-id-2725004101/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,3.0,Boa Vista,Casa,3136.3636363636365,"Rua José Veríssimo, Boa Vista, Ponta Grossa, PR, Brasil",-25.0759734,-50.1878875,rua_bairro
825000.0,Avenida Monteiro Lobato,"Casa para comprar com 125 m², 3 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,125.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-125m2-id-2846661584/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Jardim Carvalho,Casa,6600.0,"Avenida Monteiro Lobato, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0770177,-50.154814,rua_bairro
950000.0,Rua Sapucaia,"Casa para comprar com 200 m², 3 quartos, 3 banheiros, 1 vaga emJardim Carvalho, Ponta Grossa",3.0,3.0,200.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-200m2-id-2725006104/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,1.0,Jardim Carvalho,Casa,4750.0,"Rua Sapucaia, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0652146,-50.1341378,rua_bairro
570000.0,Rua Dom João VI,"Sobrado para comprar com 112 m², 3 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,112.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-jardim-carvalho-ponta-grossa-112m2-id-2725006653/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Jardim Carvalho,Sobrado,5089.285714285715,"Rua Dom João VI, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.081705,-50.1498315,rua_bairro
390000.0,Avenida Visconde de Taunay,"Casa de condomínio para comprar com 109 m², 2 quartos, 2 banheiros, 2 vagas emCentro, Ponta Grossa",2.0,2.0,109.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-churrasqueira-centro-ponta-grossa-109m2-id-2774574519/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Centro,Casa de condomínio,3577.9816513761466,"Avenida Visconde de Taunay, Centro, Ponta Grossa, PR, Brasil",-25.0941573,-50.1645041,rua_bairro
830000.0,Avenida Monteiro Lobato,"Casa para comprar com 140 m², 3 quartos, 1 banheiro, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,1.0,140.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-jardim-carvalho-ponta-grossa-140m2-id-2844258541/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Jardim Carvalho,Casa,5928.571428571428,"Avenida Monteiro Lobato, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0770177,-50.154814,rua_bairro
249000.0,Rua Abílio de Barros,"Lote/Terreno para comprar com 362 m² emCentro, Ponta Grossa",,,362.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-centro-ponta-grossa-362m2-id-2550799803/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,,Centro,Lote/Terreno,687.8453038674033,"Rua Abílio de Barros, Centro, Ponta Grossa, PR, Brasil",-25.0985401,-50.1653482,rua_bairro
245000.0,Rua Valério Ronchi,"Lote/Terreno para comprar com 261 m² emUvaranas, Ponta Grossa",,,261.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-261m2-id-2820283516/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,,Uvaranas,Lote/Terreno,938.6973180076628,"Rua Valério Ronchi, Uvaranas, Ponta Grossa, PR, Brasil",-25.0814451,-50.1076673,rua_bairro
2000000.0,,"Fazenda/Sítio/Chácara para comprar com 400 m², 3 quartos, 3 banheiros, 4 vagas emItaiacoca, Ponta Grossa",3.0,3.0,400.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-itaiacoca-ponta-grossa-400m2-id-2867628409/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,4.0,Itaiacoca,Fazenda/Sítio/Chácara,5000.0,,34.220389,70.3800314,bairro
1150000.0,Avenida Anita Garibaldi,"Apartamento para comprar com 268 m², 4 quartos, 4 banheiros, 2 vagas emOrfãs, Ponta Grossa",4.0,4.0,268.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-orfas-ponta-grossa-268m2-id-2800280149/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Orfãs,Apartamento,4291.044776119403,"Avenida Anita Garibaldi, Orfãs, Ponta Grossa, PR, Brasil",-25.0758134,-50.1648205,rua_bairro
730000.0,Rua Marquês de Maricá,"Casa para comprar com 127 m², 3 quartos, 2 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,2.0,127.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-orfas-ponta-grossa-127m2-id-2842012486/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Orfãs,Casa,5748.031496062992,"Rua Marquês de Maricá, Orfãs, Ponta Grossa, PR, Brasil",-25.0701151,-50.1593282,rua_bairro
850000.0,Rua Francisco Manoel da Silva,"Casa para comprar com 103 m², 3 quartos, 1 banheiro, 1 vaga emUvaranas, Ponta Grossa",3.0,1.0,103.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-103m2-id-2780538361/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,1.0,Uvaranas,Casa,8252.42718446602,"Rua Francisco Manoel da Silva, Uvaranas, Ponta Grossa, PR, Brasil",-25.0865031,-50.1418898,rua_bairro
1800000.0,Rua Professor Fábio Fanucchi,"Lote/Terreno para comprar com 2663 m² emBoa Vista, Ponta Grossa",,,2663.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-boa-vista-ponta-grossa-2663m2-id-2831872177/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,,Boa Vista,Lote/Terreno,675.9294029290274,"Rua Professor Fábio Fanucchi, Boa Vista, Ponta Grossa, PR, Brasil",-25.0630224,-50.1880842,rua_bairro
878000.0,Rua Francisco Camerino,"Sobrado para comprar com 237 m², 3 quartos, 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",3.0,3.0,237.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-orfas-ponta-grossa-237m2-id-2639973954/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,2.0,Orfãs,Sobrado,3704.6413502109704,"Rua Francisco Camerino, Orfãs, Ponta Grossa, PR, Brasil",-25.0773886,-50.1620091,rua_bairro
399000.0,Rua Francisco Ribas,"Apartamento para comprar com 61 m², 2 quartos, 2 banheiros, 1 vaga emOrfãs, Ponta Grossa",2.0,2.0,61.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-orfas-ponta-grossa-61m2-id-2799689517/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,1.0,Orfãs,Apartamento,6540.983606557377,"Rua Francisco Ribas, Orfãs, Ponta Grossa, PR, Brasil",-25.0675306,-50.1560722,rua_bairro
123000.0,Rua Vera Lucia Mayer Nageia,"Lote/Terreno para comprar com 300 m² emCará-cará, Ponta Grossa",,,300.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-300m2-id-2800284826/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:02,,Cará-cará,Lote/Terreno,410.0,"Rua Vera Lucia Mayer Nageia, Cará-cará, Ponta Grossa, PR, Brasil",-25.1221762,-50.1277918,rua_bairro
1350000.0,Rua Aderly Turek,"Casa de condomínio para comprar com 222 m², 3 quartos, 3 banheiros, 4 vagas emCará-cará, Ponta Grossa",3.0,3.0,222.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-cara-cara-ponta-grossa-222m2-id-2800283046/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,4.0,Cará-cará,Casa de condomínio,6081.081081081081,"Rua Aderly Turek, Cará-cará, Ponta Grossa, PR, Brasil",-25.1158118,-50.1203139,rua_bairro
699000.0,Rua Arnaldo José de Moraes,"Casa para comprar com 136 m², 3 quartos, 2 banheiros, 4 vagas emCará-cará, Ponta Grossa",3.0,2.0,136.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cara-cara-ponta-grossa-136m2-id-2825667046/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,4.0,Cará-cará,Casa,5139.705882352941,"Rua Arnaldo José de Moraes, Cará-cará, Ponta Grossa, PR, Brasil",-25.1286314,-50.1246861,rua_bairro
220000.0,Rua José Alcemir Pedroso,"Casa para comprar com 60 m², 2 quartos, 1 banheiro, 2 vagas emNeves, Ponta Grossa",2.0,1.0,60.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-neves-ponta-grossa-60m2-id-2800280154/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Neves,Casa,3666.6666666666665,"Rua José Alcemir Pedroso, Neves, Ponta Grossa, PR, Brasil",-25.0694678,-50.1285305,rua_bairro
600000.0,Rua Fernão Dias,"Casa para comprar com 183 m², 4 quartos, 3 banheiros emOficinas, Ponta Grossa",4.0,3.0,183.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-lavabo-oficinas-ponta-grossa-183m2-id-2800282923/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,,Oficinas,Casa,3278.688524590164,"Rua Fernão Dias, Oficinas, Ponta Grossa, PR, Brasil",-25.1189248,-50.1519496,rua_bairro
2500000.0,Rua Júlia Lopes,"Imóvel comercial para comprar com 406 m², 3 banheiros, 2 vagas emOrfãs, Ponta Grossa",,3.0,406.0,https://www.zapimoveis.com.br/imovel/venda-casa-com-ar-condicionado-orfas-ponta-grossa-406m2-id-2725007147/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Orfãs,Imóvel comercial,6157.635467980295,"Rua Júlia Lopes, Orfãs, Ponta Grossa, PR, Brasil",-25.0758687,-50.1671764,rua_bairro
400000.0,Rua Bento Ribeiro,"Apartamento para comprar com 88 m², 2 quartos, 1 banheiro, 1 vaga emNova Rússia, Ponta Grossa",2.0,1.0,88.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-nova-russia-ponta-grossa-88m2-id-2773908144/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,1.0,Nova Rússia,Apartamento,4545.454545454545,"Rua Bento Ribeiro, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0720875,-50.1733163,rua_bairro
495000.0,Rua Couto Magalhães,"Apartamento para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas emNova Rússia, Ponta Grossa",3.0,2.0,150.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nova-russia-ponta-grossa-150m2-id-2766890218/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Nova Rússia,Apartamento,3300.0,"Rua Couto Magalhães, Nova Rússia, Ponta Grossa, PR, Brasil",-25.0815704,-50.1779868,rua_bairro
900000.0,Rua Siqueira Campos,"Lote/Terreno para comprar com 560 m² emCará-cará, Ponta Grossa",,,560.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cara-cara-ponta-grossa-560m2-id-2684905597/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,,Cará-cará,Lote/Terreno,1607.142857142857,"Rua Siqueira Campos, Cará-cará, Ponta Grossa, PR, Brasil",-25.1102331,-50.1238683,rua_bairro
1400000.0,,"Casa para comprar com 300 m², 1 quarto, 4 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",1.0,4.0,300.0,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-jardim-carvalho-ponta-grossa-300m2-id-2797388424/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Jardim Carvalho,Casa,4666.666666666667,,34.220389,70.3800314,bairro
2400000.0,Avenida União Pan-americana,"Casa para comprar com 261 m², 3 quartos, 4 banheiros, 2 vagas emColônia Dona Luíza, Ponta Grossa",3.0,4.0,261.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-colonia-dona-luiza-ponta-grossa-261m2-id-2749319269/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Colônia Dona Luíza,Casa,9195.402298850575,"Avenida União Pan-americana, Colônia Dona Luíza, Ponta Grossa, PR, Brasil",-25.1225491,-50.1614734,rua_bairro
685000.0,Rua Doutor Paula Xavier,"Apartamento para comprar com 168 m², 3 quartos, 3 banheiros, 1 vaga emCentro, Ponta Grossa",3.0,3.0,168.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-ponta-grossa-168m2-id-2824097920/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,1.0,Centro,Apartamento,4077.3809523809523,"Rua Doutor Paula Xavier, Centro, Ponta Grossa, PR, Brasil",-25.1023356,-50.161122,rua_bairro
470000.0,Rua Edson Nobre de Lacerda,"Apartamento para comprar com 91 m², 3 quartos, 2 banheiros, 2 vagas emJardim Carvalho, Ponta Grossa",3.0,2.0,91.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-carvalho-ponta-grossa-91m2-id-2801790644/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Jardim Carvalho,Apartamento,5164.8351648351645,"Rua Edson Nobre de Lacerda, Jardim Carvalho, Ponta Grossa, PR, Brasil",-25.0816786,-50.1555046,rua_bairro
255000.0,Rua Valério Ronchi,"Lote/Terreno para comprar com 252 m² emUvaranas, Ponta Grossa",,,252.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-uvaranas-ponta-grossa-252m2-id-2820658131/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,,Uvaranas,Lote/Terreno,1011.9047619047619,"Rua Valério Ronchi, Uvaranas, Ponta Grossa, PR, Brasil",-25.0814451,-50.1076673,rua_bairro
690000.0,Rua Manoel Machuca,"Sobrado para comprar com 158 m², 3 quartos, 1 banheiro, 2 vagas emUvaranas, Ponta Grossa",3.0,1.0,158.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-uvaranas-ponta-grossa-158m2-id-2800282225/?source=ranking%2Crp,ponta-grossa,pr,2026-02-09 09:30:25,2.0,Uvaranas,Sobrado,4367.088607594937,"Rua Manoel Machuca, Uvaranas, Ponta Grossa, PR, Brasil",-25.0817962,-50.13458,rua_bairro
